100078600004,NBA_0012,N
100078900004,NBA_0012,N
100079100004,NBA_0012,N
100080000004,NBA_0012,N
100084400004,NBA_0012,N
100086000004,NBA_0012,N
100090100004,NBA_0012,N
100091700004,NBA_0012,N
100092200004,NBA_0012,N
100093900004,NBA_0012,N
100096000004,NBA_0012,N
100100000004,NBA_0012,N
100105400004,NBA_0012,N
100106100004,NBA_0012,N
100109900004,NBA_0012,N
100110400004,NBA_0012,N
100111000004,NBA_0012,N
100124000004,NBA_0012,N
100124300004,NBA_0012,N
100125000004,NBA_0012,N
100125800004,NBA_0012,N
100126400004,NBA_0012,N
100126500004,NBA_0012,N
100127000004,NBA_0012,N
100127400004,NBA_0012,N
100128800004,NBA_0012,N
100131200004,NBA_0012,N
100136500004,NBA_0012,N
100137100004,NBA_0012,N
100137400004,NBA_0012,N
100140500004,NBA_0012,N
100146900004,NBA_0012,N
100152100004,NBA_0012,N
100160200004,NBA_0012,N
100167100004,NBA_0012,N
100177600004,NBA_0012,N
100178700004,NBA_0012,N
100180000004,NBA_0012,N
100181200004,NBA_0012,N
100181300004,NBA_0012,N
100182400004,NBA_0012,N
100182800004,NBA_0012,N
100183200004,NBA_0012,N
100184100004,NBA_0012,N
100189400004,NBA_0012,N
100190500004,NBA_0012,N
100192200004,NBA_0012,N
100192500004,NBA_0012,N
100196800004,NBA_0012,N
100215700004,NBA_0012,N
100218100004,NBA_0012,N
100219800004,NBA_0012,N
100224100004,NBA_0012,N
100227100004,NBA_0012,N
100229700004,NBA_0012,N
100231900004,NBA_0012,N
100235500004,NBA_0012,N
100237600004,NBA_0012,N
100238000004,NBA_0012,N
100238500004,NBA_0012,N
100239000004,NBA_0012,N
100253800004,NBA_0012,N
100259200004,NBA_0012,N
100260300004,NBA_0012,N
100261000004,NBA_0012,N
100263400004,NBA_0012,N
100263700004,NBA_0012,N
100271300004,NBA_0012,N
100273100004,NBA_0012,N
100277800004,NBA_0012,N
100283900004,NBA_0012,N
100285000004,NBA_0012,N
100285900004,NBA_0012,N
100286800004,NBA_0012,N
100292300004,NBA_0012,N
100295400004,NBA_0012,N
100295700004,NBA_0012,N
100300100004,NBA_0012,N
100302400004,NBA_0012,N
100306000004,NBA_0012,N
100306700004,NBA_0012,N
100311200004,NBA_0012,N
100311300004,NBA_0012,N
100313700004,NBA_0012,N
100316100004,NBA_0012,N
100318100004,NBA_0012,N
100319100004,NBA_0012,N
100320700004,NBA_0012,N
100320900004,NBA_0012,N
100326200004,NBA_0012,N
100332500004,NBA_0012,N
100332500004,NBA_0012,N
100333000004,NBA_0012,N
100335900004,NBA_0012,N
100348200004,NBA_0012,N
100352500004,NBA_0012,N
100356700004,NBA_0012,N
100359000004,NBA_0012,N
100359500004,NBA_0012,N
100362000004,NBA_0012,N
100362600004,NBA_0012,N
100375500004,NBA_0012,N
100379600004,NBA_0012,N
100381500004,NBA_0012,N
100391600004,NBA_0012,N
100396200004,NBA_0012,N
100398300004,NBA_0012,N
100400500004,NBA_0012,N
100402600004,NBA_0012,N
100421500004,NBA_0012,N
100424400004,NBA_0012,N
100425900004,NBA_0012,N
100430300004,NBA_0012,N
100434300004,NBA_0012,N
100444700004,NBA_0012,N
100453500004,NBA_0012,N
100460700004,NBA_0012,N
100469800004,NBA_0012,N
100474100004,NBA_0012,N
100484400004,NBA_0012,N
100485100004,NBA_0012,N
100485800004,NBA_0012,N
100487900004,NBA_0012,N
100489500004,NBA_0012,N
100492300004,NBA_0012,N
100492800004,NBA_0012,N
100513600004,NBA_0012,N
100522200004,NBA_0012,N
100531700004,NBA_0012,N
100533300004,NBA_0012,N
100534700004,NBA_0012,N
100536800004,NBA_0012,N
100538100004,NBA_0012,N
100542200004,NBA_0012,N
100542900004,NBA_0012,N
100554800004,NBA_0012,N
100557100004,NBA_0012,N
100559200004,NBA_0012,N
100559700004,NBA_0012,N
100562500004,NBA_0012,N
100564900004,NBA_0012,N
100567300004,NBA_0012,N
100567700004,NBA_0012,N
100568500004,NBA_0012,N
100572600004,NBA_0012,N
100578700004,NBA_0012,N
100579200004,NBA_0012,N
100583600004,NBA_0012,N
100583900004,NBA_0012,N
100586100004,NBA_0012,N
100587700004,NBA_0012,N
100593600004,NBA_0012,N
100593900004,NBA_0012,N
100594500004,NBA_0012,N
100595100004,NBA_0012,N
100595400004,NBA_0012,N
100596600004,NBA_0012,N
100604000004,NBA_0012,N
100609800004,NBA_0012,N
100613400004,NBA_0012,N
100613900004,NBA_0012,N
100615700004,NBA_0012,N
100616700004,NBA_0012,N
100616800004,NBA_0012,N
100617300004,NBA_0012,N
100617700004,NBA_0012,N
100618500004,NBA_0012,N
100619500004,NBA_0012,N
100620500004,NBA_0012,N
100620900004,NBA_0012,N
100621600004,NBA_0012,N
100625100004,NBA_0012,N
100626300004,NBA_0012,N
100627700004,NBA_0012,N
100630800004,NBA_0012,N
100634400004,NBA_0012,N
100640800004,NBA_0012,N
100640800004,NBA_0012,N
100645000004,NBA_0012,N
100647600004,NBA_0012,N
100651900004,NBA_0012,N
100657500004,NBA_0012,N
100658000004,NBA_0012,N
100659300004,NBA_0012,N
100670900004,NBA_0012,N
100671200004,NBA_0012,N
100674000004,NBA_0012,N
100674300004,NBA_0012,N
100675900004,NBA_0012,N
100679000004,NBA_0012,N
100681600004,NBA_0012,N
100683000004,NBA_0012,N
100689200004,NBA_0012,N
