outletSubAccountNumber,nbaCode,action
185947900004,NBA_0002,P
181533800004,NBA_0002,P
185368900004,NBA_0002,P
101178900004,NBA_0002,P
183050300004,NBA_0002,P
100273100004,NBA_0002,P
186882100004,NBA_0002,P
182592300004,NBA_0002,P
101264800004,NBA_0002,P
101904500004,NBA_0002,P
102017000004,NBA_0002,P
102479900004,NBA_0002,P
103621600004,NBA_0002,P
104763400004,NBA_0002,P
135310700004,NBA_0002,P
182315900004,NBA_0002,P
183134500004,NBA_0002,P
183926900004,NBA_0002,P
183774900004,NBA_0002,P
101726000004,NBA_0002,P
185452700004,NBA_0002,P
104217600004,NBA_0002,P
104220000004,NBA_0002,P
105882400004,NBA_0002,P
182760400004,NBA_0002,P
183160300004,NBA_0002,P
186041800004,NBA_0002,P
186385300004,NBA_0002,P
187671100004,NBA_0002,P
180422200004,NBA_0002,P
182056900004,NBA_0002,P
184416600004,NBA_0002,P
186960200004,NBA_0002,P
102252000004,NBA_0002,P
102320600004,NBA_0002,P
180973500004,NBA_0002,P
186973700004,NBA_0002,P
100873900004,NBA_0002,P
182438300004,NBA_0002,P
185784000004,NBA_0002,P
105322700004,NBA_0002,P
182833600004,NBA_0002,P
183504000004,NBA_0002,P
183925800004,NBA_0002,P
186821700004,NBA_0002,P
187221700004,NBA_0002,P
184540500004,NBA_0002,P
101153800004,NBA_0002,P
103412100004,NBA_0002,P
140172200004,NBA_0002,P
186269000004,NBA_0002,P
186268300004,NBA_0002,P
104089700004,NBA_0002,P
105398600004,NBA_0002,P
105515000004,NBA_0002,P
139020800004,NBA_0002,P
182801400004,NBA_0002,P
183022200004,NBA_0002,P
186792200004,NBA_0002,P
183957100004,NBA_0002,P
182598800004,NBA_0002,P
103826600004,NBA_0002,P
104611900004,NBA_0002,P
138926600004,NBA_0002,P
105314700004,NBA_0002,P
186299300004,NBA_0002,P
187637500004,NBA_0002,P
139292100004,NBA_0002,P
181511000004,NBA_0002,P
183924500004,NBA_0002,P
187221800004,NBA_0002,P
104270000004,NBA_0002,P
105544900004,NBA_0002,P
183157400004,NBA_0002,P
186304800004,NBA_0002,P
187260100004,NBA_0002,P
100925200004,NBA_0002,P
104295100004,NBA_0002,P
105005100004,NBA_0002,P
