outletSubAccountNumber,nbaCode,action
100689400004,NBA_0037,P
183615800004,NBA_0037,P
135317400004,NBA_0037,P
101755800004,NBA_0037,P
101657500004,NBA_0037,P
180302900004,NBA_0037,P
180187200004,NBA_0037,P
186378000004,NBA_0037,P
103482800004,NBA_0037,P
184088900004,NBA_0037,P
101825100004,NBA_0037,P
105818700004,NBA_0037,P
182448300004,NBA_0037,P
187027900004,NBA_0037,P
119557100004,NBA_0037,P
102347100004,NBA_0037,P
105591900004,NBA_0037,P
186102300004,NBA_0037,P
141552100004,NBA_0037,P
185252200004,NBA_0037,P
181381100004,NBA_0037,P
186215200004,NBA_0037,P
101241100004,NBA_0037,P
186851900004,NBA_0037,P
185758700004,NBA_0037,P
187135600004,NBA_0037,P
186082700004,NBA_0037,P
186841700004,NBA_0037,P
186964100004,NBA_0037,P
186237000004,NBA_0037,P
186176200004,NBA_0037,P
180504000004,NBA_0037,P
186083200004,NBA_0037,P
104515100004,NBA_0037,P
184814200004,NBA_0037,P
187133100004,NBA_0037,P
186349000004,NBA_0037,P
186543100004,NBA_0037,P
111408800004,NBA_0037,P
183792100004,NBA_0037,P
101343000004,NBA_0037,P
187069200004,NBA_0037,P
186344400004,NBA_0037,P
186125900004,NBA_0037,P
185295800004,NBA_0037,P
185964400004,NBA_0037,P
186728100004,NBA_0037,P
102287700004,NBA_0037,P
186604900004,NBA_0037,P
102816100004,NBA_0037,P
182710500004,NBA_0037,P
103997100004,NBA_0037,P
180601000004,NBA_0037,P
186046400004,NBA_0037,P
186571400004,NBA_0037,P
187133200004,NBA_0037,P
185842500004,NBA_0037,P
183785900004,NBA_0037,P
186831600004,NBA_0037,P
183005800004,NBA_0037,P
106918500004,NBA_0037,P
139565100004,NBA_0037,P
100615700004,NBA_0037,P
186377600004,NBA_0037,P
186736600004,NBA_0037,P
102956100004,NBA_0037,P
186964700004,NBA_0037,P
184490500004,NBA_0037,P
186908400004,NBA_0037,P
186951700004,NBA_0037,P
184158100004,NBA_0037,P
122271700004,NBA_0037,P
186588800004,NBA_0037,P
105792800004,NBA_0037,P
185202500004,NBA_0037,P
101315200004,NBA_0037,P
185953500004,NBA_0037,P
187089200004,NBA_0037,P
187019100004,NBA_0037,P
183873700004,NBA_0037,P
185311000004,NBA_0037,P
185598700004,NBA_0037,P
184356100004,NBA_0037,P
184815200004,NBA_0037,P
186282800004,NBA_0037,P
180279600004,NBA_0037,P
186894000004,NBA_0037,P
186245100004,NBA_0037,P
182768600004,NBA_0037,P
181156600004,NBA_0037,P
131999800004,NBA_0037,P
104182900004,NBA_0037,P
186469900004,NBA_0037,P
186134200004,NBA_0037,P
184172300004,NBA_0037,P
184738700004,NBA_0037,P
103595400004,NBA_0037,P
187113600004,NBA_0037,P
181508400004,NBA_0037,P
186289700004,NBA_0037,P
186937000004,NBA_0037,P
183670000004,NBA_0037,P
185798900004,NBA_0037,P
185341600004,NBA_0037,P
183969800004,NBA_0037,P
102929500004,NBA_0037,P
184499800004,NBA_0037,P
185309400004,NBA_0037,P
101753800004,NBA_0037,P
186822500004,NBA_0037,P
105373400004,NBA_0037,P
184169900004,NBA_0037,P
180295900004,NBA_0037,P
185469600004,NBA_0037,P
103572600004,NBA_0037,P
187109100004,NBA_0037,P
185871900004,NBA_0037,P
184243900009,NBA_0037,P
105886700004,NBA_0037,P
101792500004,NBA_0037,P
183170400004,NBA_0037,P
101055600004,NBA_0037,P
100752200004,NBA_0037,P
184571900004,NBA_0037,P
100698700004,NBA_0037,P
186784800004,NBA_0037,P
186707200004,NBA_0037,P
185331700004,NBA_0037,P
187092200004,NBA_0037,P
186957500004,NBA_0037,P
186547300004,NBA_0037,P
105921000004,NBA_0037,P
183104400004,NBA_0037,P
103242600004,NBA_0037,P
186786300004,NBA_0037,P
180404700004,NBA_0037,P
186905100004,NBA_0037,P
180071600004,NBA_0037,P
186909000004,NBA_0037,P
184686700004,NBA_0037,P
127540900004,NBA_0037,P
187042700004,NBA_0037,P
185963400004,NBA_0037,P
182890800004,NBA_0037,P
187077200004,NBA_0037,P
186765600004,NBA_0037,P
186879700004,NBA_0037,P
184594400004,NBA_0037,P
187084700004,NBA_0037,P
186486300004,NBA_0037,P
182613500004,NBA_0037,P
