outletSubAccountNumber,nbaCode,action
1.86931E+11,NBA_0046,P
1.86931E+11,NBA_0046,P
1.86932E+11,NBA_0046,P
1.86932E+11,NBA_0046,P
1.86934E+11,NBA_0005,N
1.86934E+11,NBA_0006,N
1.86937E+11,NBA_0009,N
1.86937E+11,NBA_0012,N
1.8694E+11,NBA_0046,P
1.8694E+11,NBA_0046,P
1.86942E+11,NBA_0001,N
1.86942E+11,NBA_0005,N
1.86942E+11,NBA_0006,N
1.86942E+11,NBA_0009,N
1.86942E+11,NBA_0012,N
1.86942E+11,NBA_0046,P
1.86944E+11,NBA_0045,P
1.86944E+11,NBA_0046,P
1.86945E+11,NBA_0009,N
1.86945E+11,NBA_0009,N
1.86945E+11,NBA_0001,N
