outletSubAccountNumber,nbaCode,action
103577500004,NBA_0061,P
181217600004,NBA_0061,P
182977700004,NBA_0061,P
103253200004,NBA_0061,P
187398600004,NBA_0061,P
185471100004,NBA_0061,P
102483700004,NBA_0061,P
181126100004,NBA_0061,P
100663100004,NBA_0061,P
139864500004,NBA_0061,P
101437400004,NBA_0061,P
186467700004,NBA_0061,P
103133900004,NBA_0061,P
101803900004,NBA_0061,P
185194900004,NBA_0061,P
103011300004,NBA_0061,P
181238200004,NBA_0061,P
137319400004,NBA_0061,P
102435200004,NBA_0061,P
100474700004,NBA_0061,P
136201800004,NBA_0061,P
100998500004,NBA_0061,P
187093000004,NBA_0061,P
115111000004,NBA_0061,P
187056100004,NBA_0061,P
100629100004,NBA_0061,P
184730000004,NBA_0061,P
182008200004,NBA_0061,P
184856700004,NBA_0061,P
106006000004,NBA_0061,P
132950000004,NBA_0061,P
185020500004,NBA_0061,P
142214500004,NBA_0061,P
182714200004,NBA_0061,P
185146900004,NBA_0061,P
186313200004,NBA_0061,P
182140600004,NBA_0061,P
104413500004,NBA_0061,P
101296500004,NBA_0061,P
104551100004,NBA_0061,P
102069300004,NBA_0061,P
103459900004,NBA_0061,P
102966900004,NBA_0061,P
104463600004,NBA_0061,P
102095000004,NBA_0061,P
104800400004,NBA_0061,P
101198000004,NBA_0061,P
102657900004,NBA_0061,P
121805400004,NBA_0061,P
101880700004,NBA_0061,P
185984800004,NBA_0061,P
127657000004,NBA_0061,P
123254900004,NBA_0061,P
181396100004,NBA_0061,P
185240000004,NBA_0061,P
180465200004,NBA_0061,P
187161400004,NBA_0061,P
184070600004,NBA_0061,P
182578600004,NBA_0061,P
180360000004,NBA_0061,P
104612300004,NBA_0061,P
181675800004,NBA_0061,P
104236200004,NBA_0061,P
103643500004,NBA_0061,P
186589900004,NBA_0061,P
104877100004,NBA_0061,P
102581300004,NBA_0061,P
186598300004,NBA_0061,P
104864800004,NBA_0061,P
141505200004,NBA_0061,P
185088500004,NBA_0061,P
102359900004,NBA_0061,P
102015100004,NBA_0061,P
100415000004,NBA_0061,P
182177900004,NBA_0061,P
105037400004,NBA_0061,P
186191800004,NBA_0061,P
183847100004,NBA_0061,P
101258300004,NBA_0061,P
182991600004,NBA_0061,P
125129800004,NBA_0061,P
139407900004,NBA_0061,P
103952700004,NBA_0061,P
104339500004,NBA_0061,P
186506600004,NBA_0061,P
105226100004,NBA_0061,P
102364700004,NBA_0061,P
133798600004,NBA_0061,P
104105000004,NBA_0061,P
121253600004,NBA_0061,P
186734800004,NBA_0061,P
100784900004,NBA_0061,P
105136300004,NBA_0061,P
185760500004,NBA_0061,P
102181900004,NBA_0061,P
186087100004,NBA_0061,P
187236900004,NBA_0061,P
102054500004,NBA_0061,P
110891100004,NBA_0061,P
181966500004,NBA_0061,P
182517900004,NBA_0061,P
119679700004,NBA_0061,P
103493100004,NBA_0061,P
185116200004,NBA_0061,P
103185200004,NBA_0061,P
125048300004,NBA_0061,P
110789600004,NBA_0061,P
104442200004,NBA_0061,P
182044600004,NBA_0061,P
100938100004,NBA_0061,P
104235000004,NBA_0061,P
187198400004,NBA_0061,P
125863200004,NBA_0061,P
103071000004,NBA_0061,P
180141900004,NBA_0061,P
104792700004,NBA_0061,P
103214300004,NBA_0061,P
100242400004,NBA_0061,P
118865700004,NBA_0061,P
100591700004,NBA_0061,P
187085700004,NBA_0061,P
103368500004,NBA_0061,P
186552500004,NBA_0061,P
104866400004,NBA_0061,P
180770700004,NBA_0061,P
186039400004,NBA_0061,P
185383700004,NBA_0061,P
181286400004,NBA_0061,P
104367300004,NBA_0061,P
181955400004,NBA_0061,P
183901900004,NBA_0061,P
105768500004,NBA_0061,P
136344700004,NBA_0061,P
182640000004,NBA_0061,P
100253900004,NBA_0061,P
187140900004,NBA_0061,P
101870700004,NBA_0061,P
120379100004,NBA_0061,P
187014300004,NBA_0061,P
105305700004,NBA_0061,P
100625500004,NBA_0061,P
119246200004,NBA_0061,P
187323200004,NBA_0061,P
186243600004,NBA_0061,P
184995100004,NBA_0061,P
181772000004,NBA_0061,P
180932200004,NBA_0061,P
104582300004,NBA_0061,P
185152100004,NBA_0061,P
101272200004,NBA_0061,P
185363800004,NBA_0061,P
105037000004,NBA_0061,P
102579600004,NBA_0061,P
109186200004,NBA_0061,P
139164600004,NBA_0061,P
140237200004,NBA_0061,P
186957800004,NBA_0061,P
128619600004,NBA_0061,P
185758700004,NBA_0061,P
187250300004,NBA_0061,P
103122100004,NBA_0061,P
139793300004,NBA_0061,P
104558200004,NBA_0061,P
105253600004,NBA_0061,P
136403100004,NBA_0061,P
185833300004,NBA_0061,P
182777100004,NBA_0061,P
187387900004,NBA_0061,P
180435600004,NBA_0061,P
140504200004,NBA_0061,P
185781300004,NBA_0061,P
184418500004,NBA_0061,P
101245500004,NBA_0061,P
180256800004,NBA_0061,P
183119600004,NBA_0061,P
186400800004,NBA_0061,P
182773800004,NBA_0061,P
182701200004,NBA_0061,P
183121100004,NBA_0061,P
103268400004,NBA_0061,P
101072000004,NBA_0061,P
186996000004,NBA_0061,P
101093000004,NBA_0061,P
103652800004,NBA_0061,P
186490500004,NBA_0061,P
101170700004,NBA_0061,P
103250800004,NBA_0061,P
102097200004,NBA_0061,P
120539100004,NBA_0061,P
100344400004,NBA_0061,P
103838800004,NBA_0061,P
186712300004,NBA_0061,P
100639200004,NBA_0061,P
186022800004,NBA_0061,P
100180600004,NBA_0061,P
114893400004,NBA_0061,P
105885700004,NBA_0061,P
181304000004,NBA_0061,P
134516000004,NBA_0061,P
184031200004,NBA_0061,P
183798100004,NBA_0061,P
182154100004,NBA_0061,P
186868900004,NBA_0061,P
187141400004,NBA_0061,P
185558400004,NBA_0061,P
183471600004,NBA_0061,P
187179300004,NBA_0061,P
101623000004,NBA_0061,P
135759000004,NBA_0061,P
105636100004,NBA_0061,P
104852300004,NBA_0061,P
186395100004,NBA_0061,P
184258900004,NBA_0061,P
100639700004,NBA_0061,P
100896900004,NBA_0061,P
180970900004,NBA_0061,P
104806500004,NBA_0061,P
100090500004,NBA_0061,P
104882900004,NBA_0061,P
138975800004,NBA_0061,P
185482600004,NBA_0061,P
101645200004,NBA_0061,P
105568900004,NBA_0061,P
186133500004,NBA_0061,P
102509900004,NBA_0061,P
180191700004,NBA_0061,P
101617200004,NBA_0061,P
123301300004,NBA_0061,P
100531500004,NBA_0061,P
104136300004,NBA_0061,P
185164100004,NBA_0061,P
100777200004,NBA_0061,P
187039700004,NBA_0061,P
103135100004,NBA_0061,P
185100600004,NBA_0061,P
104824100004,NBA_0061,P
187045500004,NBA_0061,P
184292700004,NBA_0061,P
184553300004,NBA_0061,P
187246800004,NBA_0061,P
185297400004,NBA_0061,P
135716500004,NBA_0061,P
115720400004,NBA_0061,P
184602300004,NBA_0061,P
187285600004,NBA_0061,P
184724400004,NBA_0061,P
180593400004,NBA_0061,P
103617900004,NBA_0061,P
100805500004,NBA_0061,P
129245800004,NBA_0061,P
186571600004,NBA_0061,P
102528700004,NBA_0061,P
186830000004,NBA_0061,P
103816700004,NBA_0061,P
102365000004,NBA_0061,P
103185800004,NBA_0061,P
184499200004,NBA_0061,P
186280600004,NBA_0061,P
187217200004,NBA_0061,P
100570900004,NBA_0061,P
181416700004,NBA_0061,P
101453600004,NBA_0061,P
141594700004,NBA_0061,P
104887000004,NBA_0061,P
104097900004,NBA_0061,P
186740600004,NBA_0061,P
129539500004,NBA_0061,P
101889000004,NBA_0061,P
104256500004,NBA_0061,P
133768300004,NBA_0061,P
185384600004,NBA_0061,P
186705300004,NBA_0061,P
187021200004,NBA_0061,P
102470600004,NBA_0061,P
100323600004,NBA_0061,P
103640500004,NBA_0061,P
185776900004,NBA_0061,P
100495900004,NBA_0061,P
183896300004,NBA_0061,P
104287800004,NBA_0061,P
141733500004,NBA_0061,P
104849500004,NBA_0061,P
105874000004,NBA_0061,P
187258200004,NBA_0061,P
101364700004,NBA_0061,P
101241100004,NBA_0061,P
186296800004,NBA_0061,P
184841900004,NBA_0061,P
185399500004,NBA_0061,P
104686500004,NBA_0061,P
103758800004,NBA_0061,P
102443900004,NBA_0061,P
105051200004,NBA_0061,P
101470400004,NBA_0061,P
105341300004,NBA_0061,P
184618900004,NBA_0061,P
118998000004,NBA_0061,P
182179500004,NBA_0061,P
128025600004,NBA_0061,P
124193400004,NBA_0061,P
105535400004,NBA_0061,P
184289100004,NBA_0061,P
186822700004,NBA_0061,P
184665300004,NBA_0061,P
107267300004,NBA_0061,P
114285500004,NBA_0061,P
100391900004,NBA_0061,P
112114600004,NBA_0061,P
106830200004,NBA_0061,P
123623200004,NBA_0061,P
136074800004,NBA_0061,P
187464900004,NBA_0061,P
183157300004,NBA_0061,P
101815200004,NBA_0061,P
100653000004,NBA_0061,P
186678500004,NBA_0061,P
139893200004,NBA_0061,P
104829400004,NBA_0061,P
101853100004,NBA_0061,P
186615900004,NBA_0061,P
122845800004,NBA_0061,P
185801900004,NBA_0061,P
118153400004,NBA_0061,P
180917300004,NBA_0061,P
180265000004,NBA_0061,P
187334700004,NBA_0061,P
112419400004,NBA_0061,P
183092100004,NBA_0061,P
104852100004,NBA_0061,P
101406500004,NBA_0061,P
101704400004,NBA_0061,P
104764200004,NBA_0061,P
119129600004,NBA_0061,P
128213900004,NBA_0061,P
186971800004,NBA_0061,P
104230200004,NBA_0061,P
103661900004,NBA_0061,P
101473900004,NBA_0061,P
110565400004,NBA_0061,P
104143300004,NBA_0061,P
104201200004,NBA_0061,P
103860400004,NBA_0061,P
185826500004,NBA_0061,P
103631400004,NBA_0061,P
103029800004,NBA_0061,P
100183600004,NBA_0061,P
181431000004,NBA_0061,P
186556400004,NBA_0061,P
180854200004,NBA_0061,P
100644800004,NBA_0061,P
181891300004,NBA_0061,P
101883200004,NBA_0061,P
103481800004,NBA_0061,P
102439000004,NBA_0061,P
107096600004,NBA_0061,P
184525000004,NBA_0061,P
186967200004,NBA_0061,P
187005700004,NBA_0061,P
104779600004,NBA_0061,P
102911100004,NBA_0061,P
182371000004,NBA_0061,P
181968200004,NBA_0061,P
102575600004,NBA_0061,P
105145000004,NBA_0061,P
180602800004,NBA_0061,P
101800600004,NBA_0061,P
122414100004,NBA_0061,P
104939500004,NBA_0061,P
180343500004,NBA_0061,P
128344100004,NBA_0061,P
183676400004,NBA_0061,P
103642900004,NBA_0061,P
102362200004,NBA_0061,P
101307500004,NBA_0061,P
183650100004,NBA_0061,P
103918900004,NBA_0061,P
104281300004,NBA_0061,P
184813200004,NBA_0061,P
103063000004,NBA_0061,P
131956100004,NBA_0061,P
186809500004,NBA_0061,P
104752800004,NBA_0061,P
102666600004,NBA_0061,P
186617800004,NBA_0061,P
104644900004,NBA_0061,P
114810800004,NBA_0061,P
185753900004,NBA_0061,P
105051900004,NBA_0061,P
137824700004,NBA_0061,P
181418700004,NBA_0061,P
105671900004,NBA_0061,P
101055500004,NBA_0061,P
103617000004,NBA_0061,P
102538000004,NBA_0061,P
103134500004,NBA_0061,P
182162900004,NBA_0061,P
103748200004,NBA_0061,P
187008900004,NBA_0061,P
103143100004,NBA_0061,P
101246800004,NBA_0061,P
186649000004,NBA_0061,P
134742200004,NBA_0061,P
186762300004,NBA_0061,P
182283600004,NBA_0061,P
181455400004,NBA_0061,P
115015600004,NBA_0061,P
102302600004,NBA_0061,P
183789800004,NBA_0061,P
107077800004,NBA_0061,P
102152800004,NBA_0061,P
141409000004,NBA_0061,P
141782800004,NBA_0061,P
102683400004,NBA_0061,P
185770000004,NBA_0061,P
136338000004,NBA_0061,P
134747200004,NBA_0061,P
184445200004,NBA_0061,P
180343200004,NBA_0061,P
180399200004,NBA_0061,P
184623000004,NBA_0061,P
184814300004,NBA_0061,P
103135400004,NBA_0061,P
138792000004,NBA_0061,P
180220400004,NBA_0061,P
181811100004,NBA_0061,P
101771800004,NBA_0061,P
183540000004,NBA_0061,P
103124300004,NBA_0061,P
184206400004,NBA_0061,P
142591800004,NBA_0061,P
101321800004,NBA_0061,P
180860600004,NBA_0061,P
182664900004,NBA_0061,P
187251500004,NBA_0061,P
104929600004,NBA_0061,P
100981600004,NBA_0061,P
183561700004,NBA_0061,P
105483600004,NBA_0061,P
126172300004,NBA_0061,P
186371600004,NBA_0061,P
134198200004,NBA_0061,P
101853200004,NBA_0061,P
103923400004,NBA_0061,P
185459900004,NBA_0061,P
184279800004,NBA_0061,P
104793600004,NBA_0061,P
102635400004,NBA_0061,P
104085000004,NBA_0061,P
100069000004,NBA_0061,P
100617400004,NBA_0061,P
185752600004,NBA_0061,P
100188300004,NBA_0061,P
104785800004,NBA_0061,P
139274400004,NBA_0061,P
180486600004,NBA_0061,P
103008200004,NBA_0061,P
105561900004,NBA_0061,P
103649700004,NBA_0061,P
187346200004,NBA_0061,P
102463100004,NBA_0061,P
187091000004,NBA_0061,P
103248800004,NBA_0061,P
105980800004,NBA_0061,P
186005600004,NBA_0061,P
186880400004,NBA_0061,P
128048000004,NBA_0061,P
180743500004,NBA_0061,P
102589000004,NBA_0061,P
102846200004,NBA_0061,P
110902000004,NBA_0061,P
181241900004,NBA_0061,P
103464300004,NBA_0061,P
101824100004,NBA_0061,P
102048900004,NBA_0061,P
102005500004,NBA_0061,P
101874800004,NBA_0061,P
105322100004,NBA_0061,P
114997900004,NBA_0061,P
100123200004,NBA_0061,P
104997000004,NBA_0061,P
141898100004,NBA_0061,P
185530500004,NBA_0061,P
182406600004,NBA_0061,P
181949700004,NBA_0061,P
186809400004,NBA_0061,P
105556600004,NBA_0061,P
101585200004,NBA_0061,P
100767400004,NBA_0061,P
105457600004,NBA_0061,P
101599800004,NBA_0061,P
104171300004,NBA_0061,P
105153700004,NBA_0061,P
102541700004,NBA_0061,P
186729400004,NBA_0061,P
186800000004,NBA_0061,P
103740400004,NBA_0061,P
184853000004,NBA_0061,P
184494400004,NBA_0061,P
117405600004,NBA_0061,P
183405300004,NBA_0061,P
181313100004,NBA_0061,P
183634200004,NBA_0061,P
185921700004,NBA_0061,P
181161400004,NBA_0061,P
187024800004,NBA_0061,P
103172900004,NBA_0061,P
103140400004,NBA_0061,P
100920200004,NBA_0061,P
142263300004,NBA_0061,P
104861600004,NBA_0061,P
185513200004,NBA_0061,P
111983800004,NBA_0061,P
187192000004,NBA_0061,P
105060000004,NBA_0061,P
117417100004,NBA_0061,P
187405100004,NBA_0061,P
104545600004,NBA_0061,P
102934500004,NBA_0061,P
185192100004,NBA_0061,P
187163000004,NBA_0061,P
104454100004,NBA_0061,P
101950900004,NBA_0061,P
185234600004,NBA_0061,P
102645300004,NBA_0061,P
121223500004,NBA_0061,P
105011700004,NBA_0061,P
187238300004,NBA_0061,P
180818900004,NBA_0061,P
103046800004,NBA_0061,P
103633900004,NBA_0061,P
101274400004,NBA_0061,P
182327400004,NBA_0061,P
181473700004,NBA_0061,P
187083100004,NBA_0061,P
180400200004,NBA_0061,P
186615100004,NBA_0061,P
100808500004,NBA_0061,P
103625900004,NBA_0061,P
184625400004,NBA_0061,P
186584600004,NBA_0061,P
186688600004,NBA_0061,P
101727500004,NBA_0061,P
122945100004,NBA_0061,P
185858500004,NBA_0061,P
184308100004,NBA_0061,P
113179100004,NBA_0061,P
186796400004,NBA_0061,P
181392600004,NBA_0061,P
104773500004,NBA_0061,P
103365900004,NBA_0061,P
142645300004,NBA_0061,P
187465100004,NBA_0061,P
105811800004,NBA_0061,P
117547500004,NBA_0061,P
114576100004,NBA_0061,P
128259900004,NBA_0061,P
103016000004,NBA_0061,P
184010500004,NBA_0061,P
183726500004,NBA_0061,P
186206300004,NBA_0061,P
186096600004,NBA_0061,P
186620000004,NBA_0061,P
182240900004,NBA_0061,P
105081200004,NBA_0061,P
105646100004,NBA_0061,P
186869000004,NBA_0061,P
187172300004,NBA_0061,P
185056600004,NBA_0061,P
115363300004,NBA_0061,P
100073500004,NBA_0061,P
181459700004,NBA_0061,P
102963400004,NBA_0061,P
103763200004,NBA_0061,P
110273400004,NBA_0061,P
123496000004,NBA_0061,P
103832200004,NBA_0061,P
103994200004,NBA_0061,P
182284000004,NBA_0061,P
184399900004,NBA_0061,P
135778900004,NBA_0061,P
186326000004,NBA_0061,P
186587100004,NBA_0061,P
183211800004,NBA_0061,P
106518100004,NBA_0061,P
100465800004,NBA_0061,P
102553800004,NBA_0061,P
113050600004,NBA_0061,P
104124500004,NBA_0061,P
185816900010,NBA_0061,P
101107700004,NBA_0061,P
105396800004,NBA_0061,P
102384400004,NBA_0061,P
105901400004,NBA_0061,P
187083600004,NBA_0061,P
103793600004,NBA_0061,P
186330300004,NBA_0061,P
104486300004,NBA_0061,P
182159600004,NBA_0061,P
185385600004,NBA_0061,P
186079100004,NBA_0061,P
104759100004,NBA_0061,P
101832000004,NBA_0061,P
105048700004,NBA_0061,P
104370900004,NBA_0061,P
101131100004,NBA_0061,P
187299300004,NBA_0061,P
101318400004,NBA_0061,P
101178100004,NBA_0061,P
131370900004,NBA_0061,P
184641500004,NBA_0061,P
105388400004,NBA_0061,P
185890200004,NBA_0061,P
104836100004,NBA_0061,P
101936100004,NBA_0061,P
183198400004,NBA_0061,P
181128700004,NBA_0061,P
112246900004,NBA_0061,P
103725700004,NBA_0061,P
105742400004,NBA_0061,P
103862500004,NBA_0061,P
105516300004,NBA_0061,P
187201000004,NBA_0061,P
182390500004,NBA_0061,P
180498700004,NBA_0061,P
100134500004,NBA_0061,P
104194600004,NBA_0061,P
109526000004,NBA_0061,P
185190800004,NBA_0061,P
105526600004,NBA_0061,P
102411900004,NBA_0061,P
100535200004,NBA_0061,P
186803000004,NBA_0061,P
183049900004,NBA_0061,P
103973200004,NBA_0061,P
186867800004,NBA_0061,P
187159100004,NBA_0061,P
102241400004,NBA_0061,P
184665100004,NBA_0061,P
185399700004,NBA_0061,P
100756400004,NBA_0061,P
103038700004,NBA_0061,P
101840200004,NBA_0061,P
182325100004,NBA_0061,P
103454800004,NBA_0061,P
186788300004,NBA_0061,P
105459500004,NBA_0061,P
105465500004,NBA_0061,P
186891700004,NBA_0061,P
141841400004,NBA_0061,P
187062600004,NBA_0061,P
104792300004,NBA_0061,P
134475800004,NBA_0061,P
101373200004,NBA_0061,P
100070100004,NBA_0061,P
102207400004,NBA_0061,P
100530800004,NBA_0061,P
101861700004,NBA_0061,P
180836100004,NBA_0061,P
101217200004,NBA_0061,P
104252100004,NBA_0061,P
102440200004,NBA_0061,P
102717100004,NBA_0061,P
118798400004,NBA_0061,P
185116400004,NBA_0061,P
181904800004,NBA_0061,P
187052900004,NBA_0061,P
103133400004,NBA_0061,P
184724600004,NBA_0061,P
105423400004,NBA_0061,P
104874100004,NBA_0061,P
180740100004,NBA_0061,P
101284300004,NBA_0061,P
102039400004,NBA_0061,P
103748000004,NBA_0061,P
103726200004,NBA_0061,P
103135600004,NBA_0061,P
105789600004,NBA_0061,P
186412300004,NBA_0061,P
181220700004,NBA_0061,P
103031300004,NBA_0061,P
103520500004,NBA_0061,P
100637100004,NBA_0061,P
181160500004,NBA_0061,P
183726400004,NBA_0061,P
184005600004,NBA_0061,P
182703900004,NBA_0061,P
103753400004,NBA_0061,P
184467400004,NBA_0061,P
103346200004,NBA_0061,P
132029800004,NBA_0061,P
104530700004,NBA_0061,P
180464300004,NBA_0061,P
100526200004,NBA_0061,P
102476500004,NBA_0061,P
134649000004,NBA_0061,P
186342000004,NBA_0061,P
181529300004,NBA_0061,P
119968900004,NBA_0061,P
187194400004,NBA_0061,P
184178700004,NBA_0061,P
103883500004,NBA_0061,P
183899700004,NBA_0061,P
131063500004,NBA_0061,P
104311700004,NBA_0061,P
101801300004,NBA_0061,P
103274600004,NBA_0061,P
100321900004,NBA_0061,P
186139100004,NBA_0061,P
105108400004,NBA_0061,P
100085200004,NBA_0061,P
126969500004,NBA_0061,P
101090500004,NBA_0061,P
181337100004,NBA_0061,P
119239100004,NBA_0061,P
186944500004,NBA_0061,P
181961300004,NBA_0061,P
106012000004,NBA_0061,P
187402600004,NBA_0061,P
127192000004,NBA_0061,P
102090600004,NBA_0061,P
105514300004,NBA_0061,P
102522000004,NBA_0061,P
184697500004,NBA_0061,P
100820600004,NBA_0061,P
101856500004,NBA_0061,P
180456000004,NBA_0061,P
186178200004,NBA_0061,P
184284700004,NBA_0061,P
106388600004,NBA_0061,P
125113500004,NBA_0061,P
104242400004,NBA_0061,P
104871000004,NBA_0061,P
101943500004,NBA_0061,P
102478800004,NBA_0061,P
180810400004,NBA_0061,P
185040000004,NBA_0061,P
103492800004,NBA_0061,P
100626500004,NBA_0061,P
102606300004,NBA_0061,P
181308400004,NBA_0061,P
186192000004,NBA_0061,P
187120700004,NBA_0061,P
103691400004,NBA_0061,P
184051800004,NBA_0061,P
186682000004,NBA_0061,P
185908800004,NBA_0061,P
184748800004,NBA_0061,P
184017700004,NBA_0061,P
102534200004,NBA_0061,P
101810400004,NBA_0061,P
187180500004,NBA_0061,P
103191200004,NBA_0061,P
106424600004,NBA_0061,P
101338300004,NBA_0061,P
119322900004,NBA_0061,P
184725500004,NBA_0061,P
102940400004,NBA_0061,P
101376400004,NBA_0061,P
119715300004,NBA_0061,P
187052800004,NBA_0061,P
102479800004,NBA_0061,P
110604800004,NBA_0061,P
102032800004,NBA_0061,P
184657400004,NBA_0061,P
186282600004,NBA_0061,P
101259100004,NBA_0061,P
131444900004,NBA_0061,P
105999400004,NBA_0061,P
180522100004,NBA_0061,P
103741800004,NBA_0061,P
126305600004,NBA_0061,P
185169800004,NBA_0061,P
104140600004,NBA_0061,P
185540800004,NBA_0061,P
101106400004,NBA_0061,P
180742000004,NBA_0061,P
102549300004,NBA_0061,P
187111000004,NBA_0061,P
134956400004,NBA_0061,P
104343000004,NBA_0061,P
186998000004,NBA_0061,P
182431400004,NBA_0061,P
101109800004,NBA_0061,P
102938600004,NBA_0061,P
103797500004,NBA_0061,P
102053200004,NBA_0061,P
103633100004,NBA_0061,P
102391400004,NBA_0061,P
185110200004,NBA_0061,P
103204900004,NBA_0061,P
182652000004,NBA_0061,P
182053900004,NBA_0061,P
100598800004,NBA_0061,P
132957100004,NBA_0061,P
105061300004,NBA_0061,P
104301000004,NBA_0061,P
185510100004,NBA_0061,P
122732900004,NBA_0061,P
112183900004,NBA_0061,P
119800100004,NBA_0061,P
105700800004,NBA_0061,P
100849200004,NBA_0061,P
181487400004,NBA_0061,P
186951500004,NBA_0061,P
102462900004,NBA_0061,P
103066900004,NBA_0061,P
100686300004,NBA_0061,P
135310300004,NBA_0061,P
105460500004,NBA_0061,P
100668900004,NBA_0061,P
104182100004,NBA_0061,P
101633600004,NBA_0061,P
106407900004,NBA_0061,P
186957600004,NBA_0061,P
104656400004,NBA_0061,P
137484000004,NBA_0061,P
186023300004,NBA_0061,P
134063300004,NBA_0061,P
102196500004,NBA_0061,P
186328700004,NBA_0061,P
102033100004,NBA_0061,P
110107900004,NBA_0061,P
185805700004,NBA_0061,P
104461000004,NBA_0061,P
100157000004,NBA_0061,P
186466900004,NBA_0061,P
100099700004,NBA_0061,P
130768700004,NBA_0061,P
181514700004,NBA_0061,P
126931800004,NBA_0061,P
105468500004,NBA_0061,P
186922700004,NBA_0061,P
104220800004,NBA_0061,P
105982700004,NBA_0061,P
182698600004,NBA_0061,P
108975700004,NBA_0061,P
183544100004,NBA_0061,P
186840600004,NBA_0061,P
105582900004,NBA_0061,P
102288600004,NBA_0061,P
132631800004,NBA_0061,P
103034900004,NBA_0061,P
102859400004,NBA_0061,P
102408700004,NBA_0061,P
184337800004,NBA_0061,P
100177300004,NBA_0061,P
104103500004,NBA_0061,P
186046400004,NBA_0061,P
119238300004,NBA_0061,P
102405400004,NBA_0061,P
101200800004,NBA_0061,P
185392800004,NBA_0061,P
186147900004,NBA_0061,P
186909700004,NBA_0061,P
114131200004,NBA_0061,P
100888300004,NBA_0061,P
184451500004,NBA_0061,P
104902800004,NBA_0061,P
101399800004,NBA_0061,P
101884900004,NBA_0061,P
115493100004,NBA_0061,P
180142000004,NBA_0061,P
