outletSubAccountNumber,nbaCode,action
100078000004,NBA_0046,P
100078200004,NBA_0009,N
100078900004,NBA_0001,N
100078900004,NBA_0005,N
100078900004,NBA_0006,N
100078900004,NBA_0009,N
100078900004,NBA_0012,N
100079100004,NBA_0001,N
100079100004,NBA_0005,N
100079100004,NBA_0006,N
100079100004,NBA_0009,N
100079100004,NBA_0012,N
100080000004,NBA_0005,N
100080000004,NBA_0006,N
100080000004,NBA_0009,N
100080000004,NBA_0012,N
100084400004,NBA_0005,N
100084400004,NBA_0006,N
100084400004,NBA_0009,N
100084400004,NBA_0012,N
100090100004,NBA_0005,N
100090100004,NBA_0006,N
100090100004,NBA_0009,N
100090100004,NBA_0012,N
100091700004,NBA_0005,N
100091700004,NBA_0006,N
100091700004,NBA_0009,N
100091700004,NBA_0012,N
100092200004,NBA_0001,N
100092200004,NBA_0005,N
100092200004,NBA_0006,N
100092200004,NBA_0009,N
100092200004,NBA_0012,N
100093900004,NBA_0005,N
100093900004,NBA_0006,N
100093900004,NBA_0009,N
100093900004,NBA_0012,N
100096000004,NBA_0005,N
100096000004,NBA_0006,N
100096000004,NBA_0009,N
100096000004,NBA_0012,N
100103800004,NBA_0005,N
100103800004,NBA_0006,N
100105400004,NBA_0005,N
100105400004,NBA_0006,N
100105400004,NBA_0009,N
100105400004,NBA_0012,N
100106100004,NBA_0005,N
100106100004,NBA_0006,N
100106100004,NBA_0009,N
100106100004,NBA_0012,N
100109900004,NBA_0001,N
100109900004,NBA_0005,N
100109900004,NBA_0006,N
100109900004,NBA_0009,N
100109900004,NBA_0012,N
100110400004,NBA_0005,N
100110400004,NBA_0006,N
100110400004,NBA_0009,N
100110400004,NBA_0012,N
100111000004,NBA_0005,N
100111000004,NBA_0006,N
100111000004,NBA_0009,N
100111000004,NBA_0012,N
100118200004,NBA_0009,N
100121400004,NBA_0005,N
100121400004,NBA_0006,N
100121500004,NBA_0005,N
100121500004,NBA_0006,N
100124300004,NBA_0005,N
100124300004,NBA_0006,N
100124300004,NBA_0009,N
100124300004,NBA_0012,N
100125000004,NBA_0005,N
100125000004,NBA_0006,N
100125000004,NBA_0009,N
100125000004,NBA_0012,N
100125800004,NBA_0005,N
100125800004,NBA_0006,N
100125800004,NBA_0009,N
100125800004,NBA_0012,N
100126400004,NBA_0001,N
100126400004,NBA_0005,N
100126400004,NBA_0006,N
100126400004,NBA_0009,N
100126400004,NBA_0012,N
100126500004,NBA_0001,N
100126500004,NBA_0005,N
100126500004,NBA_0006,N
100126500004,NBA_0009,N
100126500004,NBA_0012,N
100127000004,NBA_0001,N
100127000004,NBA_0005,N
100127000004,NBA_0006,N
100127000004,NBA_0009,N
100127000004,NBA_0012,N
100127400004,NBA_0005,N
100127400004,NBA_0006,N
100127400004,NBA_0009,N
100127400004,NBA_0012,N
100128800004,NBA_0005,N
100128800004,NBA_0006,N
100128800004,NBA_0009,N
100128800004,NBA_0012,N
100131200004,NBA_0005,N
100131200004,NBA_0006,N
100131200004,NBA_0009,N
100131200004,NBA_0012,N
100136500004,NBA_0001,N
100136500004,NBA_0005,N
100136500004,NBA_0006,N
100136500004,NBA_0009,N
100136500004,NBA_0012,N
100137100004,NBA_0001,N
100137100004,NBA_0005,N
100137100004,NBA_0006,N
100137100004,NBA_0009,N
100137100004,NBA_0012,N
100137400004,NBA_0005,N
100137400004,NBA_0006,N
100137400004,NBA_0009,N
100137400004,NBA_0012,N
100138700004,NBA_0009,N
100145300004,NBA_0009,N
100145300004,NBA_0046,P
100146900004,NBA_0005,N
100146900004,NBA_0006,N
100146900004,NBA_0009,N
100146900004,NBA_0012,N
100160200004,NBA_0005,N
100160200004,NBA_0006,N
100160200004,NBA_0009,N
100160200004,NBA_0012,N
100161600004,NBA_0009,N
100170000004,NBA_0046,P
100177600004,NBA_0005,N
100177600004,NBA_0006,N
100177600004,NBA_0009,N
100177600004,NBA_0012,N
100178700004,NBA_0001,N
100178700004,NBA_0005,N
100178700004,NBA_0006,N
100178700004,NBA_0009,N
100178700004,NBA_0012,N
100182400004,NBA_0005,N
100182400004,NBA_0006,N
100182400004,NBA_0009,N
100182400004,NBA_0012,N
100182800004,NBA_0001,N
100182800004,NBA_0005,N
100182800004,NBA_0006,N
100182800004,NBA_0009,N
100182800004,NBA_0012,N
100183000004,NBA_0009,N
100184200004,NBA_0005,N
100184200004,NBA_0006,N
100184200004,NBA_0046,P
100184800004,NBA_0009,N
100189400004,NBA_0001,N
100189400004,NBA_0005,N
100189400004,NBA_0006,N
100189400004,NBA_0009,N
100189400004,NBA_0012,N
100190500004,NBA_0005,N
100190500004,NBA_0006,N
100190500004,NBA_0009,N
100190500004,NBA_0012,N
100190800004,NBA_0009,N
100190800004,NBA_0046,P
100193800004,NBA_0001,N
100193800004,NBA_0005,N
100193800004,NBA_0006,N
100193800004,NBA_0009,N
100193800004,NBA_0012,N
100193800004,NBA_0046,P
100196800004,NBA_0001,N
100196800004,NBA_0005,N
100196800004,NBA_0006,N
100196800004,NBA_0009,N
100196800004,NBA_0012,N
100202100004,NBA_0046,P
100203100004,NBA_0009,N
100214500004,NBA_0005,N
100214500004,NBA_0006,N
100215700004,NBA_0005,N
100215700004,NBA_0006,N
100215700004,NBA_0009,N
100215700004,NBA_0012,N
100215700004,NBA_0046,P
100219300004,NBA_0009,N
100227200004,NBA_0045,P
100227200004,NBA_0046,P
100229700004,NBA_0001,N
100229700004,NBA_0005,N
100229700004,NBA_0006,N
100229700004,NBA_0009,N
100229700004,NBA_0012,N
100231600004,NBA_0046,P
100235500004,NBA_0005,N
100235500004,NBA_0006,N
100235500004,NBA_0009,N
100235500004,NBA_0012,N
100237100004,NBA_0046,P
100237600004,NBA_0001,N
100237600004,NBA_0005,N
100237600004,NBA_0006,N
100237600004,NBA_0009,N
100237600004,NBA_0012,N
100238000004,NBA_0005,N
100238000004,NBA_0006,N
100238000004,NBA_0009,N
100238000004,NBA_0012,N
100238500004,NBA_0005,N
100238500004,NBA_0006,N
100238500004,NBA_0009,N
100238500004,NBA_0012,N
100239000004,NBA_0001,N
100239000004,NBA_0005,N
100239000004,NBA_0006,N
100239000004,NBA_0009,N
100239000004,NBA_0012,N
100242400004,NBA_0046,P
100244300004,NBA_0009,N
100249200004,NBA_0005,N
100249200004,NBA_0006,N
100252900004,NBA_0005,N
100252900004,NBA_0006,N
100253800004,NBA_0005,N
100253800004,NBA_0006,N
100253800004,NBA_0009,N
100253800004,NBA_0012,N
100259200004,NBA_0001,N
100259200004,NBA_0005,N
100259200004,NBA_0006,N
100259200004,NBA_0009,N
100259200004,NBA_0012,N
100261000004,NBA_0009,N
100261000004,NBA_0012,N
100263700004,NBA_0005,N
100263700004,NBA_0006,N
100263700004,NBA_0009,N
100263700004,NBA_0012,N
100271300004,NBA_0005,N
100271300004,NBA_0006,N
100271300004,NBA_0009,N
100271300004,NBA_0012,N
100276100004,NBA_0009,N
100277800004,NBA_0001,N
100277800004,NBA_0005,N
100277800004,NBA_0006,N
100277800004,NBA_0009,N
100277800004,NBA_0012,N
100283900004,NBA_0005,N
100283900004,NBA_0006,N
100283900004,NBA_0009,N
100283900004,NBA_0012,N
100285000004,NBA_0005,N
100285000004,NBA_0006,N
100285000004,NBA_0009,N
100285000004,NBA_0012,N
100285900004,NBA_0001,N
100285900004,NBA_0005,N
100285900004,NBA_0006,N
100285900004,NBA_0009,N
100285900004,NBA_0012,N
100286800004,NBA_0005,N
100286800004,NBA_0006,N
100286800004,NBA_0009,N
100286800004,NBA_0012,N
100292300004,NBA_0005,N
100292300004,NBA_0006,N
100292300004,NBA_0009,N
100292300004,NBA_0012,N
100295700004,NBA_0005,N
100295700004,NBA_0006,N
100295700004,NBA_0009,N
100295700004,NBA_0012,N
100298500004,NBA_0005,N
100298500004,NBA_0006,N
100300100004,NBA_0005,N
100300100004,NBA_0006,N
100300100004,NBA_0009,N
100300100004,NBA_0012,N
100302400004,NBA_0005,N
100302400004,NBA_0006,N
100302400004,NBA_0009,N
100302400004,NBA_0012,N
100306000004,NBA_0005,N
100306000004,NBA_0006,N
100306000004,NBA_0009,N
100306000004,NBA_0012,N
100311300004,NBA_0005,N
100311300004,NBA_0006,N
100311300004,NBA_0009,N
100311300004,NBA_0012,N
100313700004,NBA_0005,N
100313700004,NBA_0006,N
100313700004,NBA_0009,N
100313700004,NBA_0012,N
100316100004,NBA_0001,N
100316100004,NBA_0005,N
100316100004,NBA_0006,N
100316100004,NBA_0009,N
100316100004,NBA_0012,N
100320900004,NBA_0005,N
100320900004,NBA_0006,N
100320900004,NBA_0009,N
100320900004,NBA_0012,N
100322200004,NBA_0005,N
100322200004,NBA_0006,N
100326200004,NBA_0005,N
100326200004,NBA_0006,N
100326200004,NBA_0009,N
100326200004,NBA_0012,N
100326400004,NBA_0009,N
100332900004,NBA_0001,N
100332900004,NBA_0005,N
100332900004,NBA_0006,N
100332900004,NBA_0009,N
100332900004,NBA_0012,N
100333000004,NBA_0005,N
100333000004,NBA_0006,N
100333000004,NBA_0009,N
100333000004,NBA_0012,N
100335900004,NBA_0005,N
100335900004,NBA_0006,N
100335900004,NBA_0009,N
100335900004,NBA_0012,N
100336300004,NBA_0009,N
100348200004,NBA_0005,N
100348200004,NBA_0006,N
100348200004,NBA_0009,N
100348200004,NBA_0012,N
100352500004,NBA_0005,N
100352500004,NBA_0006,N
100352500004,NBA_0009,N
100352500004,NBA_0012,N
100353300004,NBA_0001,N
100353300004,NBA_0005,N
100353300004,NBA_0006,N
100353300004,NBA_0009,N
100353300004,NBA_0012,N
100356700004,NBA_0001,N
100356700004,NBA_0005,N
100356700004,NBA_0006,N
100356700004,NBA_0009,N
100356700004,NBA_0012,N
100359000004,NBA_0001,N
100359000004,NBA_0005,N
100359000004,NBA_0006,N
100359000004,NBA_0009,N
100359000004,NBA_0012,N
100362000004,NBA_0005,N
100362000004,NBA_0006,N
100362000004,NBA_0009,N
100362000004,NBA_0012,N
100362600004,NBA_0005,N
100362600004,NBA_0006,N
100362600004,NBA_0009,N
100362600004,NBA_0012,N
100368400004,NBA_0005,N
100368400004,NBA_0006,N
100368400004,NBA_0046,P
100375000004,NBA_0005,N
100375000004,NBA_0006,N
100375500004,NBA_0005,N
100375500004,NBA_0006,N
100375500004,NBA_0009,N
100375500004,NBA_0012,N
100379600004,NBA_0005,N
100379600004,NBA_0006,N
100379600004,NBA_0009,N
100379600004,NBA_0012,N
100381500004,NBA_0005,N
100381500004,NBA_0006,N
100381500004,NBA_0009,N
100381500004,NBA_0012,N
100384500004,NBA_0005,N
100384500004,NBA_0006,N
100394900004,NBA_0046,P
100396200004,NBA_0005,N
100396200004,NBA_0006,N
100396200004,NBA_0009,N
100396200004,NBA_0012,N
100398300004,NBA_0005,N
100398300004,NBA_0006,N
100398300004,NBA_0009,N
100398300004,NBA_0012,N
