100017200038,NBA_0016,Y
100021700077,NBA_0016,Y
100021700079,NBA_0016,Y
100022100048,NBA_0016,Y
100022500319,NBA_0016,Y
100025800007,NBA_0016,Y
100025800334,NBA_0016,Y
100029100318,NBA_0016,Y
100031000046,NBA_0016,Y
100031000048,NBA_0016,Y
100031000051,NBA_0016,Y
100031000067,NBA_0016,Y
100031000074,NBA_0016,Y
100032400039,NBA_0016,Y
100032400042,NBA_0016,Y
100032400670,NBA_0016,Y
100032400687,NBA_0016,Y
100032500011,NBA_0016,Y
100035900252,NBA_0016,Y
100043700005,NBA_0016,Y
100046900013,NBA_0016,Y
100046900030,NBA_0016,Y
100050600880,NBA_0016,Y
100056200010,NBA_0016,Y
100056200020,NBA_0016,Y
100056200041,NBA_0016,Y
100056200061,NBA_0016,Y
100056200063,NBA_0016,Y
100056200071,NBA_0016,Y
100056200080,NBA_0016,Y
100056200087,NBA_0016,Y
100056200092,NBA_0016,Y
100056200117,NBA_0016,Y
100056200119,NBA_0016,Y
100057500122,NBA_0016,Y
100060800029,NBA_0016,Y
100061900040,NBA_0016,Y
100061900135,NBA_0016,Y
100063500006,NBA_0016,Y
100063500018,NBA_0016,Y
100063500026,NBA_0016,Y
100063500028,NBA_0016,Y
100063500039,NBA_0016,Y
100064800014,NBA_0016,Y
100136400004,NBA_0016,Y
100146600004,NBA_0016,Y
100323000004,NBA_0016,Y
100334800004,NBA_0016,Y
100475700004,NBA_0016,Y
100496800004,NBA_0016,Y
100589300004,NBA_0016,Y
100600600004,NBA_0016,Y
100610300004,NBA_0016,Y
100621800004,NBA_0016,Y
100632200004,NBA_0016,Y
100652500004,NBA_0016,Y
100693200004,NBA_0016,Y
100704900004,NBA_0016,Y
100729400004,NBA_0016,Y
100774000004,NBA_0016,Y
100801900004,NBA_0016,Y
100804800004,NBA_0016,Y
100842300004,NBA_0016,Y
100945900004,NBA_0016,Y
101088300004,NBA_0016,Y
101150400004,NBA_0016,Y
101153300004,NBA_0016,Y
101170300004,NBA_0016,Y
101183000004,NBA_0016,Y
101230800004,NBA_0016,Y
101231300004,NBA_0016,Y
101246800004,NBA_0016,Y
101323700004,NBA_0016,Y
101540200004,NBA_0016,Y
101596800004,NBA_0016,Y
101719700004,NBA_0016,Y
101722500004,NBA_0016,Y
101780200004,NBA_0016,Y
101814100004,NBA_0016,Y
101831300004,NBA_0016,Y
101858300004,NBA_0016,Y
101876300004,NBA_0016,Y
101881000004,NBA_0016,Y
101900500004,NBA_0016,Y
101928500004,NBA_0016,Y
101973600004,NBA_0016,Y
102024200004,NBA_0016,Y
102089600004,NBA_0016,Y
102109700004,NBA_0016,Y
102124600004,NBA_0016,Y
102178600004,NBA_0016,Y
102203900004,NBA_0016,Y
102318300004,NBA_0016,Y
102320600004,NBA_0016,Y
102329600004,NBA_0016,Y
102379100004,NBA_0016,Y
102399100004,NBA_0016,Y
102406300004,NBA_0016,Y
102442200004,NBA_0016,Y
102491800004,NBA_0016,Y
102561400004,NBA_0016,Y
102565600004,NBA_0016,Y
102567600004,NBA_0016,Y
102605000004,NBA_0016,Y
102606300004,NBA_0016,Y
102638000004,NBA_0016,Y
102638200004,NBA_0016,Y
102689300004,NBA_0016,Y
102722100004,NBA_0016,Y
102807800004,NBA_0016,Y
102816300004,NBA_0016,Y
102828000004,NBA_0016,Y
102844000004,NBA_0016,Y
102850000004,NBA_0016,Y
102871100004,NBA_0016,Y
102893000004,NBA_0016,Y
102964200004,NBA_0016,Y
103037400004,NBA_0016,Y
103097600004,NBA_0016,Y
103124300004,NBA_0016,Y
103134300004,NBA_0016,Y
103175100004,NBA_0016,Y
103225800004,NBA_0016,Y
103232200004,NBA_0016,Y
103236000004,NBA_0016,Y
103355400004,NBA_0016,Y
103391200004,NBA_0016,Y
103422500004,NBA_0016,Y
103430500004,NBA_0016,Y
103439700004,NBA_0016,Y
103510200004,NBA_0016,Y
103536500004,NBA_0016,Y
103543900004,NBA_0016,Y
103562900004,NBA_0016,Y
103582000004,NBA_0016,Y
103610000004,NBA_0016,Y
103640900004,NBA_0016,Y
103717800004,NBA_0016,Y
103762400004,NBA_0016,Y
103795500004,NBA_0016,Y
103816300004,NBA_0016,Y
103831800004,NBA_0016,Y
103850500004,NBA_0016,Y
103951300004,NBA_0016,Y
103961800004,NBA_0016,Y
103995800004,NBA_0016,Y
104001400004,NBA_0016,Y
104026600004,NBA_0016,Y
104077600004,NBA_0016,Y
104080700004,NBA_0016,Y
104084500004,NBA_0016,Y
104115700004,NBA_0016,Y
104116700004,NBA_0016,Y
104123700004,NBA_0016,Y
104137000004,NBA_0016,Y
104151900004,NBA_0016,Y
104174300004,NBA_0016,Y
104193100004,NBA_0016,Y
104214600004,NBA_0016,Y
104217300004,NBA_0016,Y
104315700004,NBA_0016,Y
104323800004,NBA_0016,Y
104344100004,NBA_0016,Y
104349200004,NBA_0016,Y
104457000004,NBA_0016,Y
104503300004,NBA_0016,Y
104513700004,NBA_0016,Y
104550600004,NBA_0016,Y
104556900004,NBA_0016,Y
104603500004,NBA_0016,Y
104649400004,NBA_0016,Y
104656400004,NBA_0016,Y
104665600004,NBA_0016,Y
104670000004,NBA_0016,Y
104720700004,NBA_0016,Y
104723100004,NBA_0016,Y
104744500004,NBA_0016,Y
104776500004,NBA_0016,Y
104779600004,NBA_0016,Y
104800800004,NBA_0016,Y
104809400004,NBA_0016,Y
104830300004,NBA_0016,Y
104870300004,NBA_0016,Y
104916500004,NBA_0016,Y
104931600004,NBA_0016,Y
104964000004,NBA_0016,Y
105016500004,NBA_0016,Y
105070500004,NBA_0016,Y
105101600004,NBA_0016,Y
105202100004,NBA_0016,Y
105312200004,NBA_0016,Y
105315700004,NBA_0016,Y
105334100004,NBA_0016,Y
105341300004,NBA_0016,Y
105346700004,NBA_0016,Y
105355000004,NBA_0016,Y
105396700004,NBA_0016,Y
105416400004,NBA_0016,Y
105565100004,NBA_0016,Y
105582900004,NBA_0016,Y
105592300004,NBA_0016,Y
105601900004,NBA_0016,Y
105608800004,NBA_0016,Y
105755100004,NBA_0016,Y
105779100004,NBA_0016,Y
105789600004,NBA_0016,Y
105825700004,NBA_0016,Y
105841500004,NBA_0016,Y
105947400004,NBA_0016,Y
105997600004,NBA_0016,Y
106004900004,NBA_0016,Y
106260500004,NBA_0016,Y
107026800004,NBA_0016,Y
107552600004,NBA_0016,Y
108235300004,NBA_0016,Y
109610300004,NBA_0016,Y
109610400004,NBA_0016,Y
110290500004,NBA_0016,Y
110608800004,NBA_0016,Y
110632300004,NBA_0016,Y
112043200004,NBA_0016,Y
112111000004,NBA_0016,Y
114070300004,NBA_0016,Y
117230900004,NBA_0016,Y
117642300004,NBA_0016,Y
118228500004,NBA_0016,Y
119596700004,NBA_0016,Y
120341900004,NBA_0016,Y
121160600004,NBA_0016,Y
121232100004,NBA_0016,Y
121815900004,NBA_0016,Y
122633100004,NBA_0016,Y
124931900004,NBA_0016,Y
126035500004,NBA_0016,Y
126634500004,NBA_0016,Y
129377500004,NBA_0016,Y
132027200004,NBA_0016,Y
133788700004,NBA_0016,Y
134060800004,NBA_0016,Y
134198200004,NBA_0016,Y
134258000004,NBA_0016,Y
134319400004,NBA_0016,Y
134401100004,NBA_0016,Y
134510200004,NBA_0016,Y
134514500004,NBA_0016,Y
134598200004,NBA_0016,Y
134875900004,NBA_0016,Y
134996300004,NBA_0016,Y
135099000004,NBA_0016,Y
135369900004,NBA_0016,Y
135578100004,NBA_0016,Y
135610300004,NBA_0016,Y
135614400004,NBA_0016,Y
135712200004,NBA_0016,Y
135744100004,NBA_0016,Y
135749000004,NBA_0016,Y
135789800004,NBA_0016,Y
135814100004,NBA_0016,Y
136318100004,NBA_0016,Y
136476700004,NBA_0016,Y
136510300004,NBA_0016,Y
136548000004,NBA_0016,Y
136808100004,NBA_0016,Y
137001900004,NBA_0016,Y
137026900004,NBA_0016,Y
137193800004,NBA_0016,Y
137427600004,NBA_0016,Y
137453500004,NBA_0016,Y
138157200004,NBA_0016,Y
138431400004,NBA_0016,Y
139197900004,NBA_0016,Y
139201000004,NBA_0016,Y
139450800004,NBA_0016,Y
139573700004,NBA_0016,Y
139727000004,NBA_0016,Y
140171700004,NBA_0016,Y
140546300004,NBA_0016,Y
141189000004,NBA_0016,Y
141594700004,NBA_0016,Y
141667900004,NBA_0016,Y
142003500004,NBA_0016,Y
142139000004,NBA_0016,Y
142633700004,NBA_0016,Y
142672500004,NBA_0016,Y
142679700004,NBA_0016,Y
142694800004,NBA_0016,Y
180070300004,NBA_0016,Y
180100200004,NBA_0016,Y
180105100004,NBA_0016,Y
180120900004,NBA_0016,Y
180248400004,NBA_0016,Y
180296400004,NBA_0016,Y
180328500004,NBA_0016,Y
180416800004,NBA_0016,Y
180447600004,NBA_0016,Y
180479500004,NBA_0016,Y
180562800004,NBA_0016,Y
180572700004,NBA_0016,Y
180733900004,NBA_0016,Y
180735400004,NBA_0016,Y
180736500004,NBA_0016,Y
180743300009,NBA_0016,Y
180760800004,NBA_0016,Y
180771600004,NBA_0016,Y
180771700004,NBA_0016,Y
180774300004,NBA_0016,Y
180778300004,NBA_0016,Y
180780800007,NBA_0016,Y
180780800023,NBA_0016,Y
180780800027,NBA_0016,Y
180804400007,NBA_0016,Y
180810600004,NBA_0016,Y
180821600017,NBA_0016,Y
180821600071,NBA_0016,Y
180821600079,NBA_0016,Y
180838900023,NBA_0016,Y
180868800004,NBA_0016,Y
180884700036,NBA_0016,Y
180884700039,NBA_0016,Y
180884700044,NBA_0016,Y
180884700045,NBA_0016,Y
180884700049,NBA_0016,Y
180884700050,NBA_0016,Y
180884700054,NBA_0016,Y
180884700056,NBA_0016,Y
180884700057,NBA_0016,Y
180884700060,NBA_0016,Y
180884700061,NBA_0016,Y
180884700063,NBA_0016,Y
180884700064,NBA_0016,Y
180884700072,NBA_0016,Y
180950800004,NBA_0016,Y
180957400014,NBA_0016,Y
180957400020,NBA_0016,Y
180957400025,NBA_0016,Y
180957400026,NBA_0016,Y
180957400044,NBA_0016,Y
181156600004,NBA_0016,Y
181173900016,NBA_0016,Y
181173900019,NBA_0016,Y
181173900025,NBA_0016,Y
181182500004,NBA_0016,Y
181184300043,NBA_0016,Y
181184300047,NBA_0016,Y
181278400004,NBA_0016,Y
181279300011,NBA_0016,Y
181338500004,NBA_0016,Y
181340500004,NBA_0016,Y
181346100004,NBA_0016,Y
181352300004,NBA_0016,Y
