outletSubAccountNumber,nbaCode,action
101178900004,NBA_0002,RP
183050300004,NBA_0002,RP
100273100004,NBA_0002,RP
186882100004,NBA_0002,RP
101264800004,NBA_0002,RP
102017000004,NBA_0002,RP
102479900004,NBA_0002,RP
104763400004,NBA_0002,RP
182315900004,NBA_0002,RP
183926900004,NBA_0002,RP
183774900004,NBA_0002,RP
104217600004,NBA_0002,RP
104220000004,NBA_0002,RP
105882400004,NBA_0002,RP
182760400004,NBA_0002,RP
183160300004,NBA_0002,RP
186385300004,NBA_0002,RP
180422200004,NBA_0002,RP
182056900004,NBA_0002,RP
186960200004,NBA_0002,RP
102252000004,NBA_0002,RP
180973500004,NBA_0002,RP
186973700004,NBA_0002,RP
100873900004,NBA_0002,RP
182438300004,NBA_0002,RP
105322700004,NBA_0002,RP
183504000004,NBA_0002,RP
183925800004,NBA_0002,RP
140172200004,NBA_0002,RP
104089700004,NBA_0002,RP
105398600004,NBA_0002,RP
139020800004,NBA_0002,RP
182801400004,NBA_0002,RP
183022200004,NBA_0002,RP
183957100004,NBA_0002,RP
104611900004,NBA_0002,RP
138926600004,NBA_0002,RP
181511000004,NBA_0002,RP
183924500004,NBA_0002,RP
104270000004,NBA_0002,RP
105544900004,NBA_0002,RP
183157400004,NBA_0002,RP
100925200004,NBA_0002,RP
104295100004,NBA_0002,RP
105005100004,NBA_0002,RP
105774400004,NBA_0002,RP
103008900004,NBA_0002,RP
185874800004,NBA_0002,RP
180279300004,NBA_0002,RP
181504100004,NBA_0002,RP
183213000004,NBA_0002,RP
105036600004,NBA_0002,RP
134982700004,NBA_0002,RP
100742800004,NBA_0002,RP
101264900004,NBA_0002,RP
104876300004,NBA_0002,RP
182851700004,NBA_0002,RP
105723500004,NBA_0002,RP
100160200004,NBA_0002,RP
184017300004,NBA_0002,RP
187502200004,NBA_0002,RP
137286800004,NBA_0002,RP
180214300004,NBA_0002,RP
187463100004,NBA_0002,RP
100659300004,NBA_0002,RP
183533600004,NBA_0002,RP
102493000004,NBA_0002,RP
105072600004,NBA_0002,RP
100300100004,NBA_0002,RP
183630100004,NBA_0002,RP
186554900004,NBA_0002,RP
102031200004,NBA_0002,RP
104269400004,NBA_0002,RP
138707600004,NBA_0002,RP
187323900004,NBA_0002,RP
139683600004,NBA_0002,RP
183970700004,NBA_0002,RP
180264300004,NBA_0002,RP
183065200004,NBA_0002,RP
184281000004,NBA_0002,RP
180460300004,NBA_0002,RP
186845500004,NBA_0002,RP
187124400004,NBA_0002,RP
102373400004,NBA_0002,RP
104194100004,NBA_0002,RP
186311700004,NBA_0002,RP
105501500004,NBA_0002,RP
100572600004,NBA_0002,RP
183032100004,NBA_0002,RP
104079700004,NBA_0002,RP
182857300004,NBA_0002,RP
100091700004,NBA_0002,RP
183140300004,NBA_0002,RP
187089100004,NBA_0002,RP
183481400004,NBA_0002,RP
183688700004,NBA_0002,RP
182049000004,NBA_0002,RP
183195100004,NBA_0002,RP
102214700004,NBA_0002,RP
182729500004,NBA_0002,RP
184612100004,NBA_0002,RP
105454000004,NBA_0002,RP
105606800004,NBA_0002,RP
180523900004,NBA_0002,RP
182412700004,NBA_0002,RP
103166600004,NBA_0002,RP
180749200004,NBA_0002,RP
181185200004,NBA_0002,RP
186932300004,NBA_0002,RP
104225000004,NBA_0002,RP
182745700004,NBA_0002,RP
139462400004,NBA_0002,RP
104150800004,NBA_0002,RP
104139700004,NBA_0002,RP
101957000004,NBA_0002,RP
104229700004,NBA_0002,RP
186815500004,NBA_0002,RP
104860400004,NBA_0002,RP
183615400004,NBA_0002,RP
180605900004,NBA_0002,RP
181466900004,NBA_0002,RP
101124600004,NBA_0002,RP
103630800004,NBA_0002,RP
104194200004,NBA_0002,RP
183731500004,NBA_0002,RP
137560900004,NBA_0002,RP
183804000004,NBA_0002,RP
186604700004,NBA_0002,RP
105959500004,NBA_0002,RP
184739000004,NBA_0002,RP
183102700004,NBA_0002,RP
102551400004,NBA_0002,RP
181939200004,NBA_0002,RP
183823100004,NBA_0002,RP
100295700004,NBA_0002,RP
104376300004,NBA_0002,RP
100616700004,NBA_0002,RP
139169200004,NBA_0002,RP
180356500004,NBA_0002,RP
105034100004,NBA_0002,RP
186401800004,NBA_0002,RP
101936400004,NBA_0002,RP
103678100004,NBA_0002,RP
100352500004,NBA_0002,RP
103886900004,NBA_0002,RP
104526200004,NBA_0002,RP
180926600004,NBA_0002,RP
105617900004,NBA_0002,RP
103061000004,NBA_0002,RP
105412200004,NBA_0002,RP
102020800004,NBA_0002,RP
183085900004,NBA_0002,RP
101875900004,NBA_0002,RP
180760300004,NBA_0002,RP
183194600004,NBA_0002,RP
102887100004,NBA_0002,RP
186113000004,NBA_0002,RP
103411700004,NBA_0002,RP
104188100004,NBA_0002,RP
186112900004,NBA_0002,RP
103598300004,NBA_0002,RP
105221500004,NBA_0002,RP
182723600004,NBA_0002,RP
183968000004,NBA_0002,RP
100789500004,NBA_0002,RP
102235100004,NBA_0002,RP
103637100004,NBA_0002,RP
104274200004,NBA_0002,RP
103770900004,NBA_0002,RP
102401000004,NBA_0002,RP
105786900004,NBA_0002,RP
104918900004,NBA_0002,RP
135669500004,NBA_0002,RP
100922300004,NBA_0002,RP
103059600004,NBA_0002,RP
104931200004,NBA_0002,RP
138424500004,NBA_0002,RP
102273900004,NBA_0002,RP
185563900004,NBA_0002,RP
183104500004,NBA_0002,RP
102286300004,NBA_0002,RP
103907000004,NBA_0002,RP
103445600004,NBA_0002,RP
181460500004,NBA_0002,RP
103182300004,NBA_0002,RP
101558600004,NBA_0002,RP
105362400004,NBA_0002,RP
133683700004,NBA_0002,RP
185327400004,NBA_0002,RP
180582000004,NBA_0002,RP
182216000004,NBA_0002,RP
181902200004,NBA_0002,RP
182725700004,NBA_0002,RP
104748700004,NBA_0002,RP
101523700004,NBA_0002,RP
180248100004,NBA_0002,RP
185180600004,NBA_0002,RP
102363100004,NBA_0002,RP
103489600004,NBA_0002,RP
101961200004,NBA_0002,RP
180310100004,NBA_0002,RP
101925800004,NBA_0002,RP
182783400004,NBA_0002,RP
185068600004,NBA_0002,RP
182633000004,NBA_0002,RP
101569300004,NBA_0002,RP
100708000004,NBA_0002,RP
103408300004,NBA_0002,RP
138467300004,NBA_0002,RP
184667600004,NBA_0002,RP
102366900004,NBA_0002,RP
184576900004,NBA_0002,RP
104354800004,NBA_0002,RP
182503700004,NBA_0002,RP
103832700004,NBA_0002,RP
182466100004,NBA_0002,RP
102285100004,NBA_0002,RP
101194000004,NBA_0002,RP
181948700004,NBA_0002,RP
105278100004,NBA_0002,RP
100835300004,NBA_0002,RP
105320400004,NBA_0002,RP
184392600004,NBA_0002,RP
101368500004,NBA_0002,RP
181134600004,NBA_0002,RP
101109600004,NBA_0002,RP
101887200004,NBA_0002,RP
103062700004,NBA_0002,RP
105614300004,NBA_0002,RP
104893600004,NBA_0002,RP
180568700004,NBA_0002,RP
102492000004,NBA_0002,RP
181401200004,NBA_0002,RP
180505500004,NBA_0002,RP
101777900004,NBA_0002,RP
183866900004,NBA_0002,RP
103062200004,NBA_0002,RP
180279600004,NBA_0002,RP
183997300004,NBA_0002,RP
183992600004,NBA_0002,RP
105071200004,NBA_0002,RP
104099400004,NBA_0002,RP
182588200004,NBA_0002,RP
183086700004,NBA_0002,RP
102492300004,NBA_0002,RP
103581100004,NBA_0002,RP
140882900004,NBA_0002,RP
100578700004,NBA_0002,RP
103594900004,NBA_0002,RP
183907900004,NBA_0002,RP
101433700004,NBA_0002,RP
181902000004,NBA_0002,RP
100594500004,NBA_0002,RP
183856900004,NBA_0002,RP
183860100004,NBA_0002,RP
183735100004,NBA_0002,RP
103737200004,NBA_0002,RP
105463800004,NBA_0002,RP
183787800004,NBA_0002,RP
104913300004,NBA_0002,RP
182574500004,NBA_0002,RP
183750800004,NBA_0002,RP
183704600004,NBA_0002,RP
101705500004,NBA_0002,RP
183633200004,NBA_0002,RP
183532000004,NBA_0002,RP
183639700004,NBA_0002,RP
181488700004,NBA_0002,RP
183526500004,NBA_0002,RP
103672500004,NBA_0002,RP
183494800004,NBA_0002,RP
105592200004,NBA_0002,RP
183207800004,NBA_0002,RP
183207900004,NBA_0002,RP
181295800004,NBA_0002,RP
183119100004,NBA_0002,RP
183207600004,NBA_0002,RP
183192600004,NBA_0002,RP
183194900004,NBA_0002,RP
182988000004,NBA_0002,RP
105453200004,NBA_0002,RP
104272500004,NBA_0002,RP
183148100004,NBA_0002,RP
101029600004,NBA_0002,RP
105921400004,NBA_0002,RP
183146700004,NBA_0002,RP
100710400004,NBA_0002,RP
102542200004,NBA_0002,RP
102956100004,NBA_0002,RP
106001000004,NBA_0002,RP
100613900004,NBA_0002,RP
105952900004,NBA_0002,RP
180758800004,NBA_0002,RP
183042400004,NBA_0002,RP
104703700004,NBA_0002,RP
183047700004,NBA_0002,RP
101277100004,NBA_0002,RP
102493200004,NBA_0002,RP
102060800004,NBA_0002,RP
182862300004,NBA_0002,RP
182547200004,NBA_0002,RP
103127600004,NBA_0002,RP
183002600004,NBA_0002,RP
182845000004,NBA_0002,RP
182734700004,NBA_0002,RP
101434000004,NBA_0002,RP
182838800004,NBA_0002,RP
182839200004,NBA_0002,RP
182850400004,NBA_0002,RP
182689800004,NBA_0002,RP
102819400004,NBA_0002,RP
182713800004,NBA_0002,RP
105353000004,NBA_0002,RP
182742800004,NBA_0002,RP
182791800004,NBA_0002,RP
182708700004,NBA_0002,RP
182699900004,NBA_0002,RP
134970300004,NBA_0002,RP
182577300004,NBA_0002,RP
182600400004,NBA_0002,RP
182590300004,NBA_0002,RP
105528400004,NBA_0002,RP
103931900004,NBA_0002,RP
102703100004,NBA_0002,RP
100362600004,NBA_0002,RP
138883900004,NBA_0002,RP
182563900004,NBA_0002,RP
182516100004,NBA_0002,RP
101472700004,NBA_0002,RP
182526000004,NBA_0002,RP
182513500004,NBA_0002,RP
182475400004,NBA_0002,RP
182472000004,NBA_0002,RP
182416600004,NBA_0002,RP
182416400004,NBA_0002,RP
182318900004,NBA_0002,RP
103062500004,NBA_0002,RP
182345900004,NBA_0002,RP
105269500004,NBA_0002,RP
182229200004,NBA_0002,RP
134751100004,NBA_0002,RP
101477400004,NBA_0002,RP
182277600004,NBA_0002,RP
182064000004,NBA_0002,RP
182215700004,NBA_0002,RP
102918200004,NBA_0002,RP
182174900004,NBA_0002,RP
181369800004,NBA_0002,RP
182157900004,NBA_0002,RP
104618900004,NBA_0002,RP
182103500004,NBA_0002,RP
182119400004,NBA_0002,RP
135948500004,NBA_0002,RP
182133600004,NBA_0002,RP
182103100004,NBA_0002,RP
101117000004,NBA_0002,RP
181526500004,NBA_0002,RP
102470200004,NBA_0002,RP
181942800004,NBA_0002,RP
181957000004,NBA_0002,RP
101082900004,NBA_0002,RP
181500900004,NBA_0002,RP
103423600004,NBA_0002,RP
181479000004,NBA_0002,RP
