outletSubAccountNumber,nbaCode,action
183658000004,NBA_0044,P
101576400004,NBA_0044,P
105499700004,NBA_0044,P
103456000004,NBA_0044,P
105600700004,NBA_0044,P
104908300004,NBA_0044,P
103687200004,NBA_0044,P
106005100004,NBA_0044,P
187235900004,NBA_0044,P
102518500004,NBA_0044,P
103687800004,NBA_0044,P
182781000004,NBA_0044,P
101417200004,NBA_0044,P
101927000004,NBA_0044,P
104907600004,NBA_0044,P
104341600004,NBA_0044,P
103912900004,NBA_0044,P
102575700004,NBA_0044,P
104062600004,NBA_0044,P
184364200004,NBA_0044,P
181185400004,NBA_0044,P
104736900004,NBA_0044,P
103094700004,NBA_0044,P
182126800004,NBA_0044,P
105334600004,NBA_0044,P
103818000004,NBA_0044,P
103781500004,NBA_0044,P
105692500004,NBA_0044,P
128394800004,NBA_0044,P
100631300004,NBA_0044,P
186051300004,NBA_0044,P
184479100004,NBA_0044,P
101897300004,NBA_0044,P
105495600004,NBA_0044,P
103871400004,NBA_0044,P
186390100004,NBA_0044,P
182897800004,NBA_0044,P
103328600004,NBA_0044,P
102497100004,NBA_0044,P
104772800004,NBA_0044,P
105198300004,NBA_0044,P
104900500004,NBA_0044,P
180437000004,NBA_0044,P
105474200004,NBA_0044,P
186713900004,NBA_0044,P
180302200004,NBA_0044,P
105088700004,NBA_0044,P
104146900004,NBA_0044,P
181162500004,NBA_0044,P
104404300004,NBA_0044,P
104412100004,NBA_0044,P
105109300004,NBA_0044,P
104510100004,NBA_0044,P
183083600004,NBA_0044,P
102703500004,NBA_0044,P
103421800004,NBA_0044,P
102720500004,NBA_0044,P
103109600004,NBA_0044,P
104894500004,NBA_0044,P
186791800004,NBA_0044,P
105541600004,NBA_0044,P
101906300004,NBA_0044,P
105255600004,NBA_0044,P
103099800004,NBA_0044,P
102040700004,NBA_0044,P
103214700004,NBA_0044,P
105016100004,NBA_0044,P
183882300004,NBA_0044,P
138621700004,NBA_0044,P
105600400004,NBA_0044,P
187090300004,NBA_0044,P
105510900004,NBA_0044,P
103120200004,NBA_0044,P
104343300004,NBA_0044,P
101919500004,NBA_0044,P
185909800004,NBA_0044,P
104895400004,NBA_0044,P
122477600004,NBA_0044,P
104304700004,NBA_0044,P
104452500004,NBA_0044,P
104457300004,NBA_0044,P
186625600004,NBA_0044,P
101901400004,NBA_0044,P
105426300004,NBA_0044,P
103341100004,NBA_0044,P
103748700004,NBA_0044,P
105558700004,NBA_0044,P
182866400004,NBA_0044,P
182112800004,NBA_0044,P
181483700004,NBA_0044,P
101380300004,NBA_0044,P
102950700004,NBA_0044,P
101989700004,NBA_0044,P
101911700004,NBA_0044,P
102203600004,NBA_0044,P
103787000004,NBA_0044,P
101894300004,NBA_0044,P
105785800004,NBA_0044,P
104893200004,NBA_0044,P
180168300004,NBA_0044,P
101978400004,NBA_0044,P
103087100004,NBA_0044,P
112627300004,NBA_0044,P
105814100004,NBA_0044,P
105976000004,NBA_0044,P
104907200004,NBA_0044,P
106007400004,NBA_0044,P
186197400004,NBA_0044,P
102129900004,NBA_0044,P
184391900004,NBA_0044,P
183884000004,NBA_0044,P
181274200004,NBA_0044,P
181057200004,NBA_0044,P
180969200004,NBA_0044,P
180504700004,NBA_0044,P
180490800004,NBA_0044,P
101887300004,NBA_0044,P
183581000004,NBA_0044,P
104307000004,NBA_0044,P
186676700004,NBA_0044,P
104742100004,NBA_0044,P
104899800004,NBA_0044,P
104983900004,NBA_0044,P
104631500004,NBA_0044,P
103691600004,NBA_0044,P
105974500004,NBA_0044,P
103101200004,NBA_0044,P
102683300004,NBA_0044,P
102505700004,NBA_0044,P
105644200004,NBA_0044,P
101394700004,NBA_0044,P
184322300004,NBA_0044,P
105831500004,NBA_0044,P
186411500004,NBA_0044,P
104161000004,NBA_0044,P
184009100004,NBA_0044,P
181953600004,NBA_0044,P
101422000004,NBA_0044,P
102500000004,NBA_0044,P
102577700004,NBA_0044,P
101431200004,NBA_0044,P
180972800004,NBA_0044,P
186937300004,NBA_0044,P
185883800004,NBA_0044,P
184247200004,NBA_0044,P
104292500004,NBA_0044,P
137338400004,NBA_0044,P
182422200004,NBA_0044,P
182205400004,NBA_0044,P
181950900004,NBA_0044,P
180219700004,NBA_0044,P
101897200004,NBA_0044,P
103721600004,NBA_0044,P
103831500004,NBA_0044,P
103607600004,NBA_0044,P
112951000004,NBA_0044,P
103798800004,NBA_0044,P
103771100004,NBA_0044,P
102497400004,NBA_0044,P
103566100004,NBA_0044,P
104408600004,NBA_0044,P
102481700004,NBA_0044,P
102655500004,NBA_0044,P
103705300004,NBA_0044,P
105499300004,NBA_0044,P
102399300004,NBA_0044,P
104551300004,NBA_0044,P
101793300004,NBA_0044,P
185535400004,NBA_0044,P
105466700004,NBA_0044,P
105495700004,NBA_0044,P
102081200004,NBA_0044,P
133338500004,NBA_0044,P
104905100004,NBA_0044,P
104921600004,NBA_0044,P
186019100004,NBA_0044,P
105892100004,NBA_0044,P
185953300004,NBA_0044,P
180227800004,NBA_0044,P
183076600004,NBA_0044,P
103754700004,NBA_0044,P
183731700004,NBA_0044,P
104287400004,NBA_0044,P
103094600004,NBA_0044,P
104333400004,NBA_0044,P
102305100004,NBA_0044,P
187142600004,NBA_0044,P
180970900004,NBA_0044,P
184357000004,NBA_0044,P
104388100004,NBA_0044,P
105262800004,NBA_0044,P
137395200004,NBA_0044,P
104313300004,NBA_0044,P
102289300004,NBA_0044,P
120314000004,NBA_0044,P
105494600004,NBA_0044,P
105004900004,NBA_0044,P
103892700004,NBA_0044,P
105531400004,NBA_0044,P
105759200004,NBA_0044,P
102308800004,NBA_0044,P
104362000004,NBA_0044,P
103127300004,NBA_0044,P
103158000004,NBA_0044,P
180798400004,NBA_0044,P
104890700004,NBA_0044,P
104327500004,NBA_0044,P
101518100004,NBA_0044,P
103108000004,NBA_0044,P
184394000004,NBA_0044,P
104901700004,NBA_0044,P
104898800004,NBA_0044,P
105803900004,NBA_0044,P
104016600004,NBA_0044,P
101625800004,NBA_0044,P
124696300004,NBA_0044,P
105500300004,NBA_0044,P
182836500004,NBA_0044,P
103199700004,NBA_0044,P
101898200004,NBA_0044,P
182097100004,NBA_0044,P
103459400004,NBA_0044,P
104794000004,NBA_0044,P
186008100004,NBA_0044,P
182225900004,NBA_0044,P
101799400004,NBA_0044,P
102315200004,NBA_0044,P
187182900004,NBA_0044,P
103214000004,NBA_0044,P
105643700004,NBA_0044,P
101820500004,NBA_0044,P
104889800004,NBA_0044,P
104909300004,NBA_0044,P
103526000004,NBA_0044,P
102195200004,NBA_0044,P
182584800004,NBA_0044,P
104362700004,NBA_0044,P
185965600004,NBA_0044,P
183913700004,NBA_0044,P
182156000004,NBA_0044,P
180861000004,NBA_0044,P
180397500004,NBA_0044,P
104905300004,NBA_0044,P
103068000004,NBA_0044,P
102791800004,NBA_0044,P
101987400004,NBA_0044,P
105615100004,NBA_0044,P
182123800004,NBA_0044,P
182085100004,NBA_0044,P
104893900004,NBA_0044,P
180149800004,NBA_0044,P
102501700004,NBA_0044,P
101347500004,NBA_0044,P
101694400004,NBA_0044,P
101906500004,NBA_0044,P
101513600004,NBA_0044,P
103694500004,NBA_0044,P
103098500004,NBA_0044,P
103401200004,NBA_0044,P
184349400004,NBA_0044,P
105145600004,NBA_0044,P
104795400004,NBA_0044,P
131872200004,NBA_0044,P
103054800004,NBA_0044,P
102973100004,NBA_0044,P
105496900004,NBA_0044,P
186539200004,NBA_0044,P
186856500004,NBA_0044,P
104631600004,NBA_0044,P
104907300004,NBA_0044,P
186933400004,NBA_0044,P
104982100004,NBA_0044,P
105214700004,NBA_0044,P
104902400004,NBA_0044,P
180959100004,NBA_0044,P
102503200004,NBA_0044,P
184497500004,NBA_0044,P
101896000004,NBA_0044,P
182315600004,NBA_0044,P
102740800004,NBA_0044,P
102517000004,NBA_0044,P
101702700004,NBA_0044,P
103098000004,NBA_0044,P
103228100004,NBA_0044,P
101949400004,NBA_0044,P
186647400004,NBA_0044,P
101902200004,NBA_0044,P
103554600004,NBA_0044,P
104174600004,NBA_0044,P
103096000004,NBA_0044,P
104306800004,NBA_0044,P
102517900004,NBA_0044,P
102500700004,NBA_0044,P
103693400004,NBA_0044,P
105473600004,NBA_0044,P
103096300004,NBA_0044,P
103104100004,NBA_0044,P
101906700004,NBA_0044,P
103696200004,NBA_0044,P
183008200004,NBA_0044,P
183650100004,NBA_0044,P
104304600004,NBA_0044,P
105123100004,NBA_0044,P
105598400004,NBA_0044,P
101888000004,NBA_0044,P
103492500004,NBA_0044,P
104379600004,NBA_0044,P
102515700004,NBA_0044,P
101892500004,NBA_0044,P
103706600004,NBA_0044,P
180958000004,NBA_0044,P
103093400004,NBA_0044,P
185900600004,NBA_0044,P
184080600004,NBA_0044,P
105229300004,NBA_0044,P
101886000004,NBA_0044,P
102583400004,NBA_0044,P
103113200004,NBA_0044,P
101410100004,NBA_0044,P
103666600004,NBA_0044,P
102228000004,NBA_0044,P
104675100004,NBA_0044,P
183969800004,NBA_0044,P
103398300004,NBA_0044,P
184488000004,NBA_0044,P
180277800004,NBA_0044,P
102141600004,NBA_0044,P
185989500004,NBA_0044,P
185234500004,NBA_0044,P
103740900004,NBA_0044,P
101691200004,NBA_0044,P
102989900004,NBA_0044,P
101621400004,NBA_0044,P
186211800004,NBA_0044,P
181226800004,NBA_0044,P
180414400004,NBA_0044,P
101534000004,NBA_0044,P
102706300004,NBA_0044,P
102067800004,NBA_0044,P
103822800004,NBA_0044,P
184517900004,NBA_0044,P
183087000004,NBA_0044,P
184339200004,NBA_0044,P
184328900004,NBA_0044,P
180730400004,NBA_0044,P
101495900004,NBA_0044,P
105999900004,NBA_0044,P
105863500004,NBA_0044,P
105274100004,NBA_0044,P
103727300004,NBA_0044,P
101596600004,NBA_0044,P
185793000004,NBA_0044,P
101615500004,NBA_0044,P
