outletSubAccountNumber,nbaCode,action
187183000004,NBA_0044,P
100778400004,NBA_0044,P
101911700004,NBA_0044,P
104292500004,NBA_0044,P
104307200004,NBA_0044,P
105495700004,NBA_0044,P
104309400004,NBA_0044,P
101887300004,NBA_0044,P
101301800004,NBA_0044,P
103771100004,NBA_0044,P
101917300004,NBA_0044,P
102492900004,NBA_0044,P
137338400004,NBA_0044,P
102399300004,NBA_0044,P
101315200004,NBA_0044,P
104551300004,NBA_0044,P
104342400004,NBA_0044,P
103013100004,NBA_0044,P
100254100004,NBA_0044,P
184328900004,NBA_0044,P
102181600004,NBA_0044,P
105214700004,NBA_0044,P
104631500004,NBA_0044,P
185900600004,NBA_0044,P
105976000004,NBA_0044,P
180487700004,NBA_0044,P
105600700004,NBA_0044,P
101303700004,NBA_0044,P
104192200004,NBA_0044,P
112951000004,NBA_0044,P
104921600004,NBA_0044,P
186019100004,NBA_0044,P
103492500004,NBA_0044,P
104398200004,NBA_0044,P
103101200004,NBA_0044,P
103607600004,NBA_0044,P
102740800004,NBA_0044,P
100155300004,NBA_0044,P
186933400004,NBA_0044,P
185793000004,NBA_0044,P
101300400004,NBA_0044,P
186952400004,NBA_0044,P
100157200004,NBA_0044,P
101305600004,NBA_0044,P
180972800004,NBA_0044,P
105499700004,NBA_0044,P
180490800004,NBA_0044,P
105974500004,NBA_0044,P
180227800004,NBA_0044,P
101335800004,NBA_0044,P
183969800004,NBA_0044,P
104146900004,NBA_0044,P
101547500004,NBA_0044,P
181274200004,NBA_0044,P
181272900004,NBA_0044,P
185989500004,NBA_0044,P
103912900004,NBA_0044,P
100181200004,NBA_0044,P
181336800004,NBA_0044,P
102655500004,NBA_0044,P
101050900004,NBA_0044,P
186937300004,NBA_0044,P
184488000004,NBA_0044,P
180730400004,NBA_0044,P
100148700004,NBA_0044,P
104907600004,NBA_0044,P
182205400004,NBA_0044,P
100612200004,NBA_0044,P
186539200004,NBA_0044,P
101894300004,NBA_0044,P
103566100004,NBA_0044,P
104828000004,NBA_0044,P
183008200004,NBA_0044,P
186008100004,NBA_0044,P
104953700004,NBA_0044,P
100866400004,NBA_0044,P
104898800004,NBA_0044,P
103831500004,NBA_0044,P
101422000004,NBA_0044,P
102660100004,NBA_0044,P
101253200004,NBA_0044,P
184247200004,NBA_0044,P
100322900004,NBA_0044,P
182190700004,NBA_0044,P
103790300004,NBA_0044,P
104362700004,NBA_0044,P
101694400004,NBA_0044,P
181950900004,NBA_0044,P
105512800004,NBA_0044,P
105334600004,NBA_0044,P
101810500004,NBA_0044,P
104215600004,NBA_0044,P
104812800004,NBA_0044,P
104814900004,NBA_0044,P
182836500004,NBA_0044,P
100651700004,NBA_0044,P
104014700004,NBA_0044,P
104295300004,NBA_0044,P
104408000004,NBA_0044,P
101978400004,NBA_0044,P
101417200004,NBA_0044,P
104983900004,NBA_0044,P
185977600004,NBA_0044,P
187235900004,NBA_0044,P
100734000004,NBA_0044,P
101901400004,NBA_0044,P
102852100004,NBA_0044,P
101410100004,NBA_0044,P
101631200004,NBA_0044,P
104899800004,NBA_0044,P
104327500004,NBA_0044,P
187182200004,NBA_0044,P
102720500004,NBA_0044,P
103693400004,NBA_0044,P
103689100004,NBA_0044,P
101513600004,NBA_0044,P
186211800004,NBA_0044,P
102517000004,NBA_0044,P
104736900004,NBA_0044,P
105643700004,NBA_0044,P
102129900004,NBA_0044,P
101293300004,NBA_0044,P
101615500004,NBA_0044,P
180205700004,NBA_0044,P
181483700004,NBA_0044,P
105145600004,NBA_0044,P
103760300004,NBA_0044,P
103228100004,NBA_0044,P
180973100007,NBA_0044,P
104908300004,NBA_0044,P
103706600004,NBA_0044,P
100677700004,NBA_0044,P
184357000004,NBA_0044,P
101404600004,NBA_0044,P
184629800004,NBA_0044,P
103099400004,NBA_0044,P
104907200004,NBA_0044,P
180414400004,NBA_0044,P
104408600004,NBA_0044,P
102517900004,NBA_0044,P
105728500004,NBA_0044,P
182422200004,NBA_0044,P
180219700004,NBA_0044,P
101755500004,NBA_0044,P
104343300004,NBA_0044,P
100739600004,NBA_0044,P
186197400004,NBA_0044,P
105541600004,NBA_0044,P
100447600004,NBA_0044,P
105228400004,NBA_0044,P
103517200004,NBA_0044,P
102081200004,NBA_0044,P
100853800004,NBA_0044,P
100901400004,NBA_0044,P
105049100004,NBA_0044,P
101431200004,NBA_0044,P
104305600004,NBA_0044,P
102769100004,NBA_0044,P
103937900004,NBA_0044,P
184391900004,NBA_0044,P
101926800004,NBA_0044,P
102305100004,NBA_0044,P
186791800004,NBA_0044,P
186024200004,NBA_0044,P
183884000004,NBA_0044,P
102946000004,NBA_0044,P
183171400004,NBA_0044,P
186437200004,NBA_0044,P
103893100004,NBA_0044,P
104579500004,NBA_0044,P
181226800004,NBA_0044,P
105557100004,NBA_0044,P
104447100004,NBA_0044,P
101950700004,NBA_0044,P
102577700004,NBA_0044,P
103224900004,NBA_0044,P
103102500004,NBA_0044,P
104473800004,NBA_0044,P
100754300004,NBA_0044,P
105545700004,NBA_0044,P
100164400004,NBA_0044,P
180251800004,NBA_0044,P
102369300004,NBA_0044,P
100158700004,NBA_0044,P
104296900004,NBA_0044,P
104379600004,NBA_0044,P
100204700004,NBA_0044,P
100805700004,NBA_0044,P
185883800004,NBA_0044,P
100226400004,NBA_0044,P
104366100004,NBA_0044,P
105587500004,NBA_0044,P
105489900004,NBA_0044,P
100168400004,NBA_0044,P
133338500004,NBA_0044,P
102507000004,NBA_0044,P
105631200004,NBA_0044,P
105490100004,NBA_0044,P
102896000004,NBA_0044,P
105558700004,NBA_0044,P
110833600004,NBA_0044,P
185909800004,NBA_0044,P
102501700004,NBA_0044,P
102497400004,NBA_0044,P
101576400004,NBA_0044,P
100147200004,NBA_0044,P
104301300004,NBA_0044,P
100245800004,NBA_0044,P
180233700004,NBA_0044,P
103697000004,NBA_0044,P
100386500004,NBA_0044,P
102141600004,NBA_0044,P
101534000004,NBA_0044,P
103314000004,NBA_0044,P
104089200004,NBA_0044,P
105109300004,NBA_0044,P
103104100004,NBA_0044,P
181133500004,NBA_0044,P
103098500004,NBA_0044,P
103559700004,NBA_0044,P
100862800004,NBA_0044,P
104029200004,NBA_0044,P
186953900004,NBA_0044,P
101989700004,NBA_0044,P
182866400004,NBA_0044,P
186954100004,NBA_0044,P
103108500004,NBA_0044,P
103787000004,NBA_0044,P
104699600004,NBA_0044,P
184592600004,NBA_0044,P
102503200004,NBA_0044,P
104304600004,NBA_0044,P
100174300004,NBA_0044,P
103120200004,NBA_0044,P
184349400004,NBA_0044,P
104306800004,NBA_0044,P
102453000004,NBA_0044,P
100179200004,NBA_0044,P
101919500004,NBA_0044,P
100502300004,NBA_0044,P
105496900004,NBA_0044,P
138463400004,NBA_0044,P
100145600004,NBA_0044,P
100241400004,NBA_0044,P
100286000004,NBA_0044,P
100316300004,NBA_0044,P
100464700004,NBA_0044,P
100550100004,NBA_0044,P
100791200004,NBA_0044,P
100793200004,NBA_0044,P
100798100004,NBA_0044,P
100800100004,NBA_0044,P
100869200004,NBA_0044,P
101033300004,NBA_0044,P
101306900004,NBA_0044,P
101322800004,NBA_0044,P
101415000004,NBA_0044,P
101452800004,NBA_0044,P
101971800004,NBA_0044,P
101973000004,NBA_0044,P
102133700004,NBA_0044,P
102492800004,NBA_0044,P
102634200004,NBA_0044,P
102764400004,NBA_0044,P
102893100004,NBA_0044,P
103013700004,NBA_0044,P
103115800004,NBA_0044,P
103127100004,NBA_0044,P
103453900004,NBA_0044,P
103628600004,NBA_0044,P
103705100004,NBA_0044,P
104292800004,NBA_0044,P
104306700004,NBA_0044,P
104446900004,NBA_0044,P
104705700004,NBA_0044,P
105000100004,NBA_0044,P
105484400004,NBA_0044,P
105526500004,NBA_0044,P
105553100004,NBA_0044,P
105568600004,NBA_0044,P
105576200004,NBA_0044,P
105579000004,NBA_0044,P
105587900004,NBA_0044,P
105722700004,NBA_0044,P
105782500004,NBA_0044,P
105835200004,NBA_0044,P
105846300004,NBA_0044,P
106009800004,NBA_0044,P
123510300004,NBA_0044,P
180097500004,NBA_0044,P
180968800004,NBA_0044,P
182669500004,NBA_0044,P
185167700004,NBA_0044,P
186091000004,NBA_0044,P
186492600004,NBA_0044,P
187021400004,NBA_0044,P
100739000004,NBA_0044,P
185953300004,NBA_0044,P
100734900004,NBA_0044,P
182310100004,NBA_0044,P
186871600004,NBA_0044,P
103459400004,NBA_0044,P
100119800004,NBA_0044,P
101301700004,NBA_0044,P
186141000004,NBA_0044,P
184009100004,NBA_0044,P
100107800004,NBA_0044,P
103344800004,NBA_0044,P
104772800004,NBA_0044,P
181057200004,NBA_0044,P
101380300004,NBA_0044,P
105178300004,NBA_0044,P
183179900004,NBA_0044,P
100107000004,NBA_0044,P
100125700004,NBA_0044,P
100147900004,NBA_0044,P
100293800004,NBA_0044,P
100397900004,NBA_0044,P
100715400004,NBA_0044,P
100720200004,NBA_0044,P
100733100004,NBA_0044,P
100739400004,NBA_0044,P
100988700004,NBA_0044,P
101021200004,NBA_0044,P
101071800004,NBA_0044,P
101114000004,NBA_0044,P
101303900004,NBA_0044,P
101309100004,NBA_0044,P
101324600004,NBA_0044,P
101325700004,NBA_0044,P
101348000004,NBA_0044,P
101394700004,NBA_0044,P
101408500004,NBA_0044,P
101670300004,NBA_0044,P
101734200004,NBA_0044,P
101797200004,NBA_0044,P
101970300004,NBA_0044,P
102037200004,NBA_0044,P
102183500004,NBA_0044,P
102308800004,NBA_0044,P
102505000004,NBA_0044,P
102575700004,NBA_0044,P
102683300004,NBA_0044,P
102791800004,NBA_0044,P
102811100004,NBA_0044,P
103096000004,NBA_0044,P
103103100004,NBA_0044,P
103113500004,NBA_0044,P
103157900004,NBA_0044,P
103597000004,NBA_0044,P
103633000004,NBA_0044,P
103763600004,NBA_0044,P
103876600004,NBA_0044,P
103913800004,NBA_0044,P
103930200004,NBA_0044,P
104333400004,NBA_0044,P
104429600004,NBA_0044,P
104898300004,NBA_0044,P
104898700004,NBA_0044,P
105262800004,NBA_0044,P
105301400004,NBA_0044,P
105422600004,NBA_0044,P
105498300004,NBA_0044,P
105510900004,NBA_0044,P
105569400004,NBA_0044,P
105608600004,NBA_0044,P
105644200004,NBA_0044,P
112789100004,NBA_0044,P
128394800004,NBA_0044,P
180440700004,NBA_0044,P
180958000004,NBA_0044,P
181359000004,NBA_0044,P
181471800004,NBA_0044,P
182414300004,NBA_0044,P
183927600004,NBA_0044,P
184234200004,NBA_0044,P
186573400004,NBA_0044,P
186647400004,NBA_0044,P
186713900004,NBA_0044,P
186876800004,NBA_0044,P
187387700004,NBA_0044,P
100183300004,NBA_0044,P
100200400004,NBA_0044,P
100972900004,NBA_0044,P
101362500004,NBA_0044,P
101699700004,NBA_0044,P
101921600004,NBA_0044,P
101972800004,NBA_0044,P
102509000004,NBA_0044,P
102525100004,NBA_0044,P
102526800004,NBA_0044,P
102666900004,NBA_0044,P
102789700004,NBA_0044,P
102989900004,NBA_0044,P
103740900004,NBA_0044,P
104445400004,NBA_0044,P
104700800004,NBA_0044,P
185234500004,NBA_0044,P
100197900004,NBA_0044,P
105034700004,NBA_0044,P
102569300004,NBA_0044,P
186880900004,NBA_0044,P
185925200004,NBA_0044,P
101389700004,NBA_0044,P
103088000004,NBA_0044,P
186482800004,NBA_0044,P
106929300004,NBA_0044,P
101424500004,NBA_0044,P
105485400004,NBA_0044,P
101036800004,NBA_0044,P
104767400004,NBA_0044,P
101811100004,NBA_0044,P
185936000004,NBA_0044,P
105062900004,NBA_0044,P
100163900004,NBA_0044,P
100335100004,NBA_0044,P
100397500004,NBA_0044,P
100619900004,NBA_0044,P
100648000004,NBA_0044,P
100655000004,NBA_0044,P
100718700004,NBA_0044,P
100744800004,NBA_0044,P
101194600004,NBA_0044,P
101246600004,NBA_0044,P
101326500004,NBA_0044,P
101349700004,NBA_0044,P
101442000004,NBA_0044,P
101620400004,NBA_0044,P
101749000004,NBA_0044,P
101796300004,NBA_0044,P
101992000004,NBA_0044,P
102009600004,NBA_0044,P
102030900004,NBA_0044,P
102097600004,NBA_0044,P
102210300004,NBA_0044,P
102226300004,NBA_0044,P
102488000004,NBA_0044,P
102501100004,NBA_0044,P
102648900004,NBA_0044,P
102928300004,NBA_0044,P
103025600004,NBA_0044,P
103097200004,NBA_0044,P
103110800004,NBA_0044,P
103123200004,NBA_0044,P
103151500004,NBA_0044,P
103186500004,NBA_0044,P
103228500004,NBA_0044,P
103374300004,NBA_0044,P
103405300004,NBA_0044,P
103470900004,NBA_0044,P
103694300004,NBA_0044,P
103698400004,NBA_0044,P
103817700004,NBA_0044,P
104013900004,NBA_0044,P
104123200004,NBA_0044,P
104226800004,NBA_0044,P
104308300004,NBA_0044,P
104311900004,NBA_0044,P
104362100004,NBA_0044,P
104364400004,NBA_0044,P
104440100004,NBA_0044,P
104473000004,NBA_0044,P
104559600004,NBA_0044,P
104887300004,NBA_0044,P
104888000004,NBA_0044,P
104956000004,NBA_0044,P
104982400004,NBA_0044,P
105001600004,NBA_0044,P
105038000004,NBA_0044,P
105502500004,NBA_0044,P
105543000004,NBA_0044,P
105555500004,NBA_0044,P
105640100004,NBA_0044,P
105676800004,NBA_0044,P
105789200004,NBA_0044,P
105933200004,NBA_0044,P
105938400004,NBA_0044,P
105957600004,NBA_0044,P
106015600004,NBA_0044,P
106715500004,NBA_0044,P
117141600004,NBA_0044,P
125029000004,NBA_0044,P
134317600004,NBA_0044,P
180182200004,NBA_0044,P
180268000004,NBA_0044,P
180432400004,NBA_0044,P
180834800004,NBA_0044,P
180861500004,NBA_0044,P
180869300004,NBA_0044,P
181162600004,NBA_0044,P
182076400004,NBA_0044,P
183005800004,NBA_0044,P
183476000004,NBA_0044,P
183943800004,NBA_0044,P
184352300004,NBA_0044,P
184761000004,NBA_0044,P
185528600004,NBA_0044,P
185896700004,NBA_0044,P
186415600004,NBA_0044,P
186753200004,NBA_0044,P
186881900004,NBA_0044,P
186086500004,NBA_0044,P
104517000004,NBA_0044,P
139574500004,NBA_0044,P
136542900004,NBA_0044,P
101826600004,NBA_0044,P
186079400004,NBA_0044,P
180929800004,NBA_0044,P
101050300004,NBA_0044,P
101922600004,NBA_0044,P
102119000004,NBA_0044,P
