139844200004,NBA_0016,P
182283500004,NBA_0016,P
184045200004,NBA_0016,P
185021200004,NBA_0016,P
182270000004,NBA_0016,P
185509600004,NBA_0016,P
185214000004,NBA_0016,P
105530700004,NBA_0016,P
101901900004,NBA_0016,P
104062600004,NBA_0016,P
184587200006,NBA_0016,P
180868800004,NBA_0016,P
102432600004,NBA_0016,P
102743700004,NBA_0016,P
102178600004,NBA_0016,P
180838900014,NBA_0016,P
101657800004,NBA_0016,P
183081300004,NBA_0016,P
183723900004,NBA_0016,P
180943500004,NBA_0016,P
134581100004,NBA_0016,P
184582900004,NBA_0016,P
185557400004,NBA_0016,P
104174300004,NBA_0016,P
100136400004,NBA_0016,P
142672500004,NBA_0016,P
184737300004,NBA_0016,P
182968700028,NBA_0016,P
181323100004,NBA_0016,P
104190100004,NBA_0016,P
105312200004,NBA_0016,P
180838900077,NBA_0016,P
185069800004,NBA_0016,P
185195700004,NBA_0016,P
102286800004,NBA_0016,P
105999000004,NBA_0016,P
103667300004,NBA_0016,P
180173000004,NBA_0016,P
180804400011,NBA_0016,P
101509900004,NBA_0016,P
183609300004,NBA_0016,P
180733900004,NBA_0016,P
183110300004,NBA_0016,P
185084200004,NBA_0016,P
185146600004,NBA_0016,P
180951000004,NBA_0016,P
180884700057,NBA_0016,P
134198200004,NBA_0016,P
100056200072,NBA_0016,P
135248400004,NBA_0016,P
184664200004,NBA_0016,P
180005300004,NBA_0016,P
181182500004,NBA_0016,P
100063500039,NBA_0016,P
180838900071,NBA_0016,P
180862100004,NBA_0016,P
180838900016,NBA_0016,P
104866400004,NBA_0016,P
184507100004,NBA_0016,P
183116100004,NBA_0016,P
185349600004,NBA_0016,P
139450800004,NBA_0016,P
181199800004,NBA_0016,P
104776500004,NBA_0016,P
180480200004,NBA_0016,P
180838900074,NBA_0016,P
183531400004,NBA_0016,P
139541300004,NBA_0016,P
135578100004,NBA_0016,P
105275100004,NBA_0016,P
183820500004,NBA_0016,P
185192400004,NBA_0016,P
185799600004,NBA_0016,P
182761200004,NBA_0016,P
104618500004,NBA_0016,P
183115000004,NBA_0016,P
181585600004,NBA_0016,P
103346000004,NBA_0016,P
182800500061,NBA_0016,P
183521100004,NBA_0016,P
182417400004,NBA_0016,P
180982900004,NBA_0016,P
184315900004,NBA_0016,P
103543100004,NBA_0016,P
180034500004,NBA_0016,P
135353200004,NBA_0016,P
180054700004,NBA_0016,P
103275100004,NBA_0016,P
184221700004,NBA_0016,P
182726300004,NBA_0016,P
101876300004,NBA_0016,P
184206000004,NBA_0016,P
180884700096,NBA_0016,P
103232200004,NBA_0016,P
184512900004,NBA_0016,P
