Group Account Number|Outlet subAccountNumber|House Number
184539500001|100297000004|4774
184539500001|141576500004|6934
184539500001|141433700004|91189
184539500001|100022400119|92019
184539500001|120144000004|4053
184539500001|112267800004|9291
184539500001|104589500004|3980
184539500001|142015700004|3841
184539500001|181253100004|3761
184539500001|134110100004|2821
184539500001|100450200004|2586
184539500001|109634400004|15342
184539500001|137815800004|90489
184539500001|141135300004|90797
184539500001|140076600004|15283
184539500001|185271000004|3705
184539500001|183952000004|91848
184539500001|114202600004|8019
184539500001|133427100004|15497
184539500001|183557300004|3763
184539500001|100533400004|91455
184539500001|136769900004|91466
184539500001|100050700092|91315
184539500001|112293800004|91447
184539500001|104186800004|40915
184539500001|104343600004|17062
184539500001|103365200004|90387
184539500001|131317600004|40241
184539500001|183494600004|91899
184539500001|181253500004|17034
184539500001|135995300004|17111
184539500001|134628800004|40041
184539500001|133501500004|17056
184539500001|105575100004|17031
184539500001|105230000004|91461
184539500001|180163600004|91350
184539500001|181302300004|91356
184539500001|104985400004|91452
184539500001|184753200004|91340
184539500001|140810400004|12100
184539500001|100050700021|91330
184539500001|105999100004|91343
184539500001|110345200004|91443
184539500001|130205900004|91318
184539500001|127968700004|12104
184539500001|115947500004|91359
184539500001|100050700378|91352
184539500001|111852800004|12105
184539500001|100050700642|91412
184539500001|110124500004|12106
184539500001|104729900004|91316
184539500001|101085200004|91408
184539500001|100050700374|91329
184539500001|184178500004|91354
184539500001|130113800004|40076
184539500001|141713200004|40043
184539500001|183069000004|31049
184539500001|184290200004|40073
184539500001|118949400004|17104
184539500001|114155500004|91980
184539500001|131124900004|32005
184539500001|100957800004|42321
184539500001|100050700123|5394
184539500001|184075700004|42324
184539500001|184155600004|433
184539500001|102733700004|42323
184539500001|103345900004|42322
184539500001|100050700618|91823
184539500001|102772900004|4777
184539500001|136944800004|3898
184539500001|133737100004|17110
184539500001|118194100004|91884
184539500001|139467000004|17000
184539500001|112443200004|17103
184539500001|121589800004|17003
184539500001|112791000004|17041
184539500001|118459400004|17060
184539500001|138778600004|17076
184539500001|112896700004|17083
184539500001|100135500004|17096
184539500001|112876200004|17109
184539500001|130513600004|17035
184539500001|102345000004|17121
184539500001|181253800004|17005
184539500001|102413000004|17019
184539500001|112871900004|17125
184539500001|100050700813|17024
184539500001|182184100004|17013
184539500001|141330000004|17086
184539500001|100050700426|17002
184539500001|131590200004|17074
184539500001|142435700004|17108
184539500001|182491500004|17127
184539500001|117008800004|17092
184539500001|117702400004|17105
184539500001|113128700004|17078
184539500001|137217600004|9745
184539500001|103087200004|8076
184539500001|100050700401|17102
184539500001|129836900004|31047
