Group Account Number|Outlet subAccountNumber|House Number
182342400001|136491300004|T248
182342400001|185345100004|T086
182342400001|110844400004|T222
182342400001|134340700004|T082
182342400001|137398200004|T006
182342400001|122157200004|T256
182342400001|185046400004|T043
182342400001|184901200004|T051
182342400001|142697500004|T241
182342400001|109918000004|T240
182342400001|180234800004|T257
182342400001|135012500004|T001
182342400001|181477200004|T010
182342400001|103478900004|T266
182342400001|142663600004|T263
182342400001|141846300004|T079
182342400001|142028600004|T253
182342400001|184886600004|T108
182342400001|183797400004|T211
182342400001|104151700004|T091
182342400001|132397000004|T052
182342400001|140225000004|T254
182342400001|182209800004|T102
182342400001|184696400004|T022
182342400001|184951300004|T212
182342400001|120841600004|T033
182342400001|118449000004|T064
182342400001|142709100004|T038
182342400001|137399000004|T243
182342400001|185080900004|T009
182342400001|136544600004|T226
182342400001|105029600004|T221
182342400001|107538400004|T011
182342400001|101089000004|T203
182342400001|107608600004|T056
182342400001|184897600004|T046
182342400001|132376800004|T117
182342400001|100915800004|T216
182342400001|184763100004|T069
182342400001|129612900004|T238
182342400001|137164900004|T066
182342400001|142664900004|T018
182342400001|101129500004|T205
182342400001|185717800004|T227
182342400001|121467400004|T045
182342400001|183068100004|T208
182342400001|135788700004|T012
182342400001|184942300004|T017
182342400001|183063500004|T072
182342400001|100042600044|T273
182342400001|135103900004|T090
182342400001|123722700004|T225
182342400001|121964700004|T054
182342400001|110909900004|T231
182342400001|135769600004|T073
182342400001|110773900004|T237
182342400001|139299800004|T219
182342400001|110913000004|T041
182342400001|128034500004|T076
182342400001|185612600004|T255
182342400001|106845700004|T015
182342400001|104502600004|T214
182342400001|105752000004|T251
182342400001|100042600052|T132
182342400001|185455500004|T089
182342400001|100042600108|T111
182342400001|181769500004|T271
182342400001|102929600004|T220
182342400001|129401800004|T080
182342400001|103582000004|T008
182342400001|185288900004|T035
182342400001|102740100004|T078
182342400001|183703100004|T058
182342400001|106789900004|T259
182342400001|184916900004|T016
182342400001|111834700004|T147
182342400001|130954400004|T044
182342400001|107842400004|T239
182342400001|134506800004|T070
182342400001|117157900004|T230
182342400001|106764600004|T250
182342400001|180077800004|T112
182342400001|102935200004|T025
182342400001|109842000004|T229
182342400001|141137300004|T101
182342400001|141560700004|T163
182342400001|181444800004|T247
182342400001|110900800004|T270
182342400001|182401600004|T092
182342400001|127656600004|T109
182342400001|181451500004|T265
182342400001|103505900004|T105
182342400001|105706000004|T267
182342400001|139496800004|T215
182342400001|140056000004|T002
182342400001|183969200004|T115
182342400001|100042600071|T126
182342400001|129519300004|T062
182342400001|135692500004|T128
182342400001|185250100004|T228
182342400001|182095100004|T029
182342400001|134331600004|T032
182342400001|142074400004|T127
182342400001|119910500004|T028
182342400001|136715600004|T024
182342400001|124662600004|T059
182342400001|180388800004|T155
182342400001|103914700004|T249
182342400001|184841500004|T068
182342400001|138926400004|T034
182342400001|131071200004|T224
182342400001|141244900004|T261
182342400001|184864300004|T129
182342400001|185042000004|T136
182342400001|115083100004|T138
182342400001|119157000004|T234
182342400001|142694800004|T100
182342400001|125421900004|T131
182342400001|107191200004|T122
182342400001|100042600030|T133
182342400001|118339700004|T053
182342400001|125402900004|T077
182342400001|104808900004|T074
182342400001|180231300004|T218
182342400001|181546600004|T204
182342400001|124835400004|T047
182342400001|106845300004|T106
182342400001|118244700004|T269
182342400001|136084500004|T260
182342400001|106625600004|T210
182342400001|100643500004|T135
182342400001|112611300004|T148
182342400001|106914000004|T026
182342400001|122933600004|T217
182342400001|108398000004|T004
182342400001|126042400004|T223
182342400001|105893800004|T081
182342400001|119278400004|T123
182342400001|181974400004|T005
182342400001|123696300004|T235
182342400001|105249000004|T134
182342400001|106632100004|T175
182342400001|114027700004|T242
182342400001|117717900004|T213
182342400001|103949200004|T245
