Group Account Number|Outlet subAccountNumber|House Number
184539400001|100012100004|46080
184539400001|100014800065|
184539400001|100014800068|
184539400001|100014800091|
184539400001|100014800111|
184539400001|100016800362|J0002
184539400001|100016800453|H0012
184539400001|100016800755|J0005
184539400001|100016800814|J0004
184539400001|100016801039|J0010
184539400001|100018000053|
184539400001|100022400033|64137
184539400001|100022500026|
184539400001|100022500031|
184539400001|100022500050|
184539400001|100022500074|46098
184539400001|100022500080|
184539400001|100022500085|46068
184539400001|100022500091|
184539400001|100022500101|
184539400001|100022500102|46060
184539400001|100022500138|
184539400001|100022500167|
184539400001|100022500214|46026
184539400001|100022500225|
184539400001|100022500228|
184539400001|100022500233|46092
184539400001|100025800031|
184539400001|100025800087|P0037
184539400001|100025800089|
184539400001|100025800102|
184539400001|100025800113|
184539400001|100025800264|
184539400001|100025800338|
184539400001|100025800356|46037
184539400001|100025800357|
184539400001|100025800358|46158
184539400001|100025800360|46151
184539400001|100025800361|46140
184539400001|100025800362|
184539400001|100025800363|46137
184539400001|100025800365|46133
184539400001|100025800366|46131
184539400001|100025800367|
184539400001|100025800368|46128
184539400001|100025800369|46124
184539400001|100025800370|46126
184539400001|100025800372|46125
184539400001|100025800373|46122
184539400001|100025800374|46121
184539400001|100025800375|46117
184539400001|100025800376|46113
184539400001|100025800378|46110
184539400001|100025800379|46108
184539400001|100025800380|46106
184539400001|100025800381|46104
184539400001|100025800382|46101
184539400001|100025800383|46100
184539400001|100025800384|46097
184539400001|100025800385|
184539400001|100025800386|
184539400001|100025800387|
184539400001|100025800388|46089
184539400001|100025800389|46084
184539400001|100025800390|46083
184539400001|100025800391|
184539400001|100025800392|
184539400001|100025800393|
184539400001|100025800394|
184539400001|100025800395|46074
184539400001|100025800396|
184539400001|100025800397|46076
184539400001|100025800400|
184539400001|100025800401|46067
184539400001|100025800402|46064
184539400001|100025800404|
184539400001|100025800405|46059
184539400001|100025800406|
184539400001|100025800407|46055
184539400001|100025800408|
184539400001|100025800409|
184539400001|100025800410|46052
184539400001|100025800412|46048
184539400001|100025800413|46047
184539400001|100025800415|
184539400001|100025800417|
184539400001|100025800418|46033
184539400001|100025800419|
184539400001|100025800420|
184539400001|100025800421|46020
184539400001|100025800422|46016
184539400001|100025800423|
184539400001|100025800426|46007
184539400001|100025800427|
184539400001|100025800428|46003
184539400001|100025800429|46001
184539400001|100025800430|64003
184539400001|100025800431|46014
184539400001|100025800432|
184539400001|100025800433|64012
184539400001|100025800434|
184539400001|100025800435|
184539400001|100025800441|64013
184539400001|100025800444|
184539400001|100025800522|64154
184539400001|100032200061|H0010
184539400001|100038600033|P0365
184539400001|100038600055|
184539400001|100038600122|
184539400001|100044500152|
184539400001|100050700115|64021
184539400001|100050700325|
184539400001|100050700360|91595
184539400001|100050700404|64104
184539400001|100050700408|64156
184539400001|100050700427|
184539400001|100050700441|
184539400001|100050700464|64002
184539400001|100050700474|
184539400001|100050700492|64086
184539400001|100050700499|64083
184539400001|100050700501|
184539400001|100050700516|64100
184539400001|100050700518|64067
184539400001|100050700519|64143
184539400001|100050700539|64082
184539400001|100050700554|
184539400001|100050700558|64123
184539400001|100050700642|64051
184539400001|100050700655|
184539400001|100050700669|64173
184539400001|100050700686|64015
184539400001|100050700699|
184539400001|100050700704|
184539400001|100050700714|
184539400001|100050700719|
184539400001|100050700723|
184539400001|100050700760|
184539400001|100050700785|
184539400001|100050700786|
184539400001|100050700795|
184539400001|100050700807|
184539400001|100056200102|64129
184539400001|100062500021|
184539400001|100062500067|46093
184539400001|100071600004|46154
184539400001|100497200004|
184539400001|100526600004|P0295
184539400001|101062700004|
184539400001|101068800004|46058
184539400001|101105900004|64092
184539400001|101147800004|1357
184539400001|101246500004|P0324
184539400001|101439800004|64080
184539400001|101527900004|
184539400001|101594500004|40896
184539400001|101624700004|46053
184539400001|101666600004|64027
184539400001|101690300004|P0013
184539400001|101832200004|
184539400001|102106400004|
184539400001|102168000004|P0296
184539400001|102279700004|46050
184539400001|102306300004|P0272
184539400001|102422200004|
184539400001|102543800004|P0230
184539400001|102713100004|46146
184539400001|102720300004|64037
184539400001|102780400004|64101
184539400001|103082000004|64016
184539400001|103508200004|64079
184539400001|103558000004|P0208
184539400001|103568800004|46134
184539400001|103640100004|P0101
184539400001|103969500004|46012
184539400001|104056200004|P0220
184539400001|104087400004|
184539400001|104091000004|46149
184539400001|104190200004|46138
184539400001|104242000004|46029
184539400001|104459900004|P0251
184539400001|104536500004|64165
184539400001|104637800004|
184539400001|104659200004|P0001
