Group Account Number|Outlet subAccountNumber|House Number
182161700001|100012100010|
182161700001|100013000128|
182161700001|100013300017|
182161700001|100013300026|
182161700001|100014800017|
182161700001|100014800028|
182161700001|100014800042|
182161700001|100014800055|
182161700001|100014800062|
182161700001|100014800063|
182161700001|100014800109|
182161700001|100014800113|
182161700001|100015300818|
182161700001|100015300923|
182161700001|100015300927|
182161700001|100016600016|
182161700001|100016600021|
182161700001|100017200294|
182161700001|100017200320|
182161700001|100018000083|
182161700001|100018000090|
182161700001|100018000097|
182161700001|100018000104|
182161700001|100018200022|
182161700001|100021600004|
182161700001|100022500041|
182161700001|100022500043|
182161700001|100022500044|
182161700001|100022500058|
182161700001|100022500059|
182161700001|100022500063|
182161700001|100022500065|
182161700001|100022500069|
182161700001|100022500099|
182161700001|100022500103|
182161700001|100022500125|
182161700001|100022500159|
182161700001|100022500174|
182161700001|100022500212|
182161700001|100022500220|
182161700001|100022500224|
182161700001|100022500235|
182161700001|100022500243|
182161700001|100022500253|
182161700001|100022500256|
182161700001|100022500263|
182161700001|100022500281|
182161700001|100022500291|
182161700001|100022500293|
182161700001|100022500307|
182161700001|100022500310|
182161700001|100022500316|
182161700001|100022500321|
182161700001|100022500325|
182161700001|100022500352|
182161700001|100022500353|
182161700001|100022500354|
182161700001|100022500357|
182161700001|100022500362|
182161700001|100022500366|
182161700001|100022500369|
182161700001|100022500371|
182161700001|100022500379|
182161700001|100022500389|
182161700001|100022500390|
182161700001|100022500391|
182161700001|100022500396|
182161700001|100022500397|
182161700001|100022500398|
182161700001|100022500399|
182161700001|100022500400|
182161700001|100022500406|
182161700001|100022500409|
182161700001|100022500416|
182161700001|100022500430|
182161700001|100022500434|
182161700001|100022500442|
182161700001|100022500454|
182161700001|100022500456|
182161700001|100022500476|
182161700001|100022500479|
182161700001|100022500483|
182161700001|100022500484|
182161700001|100022500485|
182161700001|100022500493|
182161700001|100022500497|
182161700001|100022500499|
182161700001|100022500501|
182161700001|100022500505|
182161700001|100022500510|
182161700001|100022500513|
182161700001|100022500514|
182161700001|100022500521|
182161700001|100022500525|
182161700001|100022500530|
182161700001|100022700013|
182161700001|100023300017|
182161700001|100025800028|
182161700001|100025800060|
182161700001|100025800163|
182161700001|100025800177|
182161700001|100025800180|
182161700001|100025800236|
182161700001|100026000017|
182161700001|100031500080|
182161700001|100031500111|
182161700001|100031700032|
182161700001|100032400207|
182161700001|100032400220|
182161700001|100032400232|
182161700001|100032400448|
182161700001|100032400455|
182161700001|100032400502|
182161700001|100032400556|
182161700001|100032400560|
182161700001|100032400566|
182161700001|100032400585|
182161700001|100038600104|
182161700001|100038600131|
182161700001|100038700138|
182161700001|100044500030|
182161700001|100044500049|
182161700001|100044500179|
182161700001|100046100056|
182161700001|100051500031|
182161700001|100051500105|
182161700001|100052100025|
182161700001|100056200089|
182161700001|100056200091|
182161700001|100056200093|
182161700001|100056200104|
182161700001|100057200011|
182161700001|100057200031|
182161700001|100057200084|
182161700001|100057200086|
182161700001|100057200096|
182161700001|100059800016|
182161700001|100060800031|
182161700001|100060800050|
182161700001|100060800051|
182161700001|100063500033|
182161700001|100063500040|
182161700001|100063500059|
182161700001|100092100004|
182161700001|100103800004|
182161700001|100200700004|
182161700001|100209400004|
182161700001|100222300004|
182161700001|100230000004|
182161700001|100235900004|
182161700001|100241800004|
182161700001|100245900004|
182161700001|100249200004|
182161700001|100252900004|
182161700001|100281900004|
182161700001|100286600004|
182161700001|100290500004|
182161700001|100295300004|
182161700001|100326500004|
182161700001|100339300004|
182161700001|100368400004|
182161700001|100384500004|
182161700001|100393400004|
182161700001|100394400004|
182161700001|100396800004|
182161700001|100406000004|
182161700001|100416800004|
182161700001|100428700004|
182161700001|100444400004|
182161700001|100458500004|
182161700001|100478400004|
182161700001|100482000004|
182161700001|100504700004|
182161700001|100510200004|
182161700001|100519400004|
182161700001|100519500004|
182161700001|100539300004|
182161700001|100539600004|
182161700001|100541000004|
182161700001|100547200004|
182161700001|100551500004|
182161700001|100574500004|
182161700001|100578600004|
182161700001|100588200004|
182161700001|100589200004|
182161700001|100590300004|
182161700001|100591700004|
182161700001|100594600004|
182161700001|100625700004|
182161700001|100638500004|
182161700001|100640000004|
182161700001|100670700004|
182161700001|100672900004|
182161700001|100674900004|
182161700001|100676600004|
182161700001|100721100004|
182161700001|100746100004|
182161700001|100798300004|
182161700001|100798400004|
182161700001|100807300004|
182161700001|100808200004|
182161700001|100817100004|
182161700001|100824000004|
182161700001|100872900004|
182161700001|100913500004|
182161700001|100914600004|
182161700001|100932500004|
182161700001|100943100004|
182161700001|100962200004|
182161700001|100968500004|
182161700001|100970500004|
182161700001|100992000004|
182161700001|100993500004|
182161700001|100998900004|
182161700001|101002100004|
182161700001|101004300004|
182161700001|101012700004|
182161700001|101077200004|
182161700001|101122900004|
182161700001|101128200004|
182161700001|101138100004|
182161700001|101147600004|
182161700001|101171500004|
182161700001|101172100004|
182161700001|101185300004|
182161700001|101187700004|
182161700001|101208300004|
182161700001|101230100004|
182161700001|101233700004|
182161700001|101236900004|
182161700001|101324200004|
182161700001|101327700004|
182161700001|101352700004|
182161700001|101358900004|
182161700001|101359000004|
182161700001|101418000004|
182161700001|101428900004|
182161700001|101444200004|
182161700001|101455300004|
182161700001|101474200004|
182161700001|101485800004|
182161700001|101509300004|
182161700001|101515900004|
182161700001|101555000004|
182161700001|101556800004|
182161700001|101558900004|
182161700001|101561400004|
182161700001|101564900004|
182161700001|101565700004|
182161700001|101604800004|
182161700001|101613600004|
182161700001|101620900004|
182161700001|101630800004|
182161700001|101634400004|
182161700001|101636800004|
182161700001|101637500004|
182161700001|101640400004|
182161700001|101644300004|
182161700001|101644500004|
182161700001|101656700004|
182161700001|101672300004|
182161700001|101683800004|
182161700001|101691600004|
182161700001|101719900004|
182161700001|101728300004|
182161700001|101730400004|
182161700001|101734500004|
182161700001|101746700004|
182161700001|101751500004|
182161700001|101755900004|
182161700001|101762500004|
182161700001|101773300004|
182161700001|101783200004|
182161700001|101787200004|
182161700001|101806500004|
182161700001|101809600004|
182161700001|101810900004|
182161700001|101833700004|
182161700001|101836500004|
182161700001|101914600004|
182161700001|101936800004|
182161700001|101938700004|
182161700001|101944900004|
182161700001|101945000004|
182161700001|101960200004|
182161700001|101987800004|
182161700001|101996800004|
182161700001|102002400004|
182161700001|102007600004|
182161700001|102011800004|
182161700001|102014700004|
182161700001|102023200004|
182161700001|102037000004|
182161700001|102051800004|
182161700001|102057400004|
182161700001|102072300004|
182161700001|102095400004|
182161700001|102117500004|
182161700001|102129400004|
182161700001|102140700004|
182161700001|102210300004|
182161700001|102240700004|
182161700001|102268300004|
182161700001|102272000004|
182161700001|102278000004|
182161700001|102278400004|
182161700001|102282600004|
182161700001|102283800004|
182161700001|102289300004|
182161700001|102306500004|
182161700001|102314700004|
182161700001|102314900004|
182161700001|102319200004|
182161700001|102320700004|
182161700001|102327500004|
182161700001|102330100004|
182161700001|102346800004|
182161700001|102383200004|
182161700001|102411600004|
182161700001|102424400004|
182161700001|102431900004|
182161700001|102532000004|
182161700001|102542900004|
182161700001|102548700004|
182161700001|102553300004|
182161700001|102557100004|
182161700001|102567500004|
182161700001|102570000004|
182161700001|102578900004|
182161700001|102587700004|
182161700001|102602600004|
182161700001|102603400004|
182161700001|102605400004|
182161700001|102616100004|
182161700001|102618400004|
182161700001|102621600004|
182161700001|102644300004|
182161700001|102686400004|
182161700001|102700200004|
182161700001|102749300004|
182161700001|102758400004|
182161700001|102791800004|
182161700001|102792700004|
182161700001|102844100004|
182161700001|102851100004|
182161700001|102866200004|
182161700001|102875200004|
182161700001|102907400004|
182161700001|102912900004|
182161700001|102917000004|
182161700001|102927800004|
182161700001|102928800004|
182161700001|102940200004|
182161700001|102941600004|
182161700001|102953400004|
182161700001|102957800004|
182161700001|102964400004|
182161700001|102982800004|
182161700001|102983200004|
182161700001|102988800004|
182161700001|103000400004|
182161700001|103014500004|
182161700001|103060200004|
182161700001|103070500004|
182161700001|103168600004|
182161700001|103188900004|
182161700001|103196100004|
182161700001|103196300004|
182161700001|103201500004|
182161700001|103213800004|
182161700001|103226300004|
182161700001|103232900004|
182161700001|103236400004|
182161700001|103287500004|
182161700001|103316000004|
182161700001|103348400004|
182161700001|103420400004|
182161700001|103471600004|
182161700001|103475600004|
182161700001|103487800004|
182161700001|103513400004|
182161700001|103535300004|
182161700001|103579500004|
182161700001|103587400004|
182161700001|103599300004|
182161700001|103602100004|
182161700001|103608800004|
182161700001|103608900004|
182161700001|103612200004|
182161700001|103614600004|
182161700001|103618900004|
182161700001|103629000004|
182161700001|103630100004|
182161700001|103671300004|
182161700001|103712700004|
182161700001|103795400004|
182161700001|103825600004|
182161700001|103863900004|
182161700001|103887200004|
182161700001|103890100004|
182161700001|104017500004|
182161700001|104051800004|
182161700001|104057700004|
182161700001|104080000004|
182161700001|104082500004|
182161700001|104087900004|
182161700001|104096400004|
182161700001|104141500004|
182161700001|104170000004|
182161700001|104179900004|
182161700001|104191600004|
182161700001|104202900004|
182161700001|104228200004|
182161700001|104236700004|
182161700001|104261000004|
182161700001|104368500004|
182161700001|104373700004|
182161700001|104377200004|
182161700001|104392100004|
182161700001|104397900004|
182161700001|104415700004|
182161700001|104444700004|
182161700001|104449200004|
182161700001|104475500004|
182161700001|104493100004|
182161700001|104497600004|
182161700001|104507400004|
182161700001|104515700004|
182161700001|104545400004|
182161700001|104590900004|
182161700001|104621800004|
182161700001|104645400004|
182161700001|104646100004|
