Group Account Number|Outlet subAccountNumber|House Number
182153000001|100017300128|40122001
182153000001|100018000044|15030102
182153000001|100018000070|15025302
182153000001|100018000076|15030002
182153000001|100019900005|15027802
182153000001|100024400034|15028102
182153000001|100025800006|15001401
182153000001|100025800053|15030102
182153000001|100025800059|15029402
182153000001|100025800070|15025302
182153000001|100025800082|15030002
182153000001|100025800162|15023902
182153000001|100025800232|15028702
182153000001|100031000004|40343601
182153000001|100031000005|40412701
182153000001|100031000007|40102901
182153000001|100031000009|40167001
182153000001|100031000010|40384502
182153000001|100031000011|40122001
182153000001|100031000012|40327801
182153000001|100031000014|40618101
182153000001|100031000017|40109101
182153000001|100031000018|40336601
182153000001|100031000020|40131201
182153000001|100031000021|40512002
182153000001|100031000022|40206501
182153000001|100031000023|40008501
182153000001|100031000025|15004001
182153000001|100031000027|40126101
182153000001|100031000031|40131801
182153000001|100031000032|40131201
182153000001|100031000033|40165501
182153000001|100031000036|40430501
182153000001|100031000038|40386902
182153000001|100031000039|40414401
182153000001|100031000045|40158001
182153000001|100031000046|40028002
182153000001|100031000048|40322201
182153000001|100031000049|40147601
182153000001|100031000050|15001201
182153000001|100031000051|40146501
182153000001|100031000052|40147701
182153000001|100031000053|40001001
182153000001|100031000054|40512702
182153000001|100031000055|40143301
182153000001|100031000056|40123901
182153000001|100031000058|40123801
182153000001|100031000059|40162001
182153000001|100031000060|40028502
182153000001|100031000061|40134301
182153000001|100031000062|40426501
182153000001|100031000063|40133701
182153000001|100031000064|40805501
182153000001|100031000066|40400201
182153000001|100031000067|40358301
182153000001|100031000068|40343601
182153000001|100031000069|40117301
182153000001|100031000070|40130201
182153000001|100031000071|40101501
182153000001|100031000072|40815401
182153000001|100031000074|40008801
182153000001|100031000075|40813701
182153000001|100031000076|40342701
182153000001|100031000077|40122801
182153000001|100031000078|40414901
182153000001|100031000086|40405301
182153000001|100031000089|15029402
182153000001|100031000091|15022002
182153000001|100031000092|15021402
182153000001|100031000093|15025402
182153000001|100031000094|15028102
182153000001|100031000095|40433401
182153000001|100031000096|40016101
182153000001|100031000097|40301601
182153000001|100031000098|40816301
182153000001|100031000100|40102201
182153000001|100031000101|40145501
182153000001|100031000102|40812101
182153000001|100031000103|40366601
182153000001|100031000106|15021902
182153000001|100031000108|40307901
182153000001|100031000109|40400101
182153000001|100032400667|40357901
182153000001|100038600065|15025602
182153000001|100038600078|15029602
182153000001|100038600079|15029202
182153000001|100038600198|15023902
182153000001|100044500108|15023502
182153000001|100052100008|15022102
182153000001|100052100028|15030102
182153000001|100052100030|15001401
182153000001|100052100037|15027802
182153000001|100052100042|15027802
182153000001|100052100044|15025002
182153000001|100062500033|15010601
182153000001|100062500064|40367201
182153000001|100093200004|40433601
182153000001|100183600004|40202301
182153000001|100189300004|15028502
182153000001|100284600004|40135101
182153000001|100366900004|40116701
182153000001|100452100004|40425801
182153000001|100530800004|40334901
182153000001|100536100004|40330701
182153000001|100570900004|40201301
182153000001|100576800004|40153601
182153000001|100577800004|15016401
