Group Account Number|Outlet subAccountNumber|House Number
182153100001|181400100884|117018
182153100001|181400101208|896380
182153100001|183490400004|872233
182153100001|135682200004|897193
182153100001|137244900004|202843
182153100001|181400101146|200115
182153100001|181400101837|897435
182153100001|181400102930|870935
182153100001|181400100590|202375
182153100001|181400103417|202941
182153100001|181400102683|200921
182153100001|181400101009|904685
182153100001|181400101708|203124
182153100001|181352000004|200465
182153100001|181400100124|872761
182153100001|181400101685|203115
182153100001|102953400004|897298
182153100001|181400100637|202819
182153100001|181400101089|101452
182153100001|181400103360|897574
182153100001|181400102764|897118
182153100001|181400101669|168372
182153100001|181400100940|585535
182153100001|181400103047|300297
182153100001|182174000004|512083
182153100001|141654300004|700319
182153100001|181400103446|142089
182153100001|104001300004|201090
182153100001|180526200004|591374
182153100001|181400101365|600396
182153100001|104087900004|897318
182153100001|181400100561|202123
182153100001|100062500079|203185
182153100001|181400101269|300315
182153100001|181400103042|300209
182153100001|181400100651|202697
182153100001|100056200104|371860
182153100001|181400101792|371698
182153100001|181400100645|600056
182153100001|185287800004|200905
182153100001|181400102847|201079
182153100001|100022500365|670058
182153100001|181400101870|202667
182153100001|181400102924|300221
182153100001|181400100304|897300
182153100001|181400103089|511421
182153100001|112721800004|592967
182153100001|181400102509|510359
182153100001|181400100264|400713
182153100001|181400103180|201161
182153100001|182527300004|202765
182153100001|181400100087|905605
182153100001|181400100438|600102
182153100001|111327000004|300075
182153100001|181400102852|300202
182153100001|100375000004|202626
182153100001|104674500004|897928
182153100001|181400103474|203277
182153100001|181400101558|202820
182153100001|181400100348|702542
182153100001|101936800004|700708
182153100001|181400102923|513477
182153100001|181400102508|512113
182153100001|181400101799|374317
182153100001|181400100935|586984
182153100001|181400101313|888931
182153100001|180146200004|203582
182153100001|104843900004|184243
182153100001|102758400004|201865
182153100001|181400100433|201918
182153100001|109616700004|510071
182153100001|181400103493|202544
182153100001|180528200004|872776
182153100001|182802100004|600262
182153100001|100018800013|370776
182153100001|181400100488|700953
182153100001|181400101324|904658
182153100001|181400101802|374306
182153100001|181400100657|202046
182153100001|100676600004|867235
182153100001|104178200004|300207
182153100001|102672900004|201233
182153100001|102656800004|163138
182153100001|181400102316|201443
182153100001|181400100598|202179
182153100001|131308000004|888511
182153100001|181400101735|203007
182153100001|181400101794|200081
182153100001|181400101033|203355
182153100001|181400101428|200961
182153100001|181400101164|585336
182153100001|105781500004|203178
182153100001|181400100721|897587
182153100001|181400100810|586997
182153100001|185261100004|300299
182153100001|181400102055|896951
182153100001|181400100277|591350
182153100001|181400100065|867255
182153100001|181400102242|200286
182153100001|105690600004|904075
182153100001|181400101798|203100
182153100001|105921000004|897920
182153100001|105312500004|897731
182153100001|105628500004|857411
182153100001|105128200004|200864
182153100001|181400102162|200309
182153100001|181400100385|202813
182153100001|100022500267|201430
182153100001|181400100724|898022
182153100001|181400101100|898008
182153100001|181400102477|600007
182153100001|184611200004|716620
182153100001|105050500004|897781
182153100001|181400102059|400875
182153100001|122425400004|203511
182153100001|181400101160|585507
182153100001|181400100029|403383
182153100001|181400101001|904703
182153100001|181400101010|897672
182153100001|181400102979|512493
182153100001|181400103301|592972
182153100001|181400102450|200460
182153100001|181400100015|904746
182153100001|181400101142|101910
182153100001|181400102300|897726
182153100001|135867400004|897636
182153100001|182159600004|905602
182153100001|181400102135|400516
182153100001|185874600004|300119
182153100001|181400101081|903316
182153100001|181400100660|403480
182153100001|181400102842|897345
182153100001|181400102045|201280
182153100001|181400102436|905300
182153100001|181400101638|202919
182153100001|181400100383|727926
182153100001|181400101779|897064
182153100001|110888800004|898038
182153100001|182683100022|600284
182153100001|181400100875|203000
182153100001|100989600004|202094
182153100001|181400102556|670140
182153100001|181400100199|201654
182153100001|181400102975|374314
182153100001|181400100689|700890
182153100001|183746200004|200605
182153100001|181400102891|512343
182153100001|181400102139|200528
182153100001|181400102148|203108
182153100001|181400100585|701001
182153100001|100022500318|670022
182153100001|181400103345|896864
182153100001|181400100889|200848
182153100001|100022500069|401654
182153100001|104373700004|896975
182153100001|105862000004|898648
182153100001|181400103526|200164
182153100001|105031800004|300098
182153100001|181400101921|200504
182153100001|100022500357|670052
182153100001|181400102974|511270
182153100001|105380500004|202337
182153100001|181400102054|400305
182153100001|100505800004|702643
182153100001|181400102132|897996
182153100001|105323200004|203524
182153100001|100022500451|670203
182153100001|181400102462|200239
182153100001|181400100450|897563
182153100001|181400103517|897072
182153100001|181400100415|178946
182153100001|181400103077|300437
182153100001|181400100147|201195
182153100001|105823700004|201101
182153100001|181400101718|201500
182153100001|181400102742|511459
182153100001|181400103268|201046
182153100001|181400101759|600126
182153100001|181400100482|670082
182153100001|181400103476|201838
182153100001|100897400004|702554
182153100001|181400101051|201929
182153100001|181400100412|771592
182153100001|182936900004|670131
182153100001|181400103585|898049
182153100001|181400100452|670132
182153100001|181400100661|202488
182153100001|181400101252|897109
182153100001|181400102745|670172
182153100001|141397200004|202173
182153100001|181178000004|510524
182153100001|181400101614|402358
182153100001|183957500004|300086
182153100001|181400101406|165537
182153100001|181400100500|300375
182153100001|181400102637|374303
182153100001|181400103437|202588
182153100001|181400100326|585545
182153100001|181400101768|202646
182153100001|100813500004|202973
182153100001|181400102537|201192
182153100001|100368400004|512413
182153100001|184596800004|702277
182153100001|184157100004|896578
182153100001|180053300004|201022
182153100001|181400101585|203060
182153100001|181400100090|896879
182153100001|100022500403|670144
182153100001|181400100005|511977
182153100001|181400103453|300350
182153100001|181400101790|700340
182153100001|181400101505|200125
182153100001|181400101878|670060
182153100001|181383900004|586939
182153100001|181400102574|896458
182153100001|181400102767|511787
182153100001|181400100667|174423
182153100001|181400100510|600057
182153100001|181400100769|897895
182153100001|181400102177|200892
182153100001|101502600004|373133
182153100001|181400100736|710059
182153100001|181400102439|670075
182153100001|186281500004|400599
182153100001|101460400004|117018
182153100001|181400103111|896705
182153100001|136821400004|897719
182153100001|101352700004|511804
182153100001|181400101660|202976
182153100001|102383400004|202975
182153100001|181400101250|200126
182153100001|181400102086|200327
182153100001|181400100331|174415
182153100001|105112600004|200050
182153100001|181400101322|201610
182153100001|103598800004|200074
182153100001|180901700004|740112
182153100001|181400101092|897362
182153100001|102417700004|300454
182153100001|181400102273|106550
182153100001|181400103430|203298
182153100001|119129600004|905786
182153100001|181400102060|897045
182153100001|181400100052|600251
182153100001|131611600004|201572
182153100001|181400102914|300410
182153100001|181400100245|872346
182153100001|181400100050|512478
182153100001|181400100492|201700
182153100001|181400100220|898041
182153100001|181400100894|132411
