Group Account Number|Outlet subAccountNumber|House Number
182152900001|100000300012|
182152900001|100000300024|
182152900001|100000300035|
182152900001|100000300036|
182152900001|100000300038|
182152900001|100000300043|
182152900001|100000300046|
182152900001|100011700213|
182152900001|100011800018|
182152900001|100013000128|
182152900001|100013300006|
182152900001|100013300030|
182152900001|100013300033|
182152900001|100013300037|
182152900001|100013300038|
182152900001|100013300056|
182152900001|100013300077|
182152900001|100013300093|
182152900001|100013300105|
182152900001|100014300012|
182152900001|100014300021|
182152900001|100014300026|
182152900001|100014300027|
182152900001|100014300032|
182152900001|100014300038|
182152900001|100014800017|
182152900001|100014800055|
182152900001|100016500006|
182152900001|100016500017|
182152900001|100017000004|
182152900001|100017000010|
182152900001|100017000011|
182152900001|100017100012|
182152900001|100017200294|
182152900001|100017200320|
182152900001|100017400017|
182152900001|100017600005|
182152900001|100017600015|
182152900001|100017600021|
182152900001|100017600027|
182152900001|100017600032|
182152900001|100017600034|
182152900001|100017600044|
182152900001|100017800013|
182152900001|100018000009|
182152900001|100018000010|
182152900001|100018000047|
182152900001|100018600868|
182152900001|100018800008|
182152900001|100018800010|
182152900001|100018800012|
182152900001|100019300020|
182152900001|100020700014|
182152900001|100020700032|
182152900001|100022400024|
182152900001|100022400049|
182152900001|100022400060|
182152900001|100022400063|
182152900001|100022400096|
182152900001|100022500063|
182152900001|100022500069|
182152900001|100022500125|
182152900001|100022500220|
182152900001|100022500234|
182152900001|100022500353|
182152900001|100022500357|
182152900001|100022500362|
182152900001|100022500454|
182152900001|100022500484|
182152900001|100022500485|
182152900001|100022500501|
182152900001|100022500522|
182152900001|100024600015|
182152900001|100025800007|
182152900001|100025800027|
182152900001|100025800038|
182152900001|100025800064|
182152900001|100025800236|
182152900001|100026000004|
182152900001|100026000021|
182152900001|100026300005|
182152900001|100026600017|
182152900001|100031000177|
182152900001|100031500090|
182152900001|100031500111|
182152900001|100032400020|
182152900001|100032400025|
182152900001|100032400031|
182152900001|100032400032|
182152900001|100032400042|
182152900001|100032400072|
182152900001|100032400073|
182152900001|100032400099|
182152900001|100032400168|
182152900001|100032400185|
182152900001|100032400216|
182152900001|100032400292|
182152900001|100032400340|
182152900001|100032400378|
182152900001|100032400394|
182152900001|100032400409|
182152900001|100032400437|
182152900001|100032400476|
182152900001|100032400484|
182152900001|100032400493|
182152900001|100032400518|
182152900001|100032400520|
182152900001|100032400555|
182152900001|100032400589|
182152900001|100032400617|
182152900001|100032400642|
182152900001|100032400670|
182152900001|100032400687|
182152900001|100032400694|
182152900001|100032800009|
182152900001|100036700008|
182152900001|100038600025|
182152900001|100041100005|
182152900001|100041100010|
182152900001|100041100013|
182152900001|100041100020|
182152900001|100041100022|
182152900001|100041100027|
182152900001|100041100033|
182152900001|100041100038|
182152900001|100042600106|
182152900001|100045800007|
182152900001|100049200011|
182152900001|100049200027|
182152900001|100049200044|
182152900001|100050601649|
182152900001|100050602014|
182152900001|100050700273|
182152900001|100050700612|
182152900001|100050700659|
182152900001|100054600369|
182152900001|100055100010|
182152900001|100055100011|
182152900001|100055100015|
182152900001|100056200010|
182152900001|100056200042|
182152900001|100056200044|
182152900001|100056200055|
182152900001|100056200060|
182152900001|100056200063|
182152900001|100056200083|
182152900001|100056200087|
182152900001|100056200089|
182152900001|100056200092|
182152900001|100056200104|
182152900001|100056200109|
182152900001|100056200117|
182152900001|100056200119|
182152900001|100056200123|
182152900001|100057400098|
182152900001|100058600025|
182152900001|100058600028|
182152900001|100059300018|
182152900001|100059300019|
182152900001|100059300031|
182152900001|100059300032|
182152900001|100059300061|
182152900001|100059800016|
182152900001|100060800020|
182152900001|100060800031|
182152900001|100060800055|
182152900001|100063500009|
182152900001|100063500018|
182152900001|100063500019|
182152900001|100063500026|
182152900001|100063500028|
182152900001|100063500030|
182152900001|100063500039|
182152900001|100063500065|
182152900001|100070800004|
182152900001|100075300004|
182152900001|100081100004|
182152900001|100085800004|
182152900001|100088100004|
182152900001|100095500004|
182152900001|100122200004|
182152900001|100146600004|
182152900001|100149500004|
182152900001|100154200004|
182152900001|100165800004|
