Group Account Number|Outlet subAccountNumber|House Number
185588800001|184461600004|5003451
185588800001|112110600004|5067438
185588800001|180828000012|5082633
185588800001|180828000010|5003337
185588800001|100450600004|5003450
185588800001|131406400004|5003481
185588800001|100373900004|5003355
185588800001|125010900004|5082741
185588800001|122804000004|5082743
185588800001|140973000004|5082650
185588800001|111935500004|5003513
185588800001|129238900004|5082638
185588800001|134668800004|5067441
185588800001|142701400004|5003335
185588800001|140587300004|5003350
185588800001|142389400004|5082727
185588800001|137316800004|5003409
185588800001|141854100004|5003493
185588800001|125818000004|5003370
185588800001|115194200004|5003322
185588800001|131169400004|5003356
185588800001|128270500004|5003473
185588800001|110555800004|5082647
185588800001|141291400004|5082663
185588800001|141596700004|5082654
185588800001|132969500004|5003399
185588800001|141644800004|5003564
185588800001|110552400004|5082735
185588800001|120858200004|5082748
185588800001|105376200004|5082739
185588800001|107077100004|5003424
185588800001|107309700004|5003598
185588800001|106799200004|5082636
185588800001|126712700004|5003652
185588800001|112445200004|5082737
185588800001|184048500004|5067440
185588800001|140397600004|5214613
185588800001|184453500004|5003503
185588800001|107096200004|5067437
185588800001|132178500004|5082736
185588800001|133169100004|5003458
185588800001|134384800004|5082726
185588800001|105769000004|5082659
185588800001|112419200004|5003532
185588800001|110738600004|5082740
185588800001|110708100004|5214610
185588800001|102713300004|5003522
185588800001|182300500004|5003369
185588800001|185565800004|5003514
185588800001|100233200004|5003466
185588800001|107327900004|5003358
185588800001|104794500004|5082652
185588800001|110715100004|5082644
185588800001|116036100004|5082655
185588800001|124862500004|5003398
185588800001|106055300004|5082754
185588800001|134748000004|5003289
185588800001|181857500004|5003340
185588800001|110726900004|5003294
185588800001|185561400004|5003544
185588800001|123674300004|5003521
185588800001|136337700004|5082630
185588800001|122467800004|5003577
185588800001|103235100004|5003376
185588800001|129188600004|5082658
185588800001|111986900004|5003347
185588800001|101497100004|5082732
185588800001|138374900004|5082634
185588800001|107295800004|5003491
185588800001|184065300004|5003509
185588800001|139163600004|5003276
185588800001|109212000004|5003633
185588800001|140772400004|5003519
185588800001|111786300004|5003518
185588800001|134721300004|5003495
185588800001|101519000004|5003421
185588800001|105115300004|5082645
185588800001|135922300004|5003357
185588800001|103522000004|5003510
185588800001|106769900004|5003364
185588800001|130030100004|5003515
185588800001|181910900004|5003343
185588800001|110745200004|5003543
185588800001|103479800004|5003526
185588800001|114107300004|5003467
185588800001|125782000004|5003546
185588800001|182463500004|5003291
185588800001|101235700004|5003488
185588800001|109345600004|5003306
185588800001|181406300004|5003298
185588800001|125028600004|5003440
185588800001|110819300004|5003498
185588800001|127245900004|5003304
185588800001|112121300004|5003346
185588800001|127953000004|5003344
185588800001|111119000004|5003385
185588800001|111119400004|5003482
185588800001|129077600004|5003461
185588800001|129402500004|5003553
185588800001|183128900004|5082722
185588800001|135696100004|5003425
185588800001|109346300004|5003507
185588800001|117016300004|5003469
185588800001|126007400004|5003401
185588800001|127820100004|5003446
185588800001|112168700004|5067442
185588800001|125953200004|5003301
185588800001|123483400004|5003297
185588800001|101420500004|5003506
185588800001|102017800004|5003464
185588800001|116113100004|5003547
185588800001|107257600004|5003318
185588800001|109345000004|5003593
185588800001|183929000004|5003396
185588800001|107258000004|5211376
185588800001|116619500004|5003542
185588800001|128035300004|5003345
185588800001|123584800004|5003320
185588800001|111593100004|5003550
185588800001|141907300004|5003496
185588800001|138395400004|5003468
185588800001|107459400004|5003307
185588800001|121892700004|5003527
185588800001|116080800004|5082731
185588800001|117348700004|5003551
185588800001|116081100004|5003508
185588800001|110784600004|5003387
185588800001|111224500004|5003554
185588800001|121830200004|5003580
185588800001|125317100004|5082648
185588800001|133290900004|5003487
185588800001|105122600004|5003478
185588800001|117961900004|5003492
185588800001|116225600004|5003426
185588800001|138686500004|5003414
185588800001|110996400004|5003341
185588800001|107437800004|5003413
185588800001|116079600004|5082746
185588800001|141906500004|5082747
185588800001|128058300004|5003541
185588800001|126103700004|5214612
185588800001|132919800004|5003656
185588800001|104106900004|5003516
185588800001|181261300004|5003552
185588800001|140081500004|5003529
185588800001|111698900004|5067436
185588800001|116117800004|5082725
185588800001|142638400004|5082724
185588800001|142638500004|5082637
185588800001|133201100004|5003308
185588800001|111187400004|5082664
185588800001|116804200004|5003377
185588800001|137077900004|5082661
185588800001|117712500004|5082641
185588800001|122555700004|5082656
185588800001|117277600004|5082742
185588800001|183131400004|5082745
185588800001|126102200004|5082635
185588800001|117556900004|5082733
185588800001|184585200004|5082751
185588800001|128431300004|5082744
185588800001|139506800004|5003501
185588800001|104001400004|5003439
185588800001|139533400004|5003397
185588800001|134172100004|5003427
185588800001|100082100004|5003309
185588800001|180813900004|5003477
185588800001|103208100004|5003280
185588800001|103224500004|5003275
185588800001|107096600004|5082639
185588800001|121447100004|5003512
185588800001|183920800004|5082734
185588800001|183020100004|5003312
185588800001|180500700004|5003531
185588800001|105985700004|5082666
185588800001|180836600004|5003323
185588800001|110819700004|5003310
185588800001|184513700004|5003480
185588800001|182422800004|5003423
185588800001|182405800004|5003574
185588800001|181360600008|5003300
185588800001|105264300004|5003485
185588800001|180252400004|5003419
185588800001|142079900004|5003279
185588800001|181424200004|5082649
185588800001|180068200004|5003472
185588800001|100041600008|
185588800001|100392000004|
185588800001|100460000004|
185588800001|100505400004|
185588800001|100578100004|
185588800001|100656100004|
185588800001|100829600004|
185588800001|101101800004|
185588800001|101153500004|
185588800001|101552700004|
185588800001|102171600004|
185588800001|102372100004|
185588800001|102681200004|
185588800001|103120500004|
185588800001|103453000004|
185588800001|103561100004|
185588800001|103742700004|
185588800001|103863300004|
185588800001|103991100004|
185588800001|104102900004|
185588800001|104236400004|
185588800001|104247100004|
185588800001|104418000004|
185588800001|104467800004|
185588800001|105004100004|
185588800001|105057200004|
185588800001|105798700004|
185588800001|105983000004|
185588800001|107245000004|
185588800001|109505200004|
185588800001|113747900004|
185588800001|115317400004|
185588800001|117641600004|
185588800001|121463700004|
185588800001|123130900004|
