Group Account Number|Outlet subAccountNumber|House Number
182161700001|0|20548
182161700001|100000200254|
182161700001|100000200311|2303316
182161700001|100000200314|90069
182161700001|100010600039|
182161700001|100010600105|2301934
182161700001|100010900026|
182161700001|100010900032|
182161700001|100010900056|2301973
182161700001|100010900130|
182161700001|100010900138|
182161700001|100012000005|2303144
182161700001|100012000123|91588
182161700001|100012100010|2302078
182161700001|100012600045|80404
182161700001|100012600099|2302871
182161700001|100014700188|90311
182161700001|100014800079|20303
182161700001|100014800113|
182161700001|100015300188|2302531
182161700001|100015300290|20343
182161700001|100015300440|91349
182161700001|100015300463|70596
182161700001|100015300599|20308
182161700001|100015300631|90044
182161700001|100015300726|70600
182161700001|100015300812|2303054
182161700001|100015300818|2303265
182161700001|100015300845|
182161700001|100016400039|
182161700001|100016400113|2302570
182161700001|100016500015|2302300
182161700001|100016800294|
182161700001|100016800410|2303473
182161700001|100016800689|90221
182161700001|100016800797|20663
182161700001|100016800853|50340
182161700001|100016800886|2302857
182161700001|100016800894|2301912
182161700001|100016800977|
182161700001|100016801228|2303252
182161700001|100017700121|90159
182161700001|100018000037|
182161700001|100018000038|
182161700001|100018000049|
182161700001|100018000055|
182161700001|100018000068|
182161700001|100018000073|91715
182161700001|100018000074|
182161700001|100018000083|
182161700001|100018000084|
182161700001|100018000087|
182161700001|100018000111|
182161700001|100019300006|
182161700001|100019300011|
182161700001|100019300012|2302891
182161700001|100022400118|
182161700001|100022400123|
182161700001|100022500041|
182161700001|100022500043|
182161700001|100022500044|
182161700001|100022500053|
182161700001|100022500055|
182161700001|100022500058|
182161700001|100022500059|
182161700001|100022500063|
182161700001|100022500065|
182161700001|100022500067|
182161700001|100022500069|2301951
182161700001|100022500104|
182161700001|100022500144|
182161700001|100022500152|
182161700001|100022500159|
182161700001|100022500174|
182161700001|100022500212|2302623
182161700001|100022500224|2302189
182161700001|100022500235|
182161700001|100022500243|
182161700001|100022500244|
182161700001|100022500251|2302573
182161700001|100022500253|
182161700001|100022500256|
182161700001|100022500263|2302457
182161700001|100022500281|
182161700001|100022500293|
182161700001|100022500321|
182161700001|100022500325|
182161700001|100022500369|2302642
182161700001|100022500397|2303421
182161700001|100022500399|
182161700001|100022500425|
182161700001|100022500431|
182161700001|100022500466|
182161700001|100022500558|20531
182161700001|100022500561|
182161700001|100025800028|
182161700001|100025800057|
182161700001|100025800061|
182161700001|100025800062|
182161700001|100025800063|
182161700001|100025800068|
182161700001|100025800071|
182161700001|100025800072|
182161700001|100025800074|
182161700001|100025800076|
182161700001|100025800115|20311
182161700001|100025800124|
182161700001|100025800126|50348
182161700001|100025800129|81108
182161700001|100025800146|
182161700001|100025800153|91885
182161700001|100025800159|
182161700001|100025800160|
182161700001|100025800163|91908
182161700001|100025800180|
182161700001|100025800183|
182161700001|100025800188|
182161700001|100025800236|
182161700001|100025800237|60293
182161700001|100025800242|60254
182161700001|100025800342|
182161700001|100025800344|
182161700001|100025800349|2000005
182161700001|100025800528|
182161700001|100026000029|
182161700001|100026000034|2303230
182161700001|100026100029|2302155
182161700001|100028900005|
182161700001|100028900012|
182161700001|100028900035|20484
182161700001|100029100287|20509
182161700001|100029100387|20463
182161700001|100029100388|10154
182161700001|100029100389|20468
182161700001|100029100500|
182161700001|100029400010|92031
182161700001|100031200020|2303197
182161700001|100031700037|20208
182161700001|100032200583|2302666
182161700001|100032400006|70224
182161700001|100032400207|
182161700001|100032400220|
182161700001|100032400336|
182161700001|100037000021|
182161700001|100038600006|
182161700001|100038600027|
182161700001|100038600032|50627
182161700001|100038600040|11329
182161700001|100038600049|
182161700001|100038600052|20401
182161700001|100038600061|
182161700001|100038600081|
182161700001|100038600099|
182161700001|100038600104|91987
182161700001|100038600127|
182161700001|100038600131|
182161700001|100038600135|
182161700001|100038600148|
182161700001|100038600152|
182161700001|100038600161|60362
182161700001|100038600176|
182161700001|100038600183|80383
182161700001|100038600190|
182161700001|100038700120|10448
182161700001|100038700138|
182161700001|100041600006|
182161700001|100042600133|90019
182161700001|100042900016|
182161700001|100042900031|80928
182161700001|100042900089|60134
182161700001|100042900154|
182161700001|100044500179|
182161700001|100047000112|20414
182161700001|100050700265|
182161700001|100050700430|2302903
182161700001|100051500031|
182161700001|100051500105|11271
182161700001|100052100010|
182161700001|100052100011|
182161700001|100052100014|
182161700001|100052100021|
182161700001|100052100023|
182161700001|100052100031|
182161700001|100052100032|
182161700001|100052100040|
182161700001|100052100050|
182161700001|100052100053|
182161700001|100052100055|
182161700001|100052100056|
182161700001|100052100057|60038
182161700001|100052100062|70078
182161700001|100052100063|
182161700001|100052100065|50406
182161700001|100052100068|
182161700001|100052100069|20360
182161700001|100052100072|50098
182161700001|100052100076|
182161700001|100052100079|
182161700001|100052100080|20397
182161700001|100052100082|
182161700001|100053100086|
182161700001|100054100006|2301998
182161700001|100056200007|
182161700001|100056200016|
182161700001|100056200052|20340
182161700001|100056200089|
182161700001|100056200090|2303249
182161700001|100056200091|
182161700001|100056200098|
182161700001|100056200104|2303260
182161700001|100057200018|80956
182161700001|100059200007|20599
182161700001|100059300021|20494
182161700001|100059300025|90138
182161700001|100059300040|
182161700001|100059300042|90001
182161700001|100059300044|
182161700001|100060800031|2302093
182161700001|100060800050|2302747
182161700001|100060800051|
182161700001|100062500069|20321
182161700001|100062500093|
182161700001|100062500096|
182161700001|100063500031|
182161700001|100063500032|
182161700001|100063500033|2302577
182161700001|100063500035|
182161700001|100063500043|90039
182161700001|100063500048|
182161700001|100063500050|20520
182161700001|100063500051|90176
182161700001|100063500057|50010
182161700001|100103800004|2303164
182161700001|100146500004|50175
182161700001|100202200004|2301995
182161700001|100214300004|10493
182161700001|100241800004|2303021
182161700001|100249200004|2302784
182161700001|100252900004|2302219
182161700001|100275300004|20335
182161700001|100294000004|20527
182161700001|100298500004|20428
182161700001|100323900004|
182161700001|100339300004|
182161700001|100361000004|60265
182161700001|100364300004|
182161700001|100368400004|2302079
182161700001|100384500004|2302215
182161700001|100391400004|80419
182161700001|100396800004|20513
182161700001|100428600004|91691
182161700001|100441700004|20457
182161700001|100443000004|80458
182161700001|100465800004|2301989
182161700001|100504700004|2300361
182161700001|100532200004|80931
182161700001|100536500004|70099
182161700001|100539100004|80949
182161700001|100539600004|2301011
182161700001|100551100004|
182161700001|100591700004|2302039
182161700001|100630700004|
182161700001|100640000004|2303055
182161700001|100648000004|
182161700001|100676600004|
182161700001|100705700004|
182161700001|100746100004|
182161700001|100748300004|2303254
182161700001|100775100004|
182161700001|100805100004|
182161700001|100807300004|2301986
182161700001|100807600004|2303114
182161700001|100808200004|70317
182161700001|100974700004|20501
182161700001|101003600004|20459
182161700001|101004300004|2302517
182161700001|101033900004|50126
182161700001|101069800004|
182161700001|101233700004|2302917
182161700001|101236900004|2302620
182161700001|101352700004|2302047
182161700001|101358900004|2300968
182161700001|101418000004|
182161700001|101423800004|10795
182161700001|101428900004|2303113
182161700001|101485800004|
182161700001|101489500004|20614
182161700001|101517000004|
182161700001|101545900004|2302509
182161700001|101550500004|
182161700001|101563600004|
182161700001|101576900004|91180
182161700001|101640400004|2302876
182161700001|101645400004|90090
182161700001|101710100004|2302924
182161700001|101725300004|20338
182161700001|101728300004|
182161700001|101729400004|
182161700001|101762500004|
182161700001|101805800004|20734
182161700001|101808900004|91503
182161700001|101810700004|
182161700001|101821300004|50364
182161700001|101836500004|2301984
182161700001|101870900004|80132
182161700001|101914600004|2302961
182161700001|101936800004|2302190
182161700001|101945000004|2302842
182161700001|101960200004|
182161700001|101997900004|90269
182161700001|102010600004|
182161700001|102011800004|
182161700001|102017300004|10496
182161700001|102037000004|2303220
182161700001|102068100004|20433
182161700001|102087400004|20495
182161700001|102117500004|
182161700001|102129500004|
182161700001|102185700004|
182161700001|102210300004|
182161700001|102272000004|2302723
182161700001|102278000004|
182161700001|102282600004|2302561
182161700001|102289300004|
182161700001|102316600004|60299
182161700001|102346800004|2302403
182161700001|102554300004|
182161700001|102567500004|2302390
182161700001|102570000004|2303216
182161700001|102578900004|2302935
182161700001|102603400004|2300273
182161700001|102608300004|2301261
182161700001|102656800004|2303274
182161700001|102686400004|
182161700001|102728400004|10439
182161700001|102734300004|
182161700001|102758400004|
182161700001|102791800004|2300049
182161700001|102819900004|
182161700001|102835000004|90230
182161700001|102844100004|2302690
182161700001|102851100004|
182161700001|102866200004|2302094
182161700001|102892900004|50633
182161700001|102893900004|70355
182161700001|102901600004|
182161700001|102927800004|
182161700001|102957800004|2302456
182161700001|102982800004|2302399
182161700001|102989300004|2302597
182161700001|103003200004|
182161700001|103022000004|
182161700001|103034700004|80475
182161700001|103036000004|
182161700001|103060200004|
182161700001|103150000004|80502
182161700001|103168600004|2301948
182161700001|103176900004|
182161700001|103188900004|2302601
182161700001|103193500004|80344
182161700001|103198400004|60403
182161700001|103201500004|
182161700001|103204900004|
182161700001|103213800004|2302138
182161700001|103224000004|
182161700001|103238400004|
182161700001|103321400004|2302721
182161700001|103393800004|90072
182161700001|103455700004|2302213
182161700001|103461600004|
182161700001|103475600004|2303189
182161700001|103479900004|20754
182161700001|103487800004|2300402
182161700001|103513400004|2302838
182161700001|103543000004|
182161700001|103554400004|20404
182161700001|103562000004|
182161700001|103584200004|91297
182161700001|103614600004|
182161700001|103626700004|
182161700001|103634100004|
182161700001|103636700004|80444
182161700001|103665700004|80462
182161700001|103891900004|2302480
182161700001|103916000004|80206
182161700001|104021100004|60289
182161700001|104027200004|2303366
182161700001|104052400004|20500
182161700001|104078900004|
182161700001|104080000004|2303052
182161700001|104087900004|2301049
182161700001|104121500004|91827
182161700001|104131900004|2303248
182161700001|104179900004|2301982
182161700001|104185000004|20630
182161700001|104227400004|80372
182161700001|104236700004|2302485
182161700001|104261000004|2302682
182161700001|104373700004|
182161700001|104392100004|
182161700001|104397900004|2302041
182161700001|104477000004|50090
182161700001|104493100004|2303171
182161700001|104497600004|
182161700001|104515700004|
182161700001|104545400004|2301993
182161700001|104551600004|60393
182161700001|104562900004|20393
182161700001|104674500004|2302901
182161700001|104679100004|2302758
182161700001|104720400004|80490
182161700001|104795700004|2302326
182161700001|104806100004|20627
182161700001|104810500004|2302100
182161700001|104817500004|
182161700001|104843900004|2303311
182161700001|104854500004|2302428
182161700001|104912500004|91300
182161700001|104954800004|2302414
182161700001|104966700004|
182161700001|104975000004|2302833
182161700001|105012200004|50250
182161700001|105035400004|2302217
182161700001|105049500004|91533
182161700001|105050500004|2302861
182161700001|105063100004|2302750
182161700001|105077200004|
182161700001|105080700004|2302268
182161700001|105088900004|70386
182161700001|105090700004|2302331
182161700001|105094900004|
182161700001|105098000004|
182161700001|105099200004|2302589
182161700001|105197900004|2301943
182161700001|105204500004|
182161700001|105224900004|
182161700001|105232500004|2303308
182161700001|105261400004|
182161700001|105295800004|80182
182161700001|105312500004|2302846
182161700001|105329600004|2302358
182161700001|105392400004|
182161700001|105412000004|
182161700001|105440200004|60157
182161700001|105448600004|
182161700001|105456500004|90066
182161700001|105482400004|
182161700001|105488500004|2302250
182161700001|105546300004|2302134
182161700001|105568200004|2301976
182161700001|105593300004|
182161700001|105611900004|20624
182161700001|105704500004|70054
182161700001|105705200004|2302200
182161700001|105732100004|2303176
182161700001|105792400004|2303314
182161700001|105825100004|2302097
182161700001|105851300004|70142
182161700001|105855900004|
182161700001|105862000004|
182161700001|105908600004|10872
182161700001|105921000004|2302897
182161700001|105923500004|2302292
182161700001|105938300004|2301879
182161700001|105967200004|2301295
182161700001|105974400004|2303093
182161700001|105988500004|
182161700001|106003700004|20581
182161700001|106055000004|91826
182161700001|106069700004|11044
182161700001|106256400004|20364
182161700001|106259600004|70543
182161700001|106283800004|60063
182161700001|106301000004|
182161700001|106402700004|2303123
182161700001|106421200004|
182161700001|106459000004|91378
182161700001|106621800004|70556
182161700001|106785900004|
182161700001|107028500004|70350
182161700001|107050400004|
182161700001|107059800004|2303331
182161700001|107118400004|2000010
182161700001|107129000004|90071
182161700001|107176700004|
182161700001|107197000004|70534
182161700001|107205100004|60672
182161700001|107211000004|90174
182161700001|107291900004|2300149
182161700001|107328700004|
182161700001|107385800004|20470
182161700001|107457000004|70539
182161700001|107489200004|
182161700001|107700000099|2302446
182161700001|107733400004|10498
182161700001|108209800004|2302919
182161700001|108581500004|2303199
182161700001|108890700004|2302968
182161700001|109013300004|
182161700001|109056300004|90132
182161700001|109073500004|2302543
182161700001|109248400004|2300226
182161700001|109461900004|2303091
182161700001|109483300004|
182161700001|109502500004|
182161700001|110360400004|50260
182161700001|110420700004|90083
182161700001|110436900004|2302470
182161700001|110542300004|
182161700001|110568600004|90101
182161700001|110669900004|
182161700001|110723700004|
182161700001|110810600004|
182161700001|110815500004|11817
182161700001|110830100004|
182161700001|110888800004|2302939
182161700001|110981900004|90006
182161700001|111070600004|60460
182161700001|111204000004|10521
182161700001|111412600004|90139
182161700001|111716900004|2302927
182161700001|111859700005|
182161700001|111902500004|
182161700001|112030000004|10506
182161700001|112034400004|90002
182161700001|112085600004|
182161700001|112092900004|2301861
182161700001|112248500004|60433
182161700001|112416700004|2302416
182161700001|112555000004|20544
182161700001|112565900004|70533
182161700001|112609600004|20753
182161700001|112938800004|70219
182161700001|113134000004|70364
182161700001|113232100004|2303375
182161700001|113936000004|91221
182161700001|114151300004|2303001
182161700001|114401400004|2301763
182161700001|114406500004|2302694
182161700001|114938600004|
182161700001|115054500004|
182161700001|115086900004|2302384
182161700001|115152100004|60499
182161700001|115205400004|2302575
182161700001|115599500004|
182161700001|115607000004|2300938
182161700001|116072700004|90109
182161700001|116085800004|91884
182161700001|116546500004|90168
182161700001|116575900004|
182161700001|116645600004|2302468
182161700001|116656400004|91816
182161700001|116657200004|
182161700001|116718500004|
182161700001|117347400004|70612
182161700001|117362600004|2300295
182161700001|117376000004|2300792
182161700001|117529900004|50386
182161700001|117575100004|2302868
182161700001|117616500004|2302764
182161700001|117870200004|2302392
182161700001|117935500004|90153
182161700001|117951200004|90149
182161700001|118487800004|
182161700001|118550000004|2302427
182161700001|118744400004|90160
182161700001|118783200004|
182161700001|118798500004|2302251
182161700001|119117000004|70550
182161700001|119129600004|2303090
182161700001|119164900004|2301121
182161700001|119211200004|
182161700001|119358500004|2302511
182161700001|119451800004|70401
182161700001|119461900004|42692
182161700001|119690300004|11609
182161700001|119845500004|2302402
182161700001|119951900004|10665
182161700001|119975700011|2302314
182161700001|120270300004|91837
182161700001|120283300004|60237
182161700001|120670000004|92000
182161700001|120821000004|80222
182161700001|120863800004|90047
182161700001|121039400004|2301909
182161700001|121149300004|90140
182161700001|121279700004|
182161700001|121344900004|2302553
182161700001|121353800004|20554
182161700001|121497900004|20436
182161700001|121539100004|20458
182161700001|121680100004|
182161700001|121892100004|2302211
182161700001|122196800004|50081
182161700001|122437800004|90143
182161700001|122490200004|20445
182161700001|122549600004|2303044
182161700001|122578800004|2301970
182161700001|122609800004|91238
182161700001|122612600004|50640
182161700001|122655500004|
182161700001|122717100004|2302393
182161700001|122861300004|50308
182161700001|123145600004|20450
182161700001|123150500004|2301136
182161700001|123209700004|2303392
182161700001|123301500004|2303119
182161700001|123393200004|70087
182161700001|123570700004|
182161700001|123571300004|90124
182161700001|123575800004|
182161700001|123713000004|60326
182161700001|124098800004|
182161700001|124368300004|70601
182161700001|124700500004|50177
182161700001|124834600004|2301914
182161700001|124835300004|91434
182161700001|124882600004|2303302
182161700001|124885900004|2302057
182161700001|125042500004|70209
182161700001|125330900004|
182161700001|125467600004|
182161700001|125495600004|91983
182161700001|125573700004|
182161700001|125849600004|90229
182161700001|126030100004|2302849
182161700001|126042800004|60485
182161700001|126533700004|
182161700001|126547200004|60083
182161700001|126618000004|20573
182161700001|127422500004|20491
182161700001|127757800004|2302948
182161700001|127885000004|80198
182161700001|127926600004|2303205
182161700001|127956600004|60115
182161700001|128030900004|60412
182161700001|128456900004|20427
182161700001|128546200004|70610
182161700001|128718100004|2303469
182161700001|128978200004|70185
182161700001|129138300004|80927
182161700001|129371700004|91643
182161700001|129399200004|91656
182161700001|129491400004|42627
182161700001|129755300004|90052
182161700001|129863900004|70442
182161700001|130015600004|70549
182161700001|130082900004|80938
182161700001|130097400004|2302634
182161700001|130378000004|2302519
182161700001|130520100004|2302042
182161700001|130944800004|11335
182161700001|130985800004|
182161700001|131308000004|2302498
182161700001|131366900004|90275
182161700001|131419800004|2303427
182161700001|131647300004|80303
182161700001|131751200004|2303024
182161700001|131843800004|90238
182161700001|131872400004|11483
182161700001|131999800004|2302385
182161700001|132037000004|60077
182161700001|132170300004|91736
182161700001|132244700004|2302944
182161700001|132339900004|50112
182161700001|132477100004|
182161700001|132630800004|
182161700001|132690700004|60676
182161700001|133020200004|
182161700001|133178900004|60354
182161700001|133234900004|
182161700001|133412900004|2302604
182161700001|133431500004|90187
182161700001|133483300004|2301873
182161700001|133593700004|
182161700001|133686100004|80195
182161700001|133753200004|2303242
182161700001|133793600004|
182161700001|133820600004|2302244
182161700001|133838200004|70384
182161700001|133908200004|20348
182161700001|134000600004|50611
182161700001|134051800004|20312
182161700001|134067200004|50273
182161700001|134080500004|70289
182161700001|134089800004|2302652
182161700001|134096000004|2300175
182161700001|134148000004|2303048
182161700001|134192300004|90155
182161700001|134215600004|
182161700001|134216300004|60062
182161700001|134288300004|
182161700001|134317600004|
182161700001|134333100004|50238
182161700001|134335200004|70121
182161700001|134352700004|50637
182161700001|134433100004|70217
182161700001|134469100004|91214
182161700001|134520500004|
182161700001|134580700004|
182161700001|134629900004|20409
182161700001|134633300004|60109
182161700001|134701300004|
182161700001|134739600004|2302288
182161700001|134839300004|70548
182161700001|134906900004|20583
182161700001|134926100004|
182161700001|134956400004|2302266
182161700001|134982600004|12332
182161700001|135019400004|20471
182161700001|135143300004|50261
182161700001|135160400004|
182161700001|135310700004|
182161700001|135409600004|2301209
182161700001|135478600004|
182161700001|135550900004|
182161700001|135596500004|
182161700001|135664400004|2301926
182161700001|135682200004|2301031
182161700001|135732800004|20560
182161700001|135765600004|20507
182161700001|135793400004|2302481
182161700001|135802400004|2303212
182161700001|135811800004|
182161700001|135920400004|90231
182161700001|136003500004|
182161700001|136052700004|
182161700001|136060200004|50635
182161700001|136113800004|2302546
182161700001|136114800004|
182161700001|136145700004|60136
182161700001|136220900004|60078
182161700001|136233400004|20584
182161700001|136253800004|20454
182161700001|136307800004|2302319
182161700001|136400500004|91833
182161700001|136545400004|50280
182161700001|136698100004|20519
182161700001|136752900004|
182161700001|136776100004|
