Sky Ref Number,Weighting Value,Territory
100016800350,60,1
100016800968,60,1
100016800979,60,1
100016801016,60,1
100031500198,10004,1
100032700047,60,1
100032700054,60,1
100032700106,70,1
100035400304,60,1
100044500046,9997,1
100044500081,10004,1
100051400145,60,1
100174300004,80,1
100188500004,100,1
100243200004,10001,1
100303000004,10004,1
100387300004,10004,1
100389800004,10004,1
100438500004,80,1
100518700004,10004,1
100607200004,10004,1
100648600004,10001,1
100968500004,10004,1
101360300004,10004,1
101370200004,10004,1
101452300004,10001,1
101520400004,10004,1
101558300004,10004,1
101635400004,10001,1
101651000004,60,1
101754700004,10001,1
101816100004,10004,1
101818800004,10004,1
102156200004,10004,1
102224300004,9998,1
102355400004,10004,1
102592200004,10004,1
102616800004,10004,1
103085400004,10004,1
103475900004,110,1
103505700004,60,1
103516600004,10004,1
103600700004,10004,1
103627200004,10001,1
103970500004,9997,1
104083300004,90,1
104262200004,70,1
104855200004,10004,1
104869500004,10004,1
104871400004,10004,1
105065800004,10004,1
105327300004,70,1
105630200004,10004,1
105763200004,130,1
105770500004,10001,1
105810700004,10004,1
105832400004,80,1
106561000004,10004,1
106945100004,10004,1
106954800004,10004,1
106977900004,10001,1
107081500004,10004,1
107156400004,10004,1
107192600004,10004,1
107287800004,60,1
107514200004,10004,1
108129200004,10004,1
108818800004,10004,1
109495800004,10004,1
109965800004,60,1
110230900004,10004,1
110553900004,10004,1
110661200004,10001,1
110748900004,10004,1
111254100004,10001,1
111287000004,60,1
111363500004,10004,1
111469900004,10004,1
111472000004,10004,1
111541400004,10004,1
111718900004,10004,1
113262500004,10001,1
114148100004,10004,1
114159200004,10001,1
115086900004,70,1
115094600004,10004,1
115269800004,10004,1
115592400004,10004,1
115622700004,10004,1
116876600004,10001,1
116956900004,70,1
118079800004,10001,1
118293300004,10004,1
118327500004,10004,1
118753200004,10004,1
118759100004,10001,1
119790600004,10001,1
120225700004,10004,1
120821400004,98,1
121523100004,10004,1
121739100004,10004,1
122248900004,10004,1
122567900004,10004,1
122605400004,90,1
122866700004,10004,1
123026900004,10001,1
123365300004,10004,1
123433000004,10001,1
123448900004,10004,1
123805900004,10001,1
124610800004,10004,1
125558600004,10004,1
125906400004,10004,1
126733300004,10004,1
126910400004,10001,1
127002000004,10004,1
127662600004,98,1
127772700004,10004,1
128326800004,10004,1
129405200004,10001,1
129901300004,10004,1
130075900004,10004,1
130116300004,10001,1
130594300004,10004,1
130843900004,70,1
131116000004,10004,1
131552100004,10001,1
131646400004,10004,1
132001400004,10001,1
132843200004,10004,1
133584300004,10001,1
133909300004,98,1
136118400004,70,1
136313800004,10004,1
136407800004,10001,1
136528100004,10004,1
136729700004,10004,1
136777300004,10004,1
136876500004,10001,1
136896000004,10001,1
137026500004,98,1
137214900004,10004,1
137847600004,10004,1
138218000004,98,1
138320600004,10001,1
138324300004,10004,1
138480000004,10001,1
138631400004,10004,1
138657200004,10001,1
138760000004,10004,1
138780400004,98,1
138897000004,10004,1
138928000004,10004,1
138928800004,90,1
138982400004,10004,1
138987300004,10004,1
139913600004,10004,1
140728300004,10004,1
140794200004,10004,1
141030100004,10001,1
141081800004,10004,1
141447100004,10004,1
141917200004,10004,1
142001000004,10004,1
142170700004,10004,1
142531900004,10004,1
180057200004,70,1
180122200004,10004,1
180128000004,10004,1
180223400004,10001,1
180551800004,10004,1
180765300004,10004,1
180807700004,10001,1
181139900004,90,1
181188600004,10004,1
181400100022,10004,1
181513200004,10004,1
181767400004,10001,1
181856400004,10004,1
181958400004,10001,1
182178300004,100,1
182398700004,70,1
182512000004,10004,1
182513800004,10001,1
182565100004,10004,1
182637600004,9997,1
182770900004,80,1
183125500004,10004,1
183200400004,9998,1
183507500367,70,1
183507500640,80,1
183507502257,70,1
183686800004,100,1
183796500004,10004,1
183959600004,98,1
184070500004,10004,1
184346300005,70,1
184390700004,10001,1
184439200004,70,1
184596700004,70,1
184686400004,10001,1
184708400004,10001,1
184753900004,10001,1
185193200004,10004,1
185390800004,70,1
185772100004,70,1
185904700004,80,1
186136000004,90,1
186137800004,10001,1
186164700004,100,1
186320200004,10004,1
186354100004,70,1
186367300698,70,1
186367301481,70,1
186367301550,70,1
186492400004,80,1
186533800004,110,1
186601100004,70,1
186759400004,70,1
186773400004,70,1
186888200004,10001,1
186929200004,70,1
186939100004,10004,1
187010300004,70,1
187050400004,10004,1
187067203642,100,1
187186800004,70,1
187295400004,100,1
187418600004,80,1
187481000004,10001,1
187705500004,70,1
187925500009,70,1
187925900004,90,1
187938700004,10001,1
188042500004,10001,1
188047900004,10004,1
188208900004,70,1
188342400004,10001,1
188700300004,70,1
188846300004,90,1
188905100004,90,1
188949000004,10001,1
188958400004,10004,1
189058500004,110,1
189482500004,10001,1
189574600004,10001,1
189578300004,90,1
189642500004,110,1
190020200004,100,1
190047800004,90,1
100032400167,10001,2
100288500004,10001,2
100373700004,10004,2
100402300004,10004,2
100404500004,10004,2
100439000004,10004,2
100457500004,10004,2
100480500004,10004,2
100484000004,10004,2
100489900004,10004,2
100497900004,10004,2
100537900004,10001,2
100614500004,10004,2
100631000004,10004,2
100708500004,10004,2
100719500004,10004,2
100760100004,10004,2
100814000004,10004,2
100821100004,10004,2
100959400004,10004,2
100976300004,10001,2
101012100004,10004,2
101038800004,10001,2
101072500004,10004,2
101076700004,10004,2
101135500004,10004,2
101157000004,10004,2
101238500004,10004,2
101243900004,10004,2
101260400004,10004,2
101373700004,10004,2
101409800004,10001,2
101468200004,10004,2
101568000004,10004,2
101571400004,10004,2
101630800004,10004,2
101645100004,10004,2
101648000004,10004,2
101649200004,10001,2
101659300004,10004,2
101665900004,10004,2
101796200004,10001,2
101854900004,10004,2
101885300004,10004,2
102161300004,10001,2
102241300004,10004,2
102289000004,10004,2
102572400004,10004,2
102619400004,10004,2
102629000004,10004,2
102681100004,10001,2
102688300004,10004,2
102909000004,10001,2
102939800004,10004,2
102944000004,10001,2
103195900004,10004,2
103212200004,10001,2
103327100004,10004,2
103406100004,10001,2
103429700004,10004,2
103502200004,10004,2
103564500004,10004,2
103635400004,10004,2
103792700004,10001,2
104015400004,10004,2
104030200004,10004,2
104098200004,10001,2
104135800004,10004,2
104395300004,10004,2
104440800004,10004,2
104579500004,10004,2
104580800004,10004,2
104649600004,10004,2
104692300004,10001,2
104872900004,10004,2
105346000004,10004,2
105436800004,10001,2
105478000004,10004,2
105555900004,10004,2
105766600004,10001,2
105904400004,10001,2
106319600004,10004,2
106366400004,10004,2
106516500004,10001,2
106693700004,10004,2
106907900004,10004,2
106958900004,10004,2
106974000004,10004,2
107090700004,10004,2
107115400004,10004,2
107141200004,10004,2
108651900004,10004,2
108815900004,10004,2
109238900004,10004,2
110902700004,10004,2
111312200004,10004,2
111328500004,10004,2
111387200004,10004,2
111448300004,10004,2
111520600004,10004,2
111568700004,10004,2
111615500004,10004,2
111639100004,10004,2
112495500004,10004,2
113168800004,10004,2
113902100004,10004,2
114064700004,10004,2
114804100004,10004,2
115238100004,10004,2
115274300004,10004,2
115362800004,10004,2
115365800004,10004,2
115371000004,10004,2
115662700004,10004,2
115738600004,10004,2
115752600004,10004,2
115773300004,10004,2
116493000004,10004,2
116614900004,10004,2
116887800004,10004,2
116939300004,10004,2
116940600004,10004,2
117184800004,10004,2
117460400004,10004,2
117727700004,10004,2
117727900004,10004,2
118366200004,10004,2
118409100004,10004,2
118456200004,10004,2
118976600004,10004,2
119187000004,10004,2
119467100004,10004,2
119490200004,10004,2
119791000004,10004,2
119821000004,10004,2
120124900004,10004,2
120217000004,10004,2
120691500004,10004,2
120724000004,10004,2
120898000004,10004,2
120951200004,10004,2
121337400004,10004,2
121352800004,10004,2
122001700004,10004,2
122017000004,10004,2
122230500004,10004,2
122246900004,10004,2
122343400004,10004,2
122361900004,10004,2
122513500004,10004,2
122730400004,10004,2
122771800004,10004,2
122787300004,10004,2
122824900004,10004,2
124429900004,10004,2
124627000004,10004,2
124930800004,10004,2
124981400004,10004,2
125373400004,10004,2
125845900004,10004,2
126463900004,10004,2
126733500004,10004,2
126942800004,10004,2
127236800004,10004,2
127627900004,10004,2
127886300004,10004,2
127983200004,10004,2
128443400004,10004,2
128701800004,10004,2
128886500004,10004,2
128913100004,10004,2
128979100004,10004,2
128986700004,10004,2
129106100004,10004,2
129578700004,10004,2
129953500004,10004,2
130702000004,10004,2
131866900004,10004,2
132001200004,10004,2
132059900004,10004,2
132613800004,10004,2
133462600004,10004,2
133490800004,10004,2
134289600004,10004,2
135680200004,10004,2
135837800004,10004,2
135931300004,10004,2
136000800004,10004,2
136097700004,10004,2
136132400004,10004,2
136184000004,10004,2
136234900004,10004,2
136819300004,10004,2
136847900004,10004,2
136901700004,10004,2
136935000004,10004,2
137001100004,10004,2
137053000004,10004,2
137160000004,10004,2
137240800004,10004,2
137663300004,10004,2
137911900004,10004,2
138005300004,10004,2
138117400004,10004,2
138148600004,10004,2
138156200004,10004,2
138322100004,10004,2
138381600004,10004,2
138447500004,10004,2
138653800004,10004,2
138675900004,10004,2
138753800004,10004,2
138863100004,10004,2
139003200004,10004,2
140731500004,10004,2
140794500004,10004,2
141249600004,10004,2
141824300004,10004,2
142130900004,10004,2
180100600004,10004,2
180490000004,10012,2
180539900004,10004,2
180602200004,10004,2
180788500004,10004,2
181593400004,10004,2
181855300004,10004,2
182056500004,10004,2
182136800004,10004,2
182231600004,10004,2
182250500004,10004,2
182532400004,10004,2
182813500004,10004,2
182849600004,10004,2
183118600004,10004,2
183667400004,10004,2
183708500004,10004,2
183745400004,10004,2
183897000004,10004,2
184224600004,10012,2
184309000004,10004,2
184712000004,10004,2
184835900004,10004,2
185634800004,10004,2
185852500004,10004,2
186915900004,10012,2
187170200004,10004,2
187182400004,10012,2
188350400004,10012,2
188693600004,10004,2
189184300004,10012,2
100016800945,60,3
100016801028,50,3
100016801109,110,3
100028300005,50,3
100051500013,60,3
100134300004,50,3
100423700004,50,3
100508100004,110,3
100809000004,10001,3
100844300004,50,3
100852900004,90,3
101074100004,50,3
101080800004,90,3
101248300004,50,3
101316700004,9998,3
101340100004,98,3
101388700004,70,3
101459200004,10001,3
101557600004,10001,3
101671000004,50,3
101697500004,50,3
101715200004,50,3
101717100004,50,3
101737100004,100,3
101855700004,10001,3
101869700004,10001,3
101998700004,50,3
102044400004,10001,3
102104400004,110,3
102292500004,9998,3
102602100004,50,3
102603600004,100,3
102622900004,50,3
102845900004,50,3
102885300004,50,3
102899500004,50,3
102901100004,80,3
102907200004,100,3
102961700004,50,3
102992200004,50,3
103132100004,50,3
103164800004,100,3
103194600004,10001,3
103197800004,98,3
103791200004,10012,3
103950000004,10001,3
104065200004,60,3
104084600004,10001,3
104251300004,9998,3
104274400004,9998,3
104280700004,60,3
104300300004,10001,3
104326500004,10001,3
104382800004,10001,3
104559500004,60,3
104750800004,50,3
104870600004,70,3
104872700004,10001,3
105023400004,10001,3
105271800004,100,3
105357200004,50,3
105775400004,10012,3
105811700004,10012,3
105856200004,10001,3
105976400004,10001,3
106014100004,100,3
106254100004,90,3
106429000004,100,3
106708300004,50,3
106831100004,98,3
108185400004,60,3
108911900004,10001,3
110610400004,50,3
110654300004,50,3
110793600004,100,3
110806000004,50,3
112155100004,98,3
114163400004,50,3
115164100004,50,3
116093800004,60,3
116148000004,50,3
116418700004,50,3
118311900004,50,3
118336000004,10001,3
118455200004,10001,3
119727600004,50,3
120250700004,50,3
120896600004,50,3
121046800004,60,3
121276700004,10001,3
121377000004,10001,3
122341200004,80,3
122412200004,50,3
124078800004,10001,3
124212300004,50,3
125198700004,50,3
125835800004,80,3
125930300004,50,3
125936500004,50,3
126681300004,50,3
129033300004,50,3
129360600004,50,3
129381900004,50,3
130081500004,50,3
130264400004,50,3
132452100004,50,3
132692400004,50,3
133824800004,50,3
135776400004,10001,3
135879800004,10001,3
136195100004,10001,3
136404200004,110,3
136688300004,60,3
136694900004,50,3
136720900004,50,3
136778800004,50,3
136808800004,10001,3
136887400004,50,3
136977600004,50,3
137260900004,50,3
137287600004,10001,3
137335300004,50,3
137841300004,50,3
137942300004,70,3
138517700004,10001,3
138632500004,50,3
139061400004,50,3
140496800004,60,3
140652800004,55,3
141221200004,60,3
141588900004,50,3
141802700004,50,3
142597200004,10001,3
180428400004,60,3
180837200004,50,3
181272900004,60,3
181290400004,9998,3
181520200004,10001,3
181536700004,60,3
181541300004,10001,3
181543000004,50,3
181619200004,70,3
181626600004,50,3
181628700004,50,3
181942000004,100,3
182002000004,60,3
182137200004,9998,3
182275500004,50,3
182359800004,50,3
182915000004,10001,3
182996400004,100,3
183059200004,10001,3
183605900004,50,3
183691100004,100,3
183693000004,50,3
183872800004,110,3
184025200004,50,3
184320000004,110,3
184358900004,9998,3
184446800004,60,3
184478500004,80,3
184508700004,100,3
184508800004,100,3
184511400004,50,3
184615900004,50,3
184701200004,90,3
184727400004,10001,3
184786200004,50,3
184787600004,10001,3
184789900004,50,3
184790000004,65,3
184793000004,50,3
184793800004,10001,3
184796500004,50,3
184796600004,50,3
184797500004,50,3
185076200004,50,3
185224900004,50,3
185250400004,70,3
185265300004,50,3
185350300004,10012,3
185546000004,50,3
185672200004,50,3
185711100004,50,3
185862000004,90,3
185981000004,50,3
185987400004,10001,3
185994800004,9998,3
186041100004,60,3
186126900004,10001,3
186168700004,50,3
186188900004,50,3
186349700004,10001,3
186539000004,100,3
186778000004,50,3
186785900004,50,3
186867500004,50,3
186920800004,50,3
187095300004,80,3
187160800004,80,3
187197200004,80,3
187252800004,50,3
187255900004,10001,3
187457500004,70,3
187496700004,60,3
187499700004,80,3
187553500004,9998,3
187650900004,50,3
187667200004,10001,3
187687300004,100,3
187725600004,10001,3
187771200004,100,3
187783200004,90,3
187894900004,50,3
187983300004,100,3
187988800004,10001,3
188064600004,80,3
188100900004,50,3
188101700004,100,3
188157800004,50,3
188211500004,98,3
188251900004,50,3
188296100004,50,3
188298100004,100,3
188300300004,100,3
188304000004,90,3
188324700004,10001,3
188344600004,60,3
188356200004,50,3
188415800004,50,3
188424500004,90,3
188606600004,50,3
188612900004,80,3
188699300004,50,3
188716500004,70,3
188753300004,100,3
188758500004,50,3
188765500004,50,3
188843300004,50,3
188886400004,10001,3
188893800004,50,3
188916200004,90,3
189153500004,50,3
189180900004,50,3
189352400004,50,3
189371100004,50,3
189435500004,50,3
189516100004,60,3
189537600004,50,3
189570900004,50,3
100016800782,60,4
100026200027,80,4
100032200044,60,4
100051500019,60,4
100268800004,10001,4
100276800004,9997,4
100327300004,10004,4
100340200004,10004,4
100435500004,60,4
100574500004,10001,4
100576100004,10004,4
100649300004,10004,4
100704600004,10004,4
100980700004,10004,4
100989800004,10004,4
101065000004,10004,4
101159600004,9997,4
101174000004,10004,4
101312000004,10004,4
101341500004,10004,4
101623400004,60,4
101717200004,70,4
101742800004,9997,4
101912300004,10004,4
102097600004,10004,4
102176000004,10001,4
102326500004,10004,4
102358100004,10004,4
102592500004,10004,4
102616100004,10004,4
102867800004,10004,4
103094800004,60,4
103217400004,10004,4
103277900004,9997,4
103301600004,10001,4
103474200004,10004,4
103526900004,60,4
103617400004,10001,4
103633000004,10004,4
103656000004,10004,4
103740300004,10004,4
103775300004,10004,4
103778900004,10004,4
104169900004,9997,4
104295000004,10004,4
104401600004,10004,4
104769400004,10004,4
105050700004,80,4
105079100004,10004,4
105391400004,10004,4
105659500004,10004,4
105754600004,10004,4
105784100004,70,4
105973700004,10004,4
106360000004,10004,4
106718100004,10004,4
106741100004,60,4
106786400004,10004,4
106951600004,10004,4
107026200004,10004,4
107098100004,10004,4
107144300004,10004,4
107169400004,10001,4
107293400004,10004,4
107645800004,10004,4
107697100004,10004,4
107976600004,10004,4
108137300004,10004,4
108259800004,10004,4
108315500004,10004,4
108705900004,10004,4
109454500004,10004,4
109677600004,10004,4
110890700004,10004,4
111274200004,10004,4
111275000004,10004,4
111300900004,10004,4
111368500004,10004,4
111384400004,10004,4
111409000004,10001,4
111470300004,10001,4
112247000004,10004,4
112539600004,10004,4
112918900004,10004,4
113134300004,10001,4
113418800004,10001,4
114285400004,10001,4
115300000004,10004,4
115341000004,10004,4
115435900004,10004,4
115813900004,10004,4
115954100004,10004,4
116107800004,9997,4
116721500004,10004,4
116855200004,98,4
117375800004,10004,4
117745500004,10001,4
117956700004,10004,4
118402000004,10004,4
118905500004,10004,4
119488800004,10004,4
119564900004,10004,4
119584000004,10004,4
119601200004,10001,4
119890300004,10001,4
120193900004,10004,4
120544100004,10004,4
120689200004,10004,4
120787800004,10004,4
120804100004,9997,4
120987300004,10004,4
120997300004,10004,4
121013500004,10004,4
121468100004,10004,4
122094500004,10001,4
122301400004,10004,4
122697700004,10004,4
123002300004,10001,4
123197300004,9997,4
123463400004,9997,4
124036300004,10001,4
124129700004,10004,4
124368500004,10004,4
124430200004,10004,4
124799200004,10001,4
125163800004,10004,4
125404400004,10004,4
125628500004,70,4
125798500004,10004,4
126247300004,10004,4
127710100004,10001,4
128057600004,80,4
129091100004,10004,4
129413500004,10004,4
130167600004,10004,4
131132900004,10004,4
131222600004,10004,4
131826700004,98,4
131885000004,10004,4
131938700004,10001,4
133620700004,10004,4
135650600004,9997,4
135773300004,10004,4
135996700004,10004,4
136116100004,10004,4
136222700004,10004,4
136514500004,9997,4
136518700004,98,4
136524800004,70,4
136586700004,10004,4
136720600004,70,4
136908700004,10004,4
136915900004,10004,4
137047400004,10004,4
137192600004,70,4
137489700004,98,4
137663100004,10004,4
137937800004,10001,4
138455000004,10004,4
138549000004,10001,4
138585000004,10001,4
138782100004,10004,4
138964400004,10004,4
140513200004,10004,4
140513800004,10004,4
140836000004,10004,4
141067300004,10004,4
141117200004,10004,4
141989100004,10004,4
141990500004,10004,4
180015400004,100,4
180183400004,10004,4
