Sky Ref Number,Weighting Value,Territory
100017200093,9999,25
100032400574,9999,25
102694100004,9999,25
103454200004,9999,25
139016500004,9999,25
185308400004,9999,25
100074700004,9998,25
100800900004,9998,25
104079000004,9998,25
104550200004,9998,25
105884400004,9998,25
109610400004,9998,25
182801000004,9998,25
182929500004,9998,25
183747100004,9998,25
183874300004,9998,25
184469800004,9998,25
184516600004,9998,25
185974100004,9998,25
186148400004,9998,25
100017400017,75,25
100038700057,75,25
100212100004,75,25
103550600004,75,25
103924800004,75,25
104077200004,75,25
104150700004,75,25
104158100004,75,25
105254100004,75,25
105629400004,75,25
105824800004,75,25
106751800004,75,25
109894400004,75,25
110315800004,75,25
110334200004,75,25
111531200004,75,25
120346700004,75,25
121989300004,75,25
125497900004,75,25
134209500004,75,25
135000500004,75,25
135012500004,75,25
135286400004,75,25
139226200004,75,25
139366700004,75,25
141600100004,75,25
181400102776,75,25
181511500004,75,25
182453700004,75,25
182774300004,75,25
183009600004,75,25
183157600004,75,25
183190900004,75,25
183491900004,75,25
184033200004,75,25
184238100004,75,25
105204200004,50,25
129323300004,47,25
130780100004,47,25
141406200004,47,25
142019500004,47,25
181400102505,47,25
138190100004,45,25
122851700004,42,25
100000300038,40,25
100172000004,40,25
101276500004,40,25
101369100004,40,25
101409600004,40,25
102260100004,40,25
102286200004,40,25
102755700004,40,25
102954800004,40,25
103173400004,40,25
103310100004,40,25
103382700004,40,25
103846000004,40,25
104413800004,40,25
104835300004,40,25
104939200004,40,25
107023700004,40,25
110943700004,40,25
111808600004,40,25
111950400004,40,25
112700900004,40,25
115964700004,40,25
116093600004,40,25
118624400004,40,25
119848100004,40,25
120041000004,40,25
121899800004,40,25
122363700004,40,25
124901900004,40,25
126127500004,40,25
126831200004,40,25
127756200004,40,25
127956700004,40,25
129296400004,40,25
129474300004,40,25
129928800004,40,25
134081900004,40,25
134511300004,40,25
134542100004,40,25
135404700004,40,25
136313000004,40,25
137354600004,40,25
139283100004,40,25
140053100004,40,25
141997600004,40,25
142298100004,40,25
180368500004,40,25
182134200004,40,25
182166200004,40,25
100000300035,37,25
100017600034,37,25
100034700009,37,25
105191100004,37,25
110595900004,37,25
116548700004,37,25
119795600004,37,25
134612800004,37,25
136665700004,37,25
138726000004,37,25
185011100004,37,25
100017400029,35,25
101735000004,35,25
106199700004,35,25
110539600004,35,25
114025100004,35,25
115619100004,35,25
126822200004,35,25
132666400004,35,25
133442500004,35,25
135208600004,35,25
139801200004,35,25
142193300004,35,25
100032400624,32,25
102129300004,32,25
123904800004,32,25
134558600004,32,25
