Sky Ref Number,Weighting Value,Territory
101918100004,9999,1
103674200004,9999,1
105518900004,9999,1
180069300004,9999,1
180519200004,9999,1
180104000004,9999,1
101249400004,9999,1
105227600004,9999,1
100934700004,9999,1
180551800004,9999,1
182279200004,9999,1
103365000004,9999,1
100011701232,9999,1
185857400004,9999,1
180725400004,9999,1
113918300004,9999,1
129373500004,9999,1
138651900004,9999,1
136326200004,9999,1
105178200004,9999,1
101302500004,9999,1
102061300004,9999,1
106118100004,9999,1
105615800004,9999,1
182758600004,9999,1
102905800004,9999,1
100765200004,9999,1
100011701147,9999,1
118631900004,9999,1
181188600004,9999,1
182440300004,9999,1
102204200004,9999,1
101453100004,9999,1
137938500004,9999,1
110292600004,9999,1
136221300004,9999,1
119594600004,9999,1
142125600004,9999,1
103461200004,9999,1
136708200004,9999,1
107491200004,9999,1
100773700004,9999,1
137851800004,9999,1
111287000004,9999,1
184733700004,9999,1
104111900004,9999,1
104795700004,9999,1
181254200004,9999,1
130744700004,9999,1
102993200004,9999,1
103058500004,9999,1
136326800004,9999,1
181400100822,9999,1
115175000004,9999,1
181622900004,9999,1
182527800004,9999,1
183894700004,9999,1
100016801193,9999,1
102782600004,75,1
104336300004,75,1
100272100004,75,1
184304400004,75,1
101013500004,75,1
137877300004,75,1
104539100004,75,1
105971300004,75,1
102416600004,75,1
182616300004,75,1
137113400004,75,1
100044500081,75,1
100919300004,75,1
184377600004,75,1
182476500004,75,1
182327000004,75,1
183619300004,75,1
181400103596,75,1
100051400145,70,1
126998300004,70,1
115093800004,70,1
129981700004,70,1
138510600004,70,1
118525000004,70,1
116553600004,70,1
112346600004,70,1
103422200004,70,1
102703800004,70,1
102048800004,70,1
102181700004,70,1
101844500004,70,1
104638500004,70,1
122855800004,70,1
128235400004,70,1
124475200004,70,1
126994800004,70,1
107926300004,70,1
138780400004,70,1
180172300004,70,1
182107400004,70,1
111870300004,70,1
138412600004,70,1
118270700004,70,1
116627200004,70,1
138583900004,70,1
130490500004,70,1
136032700004,70,1
101752100004,70,1
120080300004,70,1
102755400004,70,1
106809800004,70,1
104825800004,70,1
102837400004,70,1
100495100004,70,1
101006100004,70,1
101559700004,70,1
102942700004,70,1
105823900004,70,1
107640300004,70,1
115020100004,70,1
103353200004,70,1
129412500004,70,1
107287800004,70,1
112395700004,70,1
137625100004,70,1
133734700004,70,1
135629400004,70,1
140581500004,70,1
137591700004,70,1
107764500004,70,1
142342300004,70,1
130785500004,70,1
114553900004,70,1
120705800004,70,1
101226500004,70,1
137818300004,70,1
122623600004,70,1
122692700004,70,1
102943400004,70,1
101404700004,70,1
106313600004,70,1
128332400004,70,1
115973300004,70,1
124889100004,70,1
113803100004,70,1
126773200004,70,1
111321600004,70,1
136489200004,70,1
106906000004,70,1
137519300004,70,1
104930300004,70,1
118904800004,70,1
136310400004,70,1
117527300004,70,1
137026500004,70,1
100044500046,70,1
101699600004,70,1
112081800004,70,1
107764900004,70,1
116245600004,70,1
184878100004,70,1
124441400004,70,1
112456400004,70,1
131646400004,70,1
121255700004,70,1
115355600004,70,1
133469400004,70,1
100606400004,70,1
140747900004,70,1
138590400004,70,1
134028500004,70,1
106977900004,70,1
107711000004,70,1
138592000004,70,1
115250200004,70,1
121359300004,70,1
104741400004,70,1
110075200004,70,1
112781100004,70,1
125881100004,70,1
137143300004,70,1
100044500098,70,1
115454000004,70,1
107062000004,70,1
142531900004,70,1
110123300004,70,1
105842700004,70,1
142341300004,70,1
124476800004,70,1
121989800004,70,1
117120200004,70,1
107090100004,70,1
108569500004,70,1
138112400004,70,1
108129200004,70,1
139064000004,70,1
122516400004,70,1
100527600004,70,1
133547300004,70,1
126358300004,70,1
126350200004,70,1
138928800004,70,1
135837800004,9999,2
183807200004,9999,2
182750700007,9999,2
101503900004,9999,2
181400100327,9999,2
182750700010,9999,2
100011701143,9999,2
104816000004,9999,2
185028100004,9999,2
181312200004,9999,2
137547300004,9999,2
101491400004,9999,2
106936000004,9999,2
135463500004,9999,2
105827900004,9999,2
137142000004,9999,2
141823900004,9999,2
138067300004,9999,2
181400100409,9999,2
104569400004,9999,2
115732600004,9999,2
181400100893,9999,2
103516600004,9999,2
100022500109,9999,2
136057000004,9999,2
101346600004,9999,2
135680200004,9999,2
181524900004,9999,2
120217000004,9999,2
136322200004,9999,2
106738900004,9999,2
101243900004,9999,2
101635400004,9999,2
140263500004,9999,2
141249600004,9999,2
117318100004,9999,2
182828500004,9999,2
107514200004,9999,2
181400100390,9999,2
102693800004,9999,2
104251800004,9999,2
185598200004,9999,2
180157800004,9999,2
100015300288,9999,2
184982800004,9999,2
183554700004,9999,2
183657600004,9999,2
100011701361,9999,2
100011701202,9999,2
138273300004,75,2
181400100389,75,2
136965000004,75,2
181400100397,75,2
138685100004,75,2
121201400004,75,2
181400100317,75,2
183424300004,75,2
100288500004,75,2
184206800004,75,2
140254000004,75,2
180931200004,75,2
184572300004,75,2
138928000004,70,2
102247800004,70,2
120887400004,70,2
101656600004,70,2
100601000004,70,2
