Sky Ref Number,Weighting Value,Territory
142529300004,9999,4
101389500004,9999,4
105977100004,9999,4
104876600004,9999,4
104753900004,9999,4
138790300004,9999,4
102988500004,9999,4
100044500008,9999,4
100268800004,9999,4
102319000004,9999,4
100026200059,9999,4
101698500004,9999,4
136617700004,9999,4
136128900004,9999,4
105565400004,9999,4
102661400004,9999,4
122385400004,9999,4
139948600004,9999,4
100026200020,9999,4
100979600004,9999,4
102791200004,9999,4
101965800004,9999,4
101239400004,9999,4
100044500168,9999,4
138413900004,9999,4
100038600030,9999,4
103775300004,9999,4
103861800004,9999,4
137704300004,9999,4
100026200027,9999,4
100032200278,9999,4
101082800004,9999,4
104040700004,9999,4
105795900004,9999,4
100459600004,9999,4
100026200024,9999,4
135650600004,9999,4
122917900004,9999,4
100967800004,9999,4
127488900004,9999,4
140457500004,9999,4
125801000004,9999,4
101522100004,9999,4
100647000004,9999,4
136721400004,9999,4
105577500004,9999,4
105002500004,9999,4
105599200004,9999,4
102161700004,9999,4
102580900004,9999,4
102144700004,50,4
106533400004,47,4
101713700004,40,4
101740300004,40,4
105436800004,40,4
126539300004,40,4
126860700004,40,4
137489700004,40,4
102908700004,40,4
140729400004,40,4
124890800004,40,4
106932800004,40,4
126770600004,40,4
137920400004,40,4
103777100004,40,4
107697100004,40,4
115434300004,40,4
104169900004,40,4
101157000004,40,4
105376300004,40,4
120386400004,40,4
111569100004,40,4
130760400004,40,4
113166800004,40,4
101598000004,40,4
104836900004,37,4
105169400004,35,4
128229500004,32,4
123628800004,32,4
120081500004,30,4
104598000004,30,4
103984400004,30,4
104977600004,30,4
126659900004,30,4
117464000004,30,4
100627100004,30,4
115341000004,30,4
115702600004,30,4
127552700004,30,4
108315500004,30,4
120416700004,30,4
100480400004,30,4
101564700004,30,4
110824200004,30,4
100183100004,30,4
103671800004,30,4
115854400004,30,4
183037300004,30,4
120814100004,30,4
102266600004,30,4
101826100004,9999,9
103584800004,9999,9
100050700568,9999,9
142320000004,9999,9
104593100004,9999,9
106410000004,9999,9
103363000004,9999,9
184395800004,9999,9
106410000004,9998,9
184521300004,9998,9
111186900004,40,9
102143600004,40,9
105164200004,40,9
118551400004,40,9
106452400004,40,9
135823300004,40,9
106472600004,40,9
139622000004,40,9
123578700004,40,9
120124500004,40,9
106804900004,40,9
132730800004,40,9
133342500004,40,9
125254800004,40,9
106453000004,40,9
118661900004,40,9
120637600004,40,9
117525200004,40,9
102294900004,37,9
102108800004,37,9
141480800004,37,9
106804500004,37,9
106521200004,37,9
139624900004,37,9
116418600004,37,9
105572500004,37,9
100817500004,37,9
135237900004,37,9
181627200004,37,9
106984900004,35,9
111109500004,35,9
126606800004,35,9
100036800012,32,9
134249000004,32,9
134382700004,32,9
142005300004,32,9
136355300004,32,9
142663100004,32,9
184525800004,32,9
114220600004,30,9
106609300004,30,9
105591700004,30,9
124590300004,30,9
141024800004,30,9
121824600004,30,9
182633300004,30,9
124161200004,30,9
135312800004,30,9
114562500004,30,9
110864000004,30,9
142568000004,30,9
139863500004,30,9
142199000004,30,9
115014700004,30,9
101731700004,30,9
112188900004,30,9
132681900004,30,9
111589200004,30,9
122421100004,30,9
137736100004,30,9
109428900004,30,9
102525300004,30,9
134433500004,30,9
134434500004,30,9
133123300004,30,9
134714000004,30,9
119054600004,30,9
117452500004,30,9
138431200004,30,9
134513600004,30,9
141906800004,30,9
139834900004,30,9
137650600004,30,9
118988600004,30,9
118551600004,30,9
141567200004,30,9
111883400004,30,9
120290400004,30,9
106746300004,30,9
125283000004,30,9
100975700004,30,9
142332100004,30,9
130782600004,30,9
100069700004,30,9
141922400004,30,9
101019800004,30,9
138846400004,30,9
142457100004,30,9
182160400004,30,9
126244500004,30,9
100446600004,9999,26
135791400004,9999,26
100035900133,9999,26
125137800004,9999,26
109108800004,9999,26
184106700004,9999,26
184283900004,9999,26
183861100004,9998,26
117470100004,47,26
104834500004,47,26
142010100004,47,26
140007100004,47,26
126924200004,42,26
132960800004,42,26
133276700004,42,26
139647200004,40,26
110675200004,40,26
113048700004,40,26
119112600004,40,26
129181000004,40,26
142686300004,40,26
142686400004,40,26
102714400004,40,26
135733300004,40,26
139243400004,40,26
141946300004,37,26
100013300025,37,26
106310600004,37,26
121665600004,37,26
141604000004,37,26
138568100004,37,26
182321300004,37,26
130259200004,37,26
142722100004,37,26
