Sky Ref Number,Weighting Value,Territory
135652400004,9999,30
101866100004,75,30
102163600004,75,30
106319100004,75,30
106522500004,75,30
113743400004,75,30
127147900004,75,30
130622200004,75,30
133716900004,75,30
135627600004,75,30
139334700004,75,30
141257700004,75,30
142666600004,75,30
181381200004,75,30
182353500004,75,30
182593500004,75,30
182889600004,75,30
183199500004,75,30
183703000004,75,30
184040100004,75,30
184211000004,75,30
102019700004,47,30
105655700004,47,30
106680200004,47,30
106717100004,47,30
130175800004,47,30
138121300004,47,30
103460700004,42,30
132696400004,42,30
142163100004,42,30
100031500015,40,30
100875800004,40,30
102557200004,40,30
115007600004,40,30
120248800004,40,30
124904800004,40,30
126105800004,40,30
133341000004,40,30
137080800004,40,30
137933400004,40,30
100472600004,37,30
101347300004,37,30
102138700004,37,30
102852300004,37,30
103387200004,37,30
104110400004,37,30
105110400004,37,30
113559800004,37,30
116328100004,37,30
116563300004,37,30
118265300004,37,30
120168300004,37,30
122078100004,37,30
122445200004,37,30
122649500004,37,30
124369000004,37,30
124876600004,37,30
125678100004,37,30
135819500004,37,30
139261400004,37,30
141201200004,37,30
182536300004,37,30
184899800004,37,30
106548000004,35,30
106692200004,35,30
108929900004,35,30
125607200004,35,30
129822600004,35,30
133269600004,35,30
102889900004,32,30
111875400004,32,30
113560200004,32,30
119728400004,32,30
125606100004,32,30
126504900004,32,30
132064000004,32,30
141984800004,32,30
100049100040,30,30
100283500004,30,30
100341600004,30,30
101257700004,30,30
101494800004,30,30
101580800004,30,30
101603700004,30,30
101840700004,30,30
102155800004,30,30
102186700004,30,30
102422800004,30,30
102904800004,30,30
102910100004,30,30
103224800004,30,30
103426300004,30,30
103427900004,30,30
103513000004,30,30
103594700004,30,30
103970000004,30,30
104176500004,30,30
105793000004,30,30
106256900004,30,30
106546900004,30,30
106642400004,30,30
106692900004,30,30
107075500004,30,30
107330500004,30,30
108186500004,30,30
108362200004,30,30
110130500004,30,30
111836600004,30,30
115984800004,30,30
116475400004,30,30
117516800004,30,30
117546400004,30,30
117689800004,30,30
118727300004,30,30
118734000004,30,30
119440100004,30,30
119631000004,30,30
119814500004,30,30
120304500004,30,30
121616800004,30,30
121741400004,30,30
121872500004,30,30
122772800004,30,30
122866100004,30,30
124328300004,30,30
124329200004,30,30
124675800004,30,30
124698100004,30,30
124834700004,30,30
125033500004,30,30
125264400004,30,30
126626700004,30,30
129387500004,30,30
130006700004,30,30
130269600004,30,30
130337900004,30,30
131481100004,30,30
131723900004,30,30
131836900004,30,30
132414300004,30,30
133799600004,30,30
135722100004,30,30
136646900004,30,30
136880200004,30,30
137059600004,30,30
137825300004,30,30
138738800004,30,30
138744600004,30,30
140067500004,30,30
140344700004,30,30
141297000004,30,30
141960900004,30,30
142689800004,30,30
180384300004,30,30
180521300004,30,30
180734300004,30,30
181781400004,30,30
181789900004,30,30
182289300004,30,30
182532100004,30,30
183408400004,30,30
184349000004,30,30
184804800004,30,30
184805600004,30,30
185359500004,30,30
185448400004,30,30
102231000004,27,30
104306200004,27,30
105976100004,27,30
106362800004,27,30
107713600004,27,30
111281000004,27,30
118592900004,27,30
119765900004,27,30
120199400004,27,30
122332400004,27,30
124723600004,27,30
126891700004,27,30
130080400004,27,30
133892500004,27,30
135219000004,27,30
135819000004,27,30
135863000004,27,30
137620900004,27,30
142662700004,27,30
100328700004,25,30
101207200004,25,30
103024300004,25,30
103455000004,25,30
105127300004,25,30
105623200004,25,30
106692600004,25,30
107713200004,25,30
107833200004,25,30
108266100004,25,30
109419800004,25,30
110549300004,25,30
110926800004,25,30
112151800004,25,30
113581000004,25,30
101800300004,9999,31
102490900004,9998,31
184219400004,9998,31
104234200004,75,31
105842800004,75,31
110462800004,75,31
115109000004,75,31
119048300004,75,31
126611000004,75,31
131474400004,75,31
132761600004,75,31
135882700004,75,31
138787700004,75,31
142640400004,75,31
182189600004,75,31
182699200004,75,31
184446400004,75,31
110414000004,42,31
110770600004,42,31
112847900004,42,31
118957600004,42,31
131741600004,42,31
102804400004,40,31
105678400004,40,31
106231500004,40,31
111275100004,40,31
118064500004,40,31
118116200004,40,31
119060300004,40,31
120442700004,40,31
122859200004,40,31
127069600004,40,31
130035300004,40,31
130397300004,40,31
132163000004,40,31
132949600004,40,31
108817000004,37,31
114600000004,37,31
125946000004,37,31
105354100004,35,31
123024500004,35,31
126197800004,35,31
132262900004,35,31
133214600004,35,31
109250000004,32,31
109435500004,32,31
109479600004,32,31
113561800004,32,31
113927300004,32,31
116036100004,32,31
124470700004,32,31
100031500061,30,31
100050700742,30,31
100493000004,30,31
100595200004,30,31
100623300004,30,31
101093900004,30,31
101158400004,30,31
101435700004,30,31
102410800004,30,31
102449300004,30,31
105748400004,30,31
105790400004,30,31
105927200004,30,31
106054900004,30,31
106055300004,30,31
106132400004,30,31
106231100004,30,31
106392900004,30,31
106407400004,30,31
106499400004,30,31
106640000004,30,31
106930700004,30,31
107004000004,30,31
107006400004,30,31
107169700004,30,31
107221200004,30,31
107894100004,30,31
107916100004,30,31
108954800004,30,31
109000800004,30,31
109687000004,30,31
110061300004,30,31
110062600004,30,31
110078800004,30,31
110085300004,30,31
110238500004,30,31
110389800004,30,31
110595400004,30,31
110681600004,30,31
110759000004,30,31
110782900004,30,31
110788400004,30,31
110929200004,30,31
111067800004,30,31
111507400004,30,31
111857800004,30,31
111858300004,30,31
112402200004,30,31
112526100004,30,31
112748100004,30,31
112748400004,30,31
112848700004,30,31
113521700004,30,31
113585300004,30,31
113938800004,30,31
115320300004,30,31
116015100004,30,31
116077300004,30,31
116349300004,30,31
116625500004,30,31
116897000004,30,31
117134500004,30,31
117376000004,30,31
117401800004,30,31
117520800004,30,31
118180100004,30,31
118865100004,30,31
118874000004,30,31
119151200004,30,31
119809800004,30,31
120072800004,30,31
120299700004,30,31
120348500004,30,31
120913600004,30,31
121954200004,30,31
122328200004,30,31
122811800004,30,31
122883000004,30,31
122883400004,30,31
122937400004,30,31
123201500004,30,31
125043200004,30,31
125264500004,30,31
125371700004,30,31
125728500004,30,31
125823800004,30,31
125997200004,30,31
126699300004,30,31
126798600004,30,31
126866500004,30,31
126968800004,30,31
127972900004,30,31
128560800004,30,31
129017300004,30,31
129525400004,30,31
130398100004,30,31
130804100004,30,31
131382800004,30,31
131426000004,30,31
132043100004,30,31
132127900004,30,31
132143500004,30,31
132481500004,30,31
133131200004,30,31
133525800004,30,31
133801400004,30,31
