Sky Ref Number,Weighting Value,Territory
100032700106,70,1
100044500046,9997,1
100044500081,70,1
100174300004,80,1
100188500004,100,1
100243200004,10001,1
100303000004,10017,1
100387300004,10017,1
100389800004,10017,1
100438500004,10017,1
100518700004,10017,1
100607200004,10017,1
100648600004,10001,1
100968500004,10017,1
100992000004,10017,1
101360300004,10017,1
101370200004,10017,1
101452300004,10001,1
101520400004,10017,1
101558300004,10017,1
101635400004,10001,1
101754700004,10001,1
101816100004,10017,1
101818800004,10017,1
102156200004,10017,1
102224300004,9998,1
102248700004,10017,1
102355400004,10017,1
102592200004,10017,1
102616800004,10017,1
103085400004,10017,1
103475900004,10017,1
103505700004,10017,1
103516600004,10017,1
103600700004,10017,1
103627200004,10001,1
103970500004,9997,1
104217900004,10017,1
104262200004,10017,1
104444000004,10001,1
104674500004,10017,1
104855200004,10017,1
104869500004,10017,1
104871400004,10017,1
105065800004,10017,1
105630200004,10017,1
105763200004,10017,1
105770500004,10001,1
105810700004,10017,1
105832400004,80,1
106369900004,10017,1
106561000004,10017,1
106945100004,10017,1
106954800004,10017,1
106977900004,10001,1
107081500004,10017,1
107156400004,10017,1
107192600004,10017,1
107514200004,10017,1
108129200004,10017,1
108818800004,10017,1
109495800004,10017,1
110230900004,10017,1
110553900004,10017,1
110661200004,10001,1
110748900004,10017,1
111254100004,10001,1
111363500004,10017,1
111469900004,10017,1
111472000004,10017,1
111541400004,10017,1
111718900004,10017,1
113262500004,10001,1
114148100004,10017,1
114159200004,10001,1
115086900004,70,1
115094600004,10017,1
115269800004,10017,1
115592400004,10017,1
115622700004,10017,1
116228200004,10001,1
116876600004,10001,1
116956900004,10017,1
117506100004,10017,1
118079800004,10001,1
118293300004,10017,1
118327500004,10017,1
119790600004,10001,1
120225700004,10017,1
120821400004,98,1
121523100004,10017,1
121739100004,10017,1
122248900004,10017,1
122567900004,10017,1
122605400004,10017,1
122866700004,10017,1
123026900004,10001,1
123365300004,10017,1
123448900004,10017,1
123805900004,10001,1
124610800004,10017,1
125558600004,10017,1
125906400004,10017,1
126122200004,10017,1
126733300004,10017,1
127002000004,10017,1
127662600004,98,1
127772700004,10017,1
128326800004,10017,1
129405200004,10001,1
129674600004,10017,1
129901300004,10017,1
130075900004,10017,1
130116300004,10001,1
130594300004,10017,1
130843900004,70,1
131116000004,10017,1
131552100004,10017,1
131646400004,10017,1
132001400004,10001,1
132843200004,10017,1
133584300004,10001,1
136118400004,70,1
136313800004,10017,1
136407800004,10001,1
136528100004,10017,1
136729700004,10017,1
136777300004,10017,1
136876500004,10001,1
136896000004,10001,1
137214900004,10017,1
137847600004,10017,1
138171400004,10017,1
138218000004,98,1
138320600004,10001,1
138324300004,10017,1
138480000004,10017,1
138631400004,10017,1
138657200004,10001,1
138760000004,10017,1
138780400004,98,1
138897000004,10017,1
138928000004,10017,1
138928800004,10017,1
138982400004,10017,1
138987300004,10017,1
139913600004,10017,1
140487800004,10017,1
140728300004,10017,1
140794200004,10017,1
141030100004,10001,1
141081800004,10017,1
141447100004,10017,1
141917200004,10017,1
142001000004,10017,1
142170700004,10017,1
142531900004,10017,1
180122200004,10017,1
180128000004,10017,1
180142200004,10017,1
180223400004,10001,1
180359200004,90,1
180551800004,10017,1
