Sky Ref Number,Weighting Value,Territory
107238900004,9998,1
182431900004,9998,1
103085400004,9998,1
127979900004,9998,1
133464800004,9998,1
182340500004,9998,1
185419600004,9998,1
102782600004,75,1
124610800004,75,1
104336300004,75,1
182241100004,75,1
103316300004,75,1
180551800004,75,1
184427000004,75,1
184304400004,75,1
183561500004,75,1
138270500004,75,1
182631800004,75,1
101013500004,75,1
137877300004,75,1
184708400004,75,1
181400100830,75,1
136326200004,75,1
102819900004,75,1
183507500120,75,1
121089700004,75,1
138854000004,75,1
138320200004,75,1
104539100004,75,1
105316000004,75,1
105150200004,75,1
103460900004,75,1
181400100289,75,1
182616300004,75,1
184693500004,75,1
137113400004,75,1
185134100004,75,1
182530900004,75,1
181400100388,75,1
116956900004,75,1
103058500004,75,1
100386800004,75,1
115175000004,75,1
100523600004,75,1
100919300004,75,1
101990400004,75,1
182476500004,75,1
182327000004,75,1
183619300004,75,1
181400103596,75,1
137248400004,44,1
118525000004,40,1
126730900004,40,1
180838200004,40,1
103353200004,40,1
113918300004,40,1
137852200004,40,1
108495100004,40,1
118796200004,40,1
100320400004,40,1
119427600004,40,1
142198200004,40,1
182307600004,40,1
136711300004,40,1
124698000004,40,1
112649700004,40,1
100714400004,40,1
137847600004,37,1
103908700004,37,1
105445200004,37,1
107926300004,37,1
100880200004,37,1
137591700004,37,1
142342300004,37,1
140404600004,37,1
106597800004,37,1
115973300004,37,1
112456400004,37,1
110123300004,37,1
104771600004,37,1
138896200004,37,1
110366400004,37,1
112726400004,37,1
124723000004,37,1
136285200004,37,1
131219800004,37,1
142298000004,37,1
130863600004,37,1
100676800004,37,1
128785900004,37,1
126660800004,37,1
132297400004,37,1
127687500004,37,1
119594600004,37,1
117103500004,37,1
136093900004,37,1
107113900004,37,1
107491200004,37,1
113119900004,37,1
130744700004,37,1
118327500004,37,1
125412200004,37,1
128390600004,37,1
115689500004,37,1
123024900004,37,1
116616100004,35,1
102185300004,35,1
120030600004,35,1
100387300004,35,1
123118400004,32,1
135987500004,32,1
120381000004,32,1
118749600004,32,1
108701400004,32,1
136962600004,32,1
105841800004,32,1
107241200004,32,1
138056100004,32,1
123044400004,32,1
113202200004,32,1
126998300004,30,1
129981700004,30,1
138510600004,30,1
116553600004,30,1
102220600004,30,1
105262600004,30,1
104504700004,30,1
124475200004,30,1
111870300004,30,1
138412600004,30,1
118270700004,30,1
116627200004,30,1
130490500004,30,1
101752100004,30,1
102755400004,30,1
104825800004,30,1
100267000004,30,1
101649300004,30,1
182475200004,30,1
105823900004,30,1
125681500004,30,1
100934700004,30,1
100975100004,30,1
137625100004,30,1
133734700004,30,1
117111900004,30,1
135629400004,30,1
140581500004,30,1
107764500004,30,1
130785500004,30,1
114553900004,30,1
120705800004,30,1
118725500004,30,1
137818300004,30,1
121990600004,30,1
122692700004,30,1
138359300004,30,1
101059400004,30,1
101404700004,30,1
106313600004,30,1
128332400004,30,1
180725400004,30,1
181582400004,30,1
111321600004,30,1
136489200004,30,1
106906000004,30,1
137519300004,30,1
104930300004,30,1
118904800004,30,1
107764900004,30,1
116245600004,30,1
182834500004,30,1
140747900004,30,1
138590400004,30,1
134028500004,30,1
104037100004,30,1
110075200004,30,1
136203300004,30,1
115454000004,30,1
107062000004,30,1
105132300004,30,1
142341300004,30,1
120374500004,30,1
124476800004,30,1
121989800004,30,1
117120200004,30,1
131675300004,30,1
108569500004,30,1
138112400004,30,1
137926300004,30,1
108129200004,30,1
139064000004,30,1
184546000004,30,1
133547300004,30,1
126358300004,30,1
106128100004,30,1
138383900004,30,1
135435000004,30,1
109864500004,30,1
108703300004,30,1
185386500004,9998,2
103635400004,9998,2
103352100004,9998,2
186050500004,9998,2
185101800004,9998,2
128701800004,9998,2
182799600004,9998,2
185554300004,9998,2
182315400004,75,2
183169200004,75,2
184682700004,75,2
182931000004,75,2
183190500004,75,2
183927500004,75,2
181400101158,75,2
105162500004,75,2
181176200004,75,2
138273300004,75,2
184584500004,75,2
137005200004,75,2
105217100004,75,2
183530400004,75,2
181400100327,75,2
183018700004,75,2
183087200004,75,2
184319100004,75,2
180833800004,75,2
181312200004,75,2
180333400004,75,2
104087400004,75,2
181400100389,75,2
136965000004,75,2
183532600004,75,2
184439400004,75,2
184534600004,75,2
105914200004,75,2
103847900004,75,2
131498300004,75,2
104804800004,75,2
181400100361,75,2
100025800104,75,2
181400100397,75,2
138685100004,75,2
184581500004,75,2
129652700004,75,2
136886500004,75,2
105234300004,75,2
181400100317,75,2
182571200004,75,2
181400100343,75,2
181400100893,75,2
138684200004,75,2
183927700004,75,2
184309000004,75,2
136725800004,75,2
100288500004,75,2
139057100004,75,2
133686100004,75,2
103156400004,75,2
116939300004,75,2
138448800004,75,2
138864000004,75,2
184623300004,75,2
105462800004,75,2
183857600004,75,2
181400100330,75,2
184642800004,75,2
181400100364,75,2
185266500004,75,2
184442800004,75,2
181400100279,75,2
182959900004,75,2
181400100359,75,2
103604900004,75,2
184720600004,75,2
141447100004,75,2
181827500004,75,2
180931200004,75,2
103003100004,75,2
181400100341,75,2
182549200004,75,2
100051400098,75,2
184572300004,75,2
181510700004,75,2
182739200004,75,2
100051400187,75,2
184315100004,75,2
101656600004,40,2
102656600004,40,2
119032100004,40,2
183901800004,40,2
107047500004,40,2
138588200004,40,2
132059900004,40,2
101012100004,40,2
131798600004,40,2
136423400004,40,2
135463100004,40,2
136935700004,40,2
140973300004,40,2
108212900004,40,2
111718900004,40,2
131587700004,40,2
104177400004,40,2
122747100004,40,2
105419600004,40,2
127760300004,40,2
138249500004,40,2
104385900004,40,2
122361900004,40,2
101284600004,40,2
104980000004,40,2
102146100004,40,2
102629000004,40,2
120217000004,40,2
119476400004,40,2
115065900004,40,2
107118900004,40,2
139538500004,40,2
105808000004,40,2
115973000004,40,2
106974000004,40,2
115340200004,40,2
137160000004,40,2
124433700004,40,2
136307800004,37,2
116224800004,37,2
183708500004,37,2
107088500004,35,2
121201400004,35,2
109851500004,35,2
121137900004,35,2
105248400004,35,2
110135000004,35,2
138928000004,30,2
182738100004,30,2
120887400004,30,2
115128300004,30,2
104588900004,30,2
104163700004,30,2
180971300004,30,2
132317000004,30,2
183098500004,30,2
130927400004,30,2
115357000004,30,2
125336800004,30,2
141514000004,30,2
105913400004,30,2
120657300004,30,2
105168800004,30,2
138293000004,30,2
123432100004,30,2
133141700004,30,2
136876700004,30,2
100573100004,30,2
