Sky Reference Number - Outlet,Total Weighting,Territory Code
111582100004,25,1
111586100004,20,28
111586500004,10,3
111589200004,30,9
111589600004,25,34
111590500004,25,34
111593100004,25,40
111593900004,20,18
111600000004,25,22
111600100004,0,12
111601600004,15,24
111605200004,25,43
111606400004,25,26
111608200004,30,26
111612100004,0,38
111614200004,30,35
111618600004,30,1
111620000004,35,40
111623200004,40,38
111623600004,20,23
111628000004,30,34
111629600004,7,34
111630800004,20,42
111638700004,30,2
111640300004,40,2
111640700004,30,35
111641700004,40,8
111642400004,25,38
111642800004,37,38
111643900004,30,38
111647700004,25,24
111650400004,10,36
111651900004,30,28
111652300004,30,29
111656500004,10,3
111656900004,10,3
111662600004,10,44
111665000004,32,38
111667500004,25,38
111667900004,35,17
111668300004,30,41
111670800004,25,31
111674400004,40,29
111675400004,32,43
111675800004,30,43
111676100004,20,6
111676400004,37,43
111680200004,25,28
111681900004,20,20
111684800004,20,16
111688000004,25,21
111688800004,35,21
111692800004,30,25
111695800004,17,27
111698900004,30,40
111699600004,10,7
111702700004,27,10
111703500004,30,8
111704400004,10,4
111704900004,30,44
111709800004,30,35
111712500004,25,44
111712900004,20,43
111713300004,25,43
111714000004,30,43
111715600004,20,36
111716000004,25,28
111716900004,9999,2
111718000004,25,40
111718900004,40,2
111719600004,30,2
111720400004,40,21
111720900004,30,8
111721100004,30,18
111721300004,30,8
111723300004,25,40
111723700004,30,24
111729500004,30,37
111738200004,25,41
111743200004,0,40
111744000004,30,36
111746100004,30,26
111748000004,30,8
111749300004,10,44
111752900004,25,40
111753300004,25,38
111758700004,25,40
111759700004,30,39
111759900004,27,29
111765000004,5,37
111768200004,30,20
111768400004,30,22
111769300004,30,16
111772300004,0,13
111776100004,30,43
111777900004,25,43
111785100004,30,32
111790300004,32,38
111791100004,25,35
111797300004,30,43
111798400004,30,42
111802300004,7,36
111803400004,25,22
111808600004,40,25
111814100004,20,44
111818700004,30,26
111823300004,25,44
111823800004,25,43
111833000004,37,34
111833400004,35,34
111834700004,20,40
111836600004,30,30
111850500004,10,8
111850900004,30,35
111852400004,10,38
111856700004,30,38
111857800004,30,31
111858300004,30,31
111864400004,42,29
111868600004,20,21
111869900004,25,17
111870300004,30,1
111872300004,20,39
111873500004,10,40
111873900004,42,22
111874700004,20,21
111875400004,32,30
111877500004,35,6
111877800004,25,6
111878900004,35,33
111882200004,30,37
111888100004,42,8
111888900004,30,23
111889300004,25,23
111890100004,30,23
111892400004,20,31
111895000004,20,40
111896200004,25,43
111896600004,20,43
111896900004,25,43
111897000004,10,38
111897300004,40,6
111898500004,25,21
111899100004,5,5
111901000004,30,37
111905200004,25,11
111906800004,30,43
111908800004,25,10
111912300004,17,36
111913100004,40,29
111916600004,37,37
111918200004,30,20
111919400004,25,18
111920600004,30,36
111921400004,30,36
111921700004,42,36
111924700004,25,11
111924900004,0,28
111925100004,25,29
111926800004,30,34
111927600004,30,43
111928000004,25,43
111928500004,25,29
111928700004,10,43
111929500004,25,36
111930300004,30,29
111933500004,25,40
111934500004,25,24
111935500004,25,36
111936300004,25,35
111937100004,30,35
111939100004,0,13
111941500004,40,8
111941900004,25,8
111945300004,25,22
111945700004,25,22
111946500004,30,6
111946900004,30,40
111947800004,25,21
111948300004,30,1
111948400004,10,25
111950400004,40,25
111952500004,10,37
111956800004,10,16
111958000004,40,44
111958800004,40,43
111959200004,0,12
111961000004,20,38
111961500004,20,38
111962400004,0,6
111963200004,25,28
111964000004,40,23
111964400004,20,38
111965200004,30,38
111967300004,30,22
111968700004,20,26
111970800004,25,11
111971100004,0,44
111971500004,30,44
111971900004,37,44
111972300004,25,44
111972700004,32,44
111973200004,20,9
111973400004,30,2
111973900004,30,17
111975900004,30,40
111976900004,25,23
111979300004,35,43
111980900004,5,23
111981300004,20,23
111984500004,25,39
111984900004,20,39
111985300004,20,38
111986900004,20,40
111987300004,0,40
111987700004,40,40
111988500004,27,31
111990100004,30,40
111991700004,30,17
111992100004,30,17
111994500004,20,24
111995700004,25,19
111998700004,25,29
112004500004,10,1
112005900004,30,15
112006600004,40,19
112007000004,25,43
112008300004,40,23
112009200004,25,23
112009500004,10,43
112010300004,25,7
112010700004,25,36
112012600004,30,39
112013700004,30,21
112014800004,35,37
112015200004,37,37
112018400004,7,19
112019500004,30,44
112019800004,30,18
112026100004,10,34
112026500004,10,34
112027200004,30,35
112028500004,30,15
112029200004,0,43
112030300004,25,38
112031600004,40,22
112034800004,30,35
112037300004,20,16
112040100004,25,36
112045400004,10,43
112045700004,25,43
112046100004,35,43
112047700004,35,36
112048000004,20,26
112048400004,35,26
112050100004,30,33
112050200004,27,15
112050500004,40,15
112050900004,37,15
112053300004,25,24
112053600004,30,24
112054300004,25,22
112054700004,30,18
112055000004,25,7
112055900004,30,35
112056100004,30,3
112057400004,25,21
112061000004,25,8
112061300004,30,8
112062100004,30,35
112063700004,30,42
112064400004,20,21
112066000004,10,35
112068800004,10,8
112069800004,25,36
112073000004,20,36
112074500004,35,41
112075300004,30,23
112076100004,25,43
112076500004,20,24
112076900004,25,24
112077700004,20,40
112079800004,10,22
112080100004,25,14
112081300004,7,16
112082100004,17,12
112082900004,10,7
112085200004,20,34
112086000004,20,34
112087500004,20,40
112087900004,25,40
112088400004,37,24
112089600004,0,17
112091200004,0,6
112091300004,10,25
112092400004,40,34
112092600004,20,40
112093400004,32,29
112093800004,30,29
112094200004,25,31
112095400004,25,29
112096700004,35,24
112097900004,10,11
112098700004,25,5
112100700004,20,26
112103200004,20,27
112105200004,15,22
112105300004,40,44
112106900004,25,24
112107300004,25,17
112107900004,20,29
112108100004,10,17
112108700004,25,22
112109400004,40,22
112110600004,30,35
112111900004,9999,2
112112300004,20,31
112114100004,10,5
112114500004,30,28
112116100004,25,36
112116500004,10,36
112117000004,20,29
112117400004,30,29
112118600004,30,36
112123000004,0,39
112124800004,25,7
112126300004,0,18
112127200004,32,38
112127600004,25,40
112128000004,0,6
112128400004,30,20
112128800004,0,14
112129200004,0,14
112130000004,25,40
112130800004,30,40
112132600004,25,21
112133400004,30,21
112134700004,20,5
112135200004,30,5
112135500004,30,19
112139800004,32,38
112140200004,20,38
112141200004,17,1
112142000004,10,1
112143600004,20,15
112144000004,25,44
112144800004,30,44
112145300004,30,44
112145700004,30,17
112147800004,30,23
112148300004,25,23
112148700004,30,23
112149500004,10,39
112150200004,30,21
112150600004,20,21
112151800004,25,30
112153600004,0,13
112154500004,30,42
112154900004,30,42
112155100004,15,3
112155300004,30,43
112155900004,30,44
112158300004,25,43
112158700004,10,29
112159100004,15,39
112161000004,30,22
112161800004,40,43
112162600004,30,43
112163000004,30,43
112163300004,30,38
112164200004,10,33
112164600004,25,29
112167800004,25,38
112168400004,30,40
112168700004,25,40
112169500004,25,43
112170700004,20,43
112171200004,25,39
112172500004,20,24
112173300004,40,24
112176000004,10,6
112176200004,25,19
112182800004,0,21
112183200004,40,21
112185100004,25,10
112185500004,35,22
112186300004,25,6
112186700004,30,6
112187700004,30,21
112188900004,30,9
112193100004,27,35
112209700004,10,37
112212200004,32,26
112213800004,25,26
112217100004,15,21
112217400004,10,1
112233800004,15,6
112235100004,25,21
112240600004,20,25
112241100004,10,42
112241700004,20,20
112243000004,25,35
112243600004,20,2
112246500004,30,28
112247000004,10,4
112247700004,25,44
112248100004,35,8
112249000004,30,8
112250100004,10,17
112250300004,20,3
112250400004,37,8
112250500004,40,43
112252200004,25,3
112253900004,10,1
112264500004,10,17
112266400004,10,11
112267000004,30,13
112267100004,10,9
112267500004,25,9
112271700004,10,39
112273400004,20,7
112276100004,20,6
112277400004,25,24
112285100004,20,37
112291600004,10,39
112292100004,25,20
112293800004,35,36
112295100004,10,1
112296100004,30,35
112297800004,5,22
112303100004,30,38
112313800004,25,36
112315200004,30,40
112317800004,20,38
112321200004,37,35
112324200004,37,44
112324600004,30,43
112327100004,40,19
112341600004,25,19
112342000004,40,20
112342100004,25,28
112343100004,20,20
112343400004,30,34
112343800004,30,29
112344000004,20,2
112344600004,30,23
112345900004,10,36
112346400004,30,28
112352300004,30,39
112353100004,30,23
112354300004,10,8
112355500004,10,35
112355900004,30,8
112357800004,35,8
112362500004,10,22
112364000004,25,21
112364600004,30,32
112365000004,30,32
112365600004,30,20
112366000004,35,20
112366800004,37,20
112368400004,40,42
112369200004,40,8
112370800004,40,22
112380400004,25,36
112380900004,30,27
112385700004,20,36
112389200004,10,8
112390000004,10,8
112391300004,10,35
112393500004,30,37
112395300004,25,20
112398700004,30,44
112399100004,25,44
112399500004,25,44
112400700004,30,20
112401800004,10,31
112402200004,30,31
112402500004,25,15
112402900004,30,23
112403300004,20,23
112407100004,25,43
112415300004,20,34
112416700004,0,27
112418000004,37,15
112418400004,30,15
112419400004,30,33
112422900004,25,18
112424500004,30,1
112425900004,30,3
112428900004,10,26
112430500004,10,1
112440900004,15,23
112441500004,35,8
112442000004,10,8
112443200004,40,8
112445200004,30,35
112455400004,30,42
112455900004,40,42
112456400004,37,1
112456600004,30,27
112456700004,25,26
112461800004,20,2
112466800004,30,8
112467200004,27,8
112467500004,25,8
112470100004,7,43
112470800004,17,8
112471700004,20,33
112475900004,25,11
112477500004,30,11
112478800004,35,42
112479200004,30,3
112479900004,40,29
112481100004,42,39
112482100004,30,44
112489200004,30,7
112490000004,27,7
112490400004,25,7
112492300004,25,26
112493400004,30,22
112494300004,35,44
112495500004,30,2
112502500004,10,8
112505800004,30,1
112506200004,10,33
112506800004,25,43
112508300004,17,1
112515300004,0,34
112515700004,0,37
112516500004,32,15
112518100004,40,19
112518800004,30,18
112519200004,35,18
112526100004,30,31
112527700004,20,44
112530500004,25,20
112530900004,25,20
112535400004,20,23
112536500004,20,21
112539500004,10,20
112539600004,20,4
112539900004,30,20
112540700004,30,20
112541100004,30,20
112541500004,35,20
112542700004,20,34
112544300004,25,26
112544700004,25,26
112553800004,40,8
112554600004,20,20
112555400004,25,20
112555900004,30,35
112556400004,30,35
112556600004,10,34
112556700004,20,35
112565300004,10,7
112565500004,35,7
112566300004,35,7
112566700004,30,7
112570900004,30,3
112583900004,20,43
112587600004,30,38
112588400004,30,37
112589500004,30,18
112590500004,40,19
112590900004,25,19
112592200004,30,29
112592900004,25,38
112594000004,32,44
112596400004,30,38
112600300004,10,28
112604000004,10,22
112608000004,20,38
112608400004,32,38
112612300004,30,28
112619900004,30,3
112620100004,47,17
112622400004,30,7
112623500004,47,15
112630800004,10,34
112646400004,15,24
112647700004,30,13
112648900004,25,38
112649700004,40,1
112650000004,30,36
112655800004,10,23
112657700004,30,2
112661100004,25,43
112666100004,17,27
112674800004,25,36
112675400004,25,36
112675800004,30,35
112698400004,30,5
112699300004,40,19
112699400004,10,8
112699800004,10,8
112704300004,15,3
112706400004,25,20
112707800004,30,1
112710900004,10,5
112719800004,5,19
112724500004,20,3
112724600004,10,6
112726000004,10,1
112726400004,37,1
112728000004,10,32
112737300004,20,8
112747100004,30,27
112748100004,30,31
112748400004,30,31
112748900004,25,31
112755100004,20,5
112767300004,20,16
112772200004,25,44
112772600004,37,22
112775200004,20,36
112775700004,5,3
112789000004,10,43
112790600004,20,8
112791000004,40,8
112794700004,20,20
112795000004,40,20
112795200004,5,36
112796700004,30,34
112797800004,20,37
112798000004,30,6
112800000004,25,14
112805600004,20,39
112809900004,30,17
112812800004,25,8
112813200004,20,35
112820500004,20,6
112820900004,10,36
112821400004,30,36
112823000004,25,31
112824300004,30,22
112824800004,32,44
112825700004,47,44
112828900004,25,22
112835000004,30,29
112845400004,20,4
112846100004,20,6
112846700004,40,39
112847500004,35,39
112847900004,42,31
112848700004,30,31
112849100004,10,31
112851100004,40,23
112851600004,25,8
112851800004,0,34
112857800004,20,23
112864100004,25,31
112866100004,20,9
112866600004,30,1
112869300004,20,7
112871500004,40,8
112871900004,30,8
112872300004,10,8
112872700004,10,8
112874700004,30,16
112874800004,25,32
112876200004,40,8
112876600004,20,8
112877000004,35,8
112886900004,10,41
112889000004,20,36
112893800004,30,8
112894000004,0,21
112894800004,0,21
112896700004,30,8
112898100004,0,17
112899100004,37,27
112899800004,30,17
112899900004,20,21
112900700004,30,17
112901900004,40,17
112912900004,20,5
112916300004,15,33
112918900004,30,4
112919200004,25,4
112920700004,0,26
112923100004,35,8
112923600004,37,41
112925400004,5,6
112925800004,10,16
112927500004,42,21
112932500004,10,6
112935100004,0,7
112938900004,17,1
112946300004,35,8
112948300004,10,36
112948600004,0,37
112948700004,10,36
112949500004,25,43
112949900004,25,43
112950100004,30,43
112953800004,35,43
112963300004,30,1
112963900004,0,36
112970400004,15,24
112977500004,20,2
112980600004,40,8
112981300004,10,35
112982100004,10,34
112982900004,20,8
112986700004,5,20
112990500004,0,6
112992100004,0,22
112997500004,10,39
112997800004,20,26
113001700004,10,1
113006300004,10,1
113007100004,20,2
113020900004,30,33
113021500004,30,15
113022700004,10,2
113023400004,0,43
113025000004,0,43
113027900004,30,13
113033600004,30,1
113034200004,7,26
113034300004,0,23
113048700004,40,26
113050600004,30,17
113060000004,10,6
113063400004,10,8
113063900004,30,25
113066600004,17,1
113070800004,0,40
113072700004,9999,4
113084800004,0,44
113088200004,0,37
113089100004,10,8
113092100004,20,21
113092800004,10,8
113097200004,30,1
113097600004,10,1
113100100004,10,8
113106600004,30,38
113111300004,10,2
113112400004,10,8
113116900004,20,21
113118900004,0,17
113119900004,37,1
113121200004,10,39
113124400004,20,23
113127100004,0,32
113128300004,40,8
113128700004,30,8
113129100004,30,8
113130200004,20,40
113130500004,30,33
113141900004,10,1
113145100004,20,4
113151400004,10,1
113151900004,25,39
113152000004,10,43
113155200004,10,35
113165800004,30,19
113166800004,40,4
113168800004,10,2
113168900004,0,9
113170400004,20,8
113179100004,30,8
113179900004,20,6
113183000004,15,23
113183400004,0,38
113189600004,15,35
113194600004,25,26
113196300004,10,1
113201200004,25,1
113201600004,17,1
113202200004,32,1
113202300004,20,37
113209300004,17,30
113214300004,20,2
113218200004,10,4
113219800004,25,4
113220200004,10,8
113221400004,10,2
113221800004,30,1
113222200004,30,1
113225000004,25,29
113227200004,20,22
113230400004,7,31
113242100004,0,26
113244100004,0,19
113248300004,30,33
113248900004,0,16
113249100004,10,8
113250900004,0,31
113253900004,15,11
113257900004,20,4
113259100004,40,8
113260500004,10,4
113267300004,0,12
113267700004,5,12
113273600004,10,18
113274800004,27,39
113275200004,20,20
113276100004,7,26
113283300004,10,39
113284500004,10,20
113284600004,25,39
113290600004,25,7
113291600004,25,11
113292800004,20,9
113295800004,20,44
113301500004,0,15
113311300004,30,11
113324400004,35,28
113324800004,10,28
113330600004,35,29
113332000004,0,14
113342600004,15,20
113349100004,10,24
113351900004,0,14
113357300004,10,43
113369200004,20,6
113372300004,7,16
113389100004,10,40
113395300004,0,12
113399600004,15,15
113403500004,20,4
113408900004,10,3
113414900004,30,15
113422600004,20,35
113424400004,25,37
113427500004,0,14
113430600004,20,18
113439300004,0,20
113442900004,0,17
113443500004,30,37
113454300004,0,37
113455000004,30,37
113463200004,20,17
113465800004,20,13
113467300004,5,26
113470100004,30,29
113471700004,15,32
113480900004,0,11
113502500004,20,35
113513800004,17,38
113513900004,30,44
113516700004,20,19
113519400004,20,15
113521700004,30,31
113531000004,20,14
113535100004,30,42
113538700004,25,22
113539100004,20,24
113540800004,40,21
113555400004,17,31
113557900004,20,36
113559800004,37,30
113560200004,32,30
113561800004,32,31
113562000004,10,29
113567100004,40,20
113567900004,15,16
113569800004,10,22
113581000004,25,30
113582600004,10,33
113584300004,25,17
113585300004,30,31
113585800004,5,31
113587400004,32,14
113592200004,0,12
113593200004,10,37
113594000004,10,37
113606000004,20,40
113608000004,30,29
113614200004,10,29
113618900004,30,25
113622200004,25,8
113624200004,30,22
113635800004,25,23
113655900004,20,38
113658600004,25,21
113684100004,44,23
113723000004,30,35
113725800004,0,23
113731500004,25,25
113732800004,7,9
113734200004,20,4
113735900004,30,28
113737400004,25,26
113740000004,20,29
113740500004,30,33
113741800004,30,37
113743200004,27,27
113743400004,25,30
113744600004,20,35
113746400004,5,10
113746700004,20,35
113747900004,30,35
113748500004,40,35
113753100004,5,39
113761400004,30,17
113766300004,37,39
113772800004,0,42
113774700004,30,40
113782500004,9999,1
113789100004,25,1
113792000004,9,5
113795200004,10,3
113804400004,15,6
113811900004,32,39
113812600004,30,39
113813000004,37,39
113814200004,40,8
113830000004,10,8
113839300004,10,33
113839900004,25,33
113842300004,30,23
113855200004,20,11
113855600004,25,40
113856600004,35,8
113862500004,37,11
113863300004,25,11
113864300004,0,29
113865200004,30,36
113865900004,25,28
113868900004,30,29
113870800004,0,17
113873500004,20,9
113875100004,30,8
113875200004,0,34
113878400004,30,8
113883300004,25,2
113885000004,30,8
113888500004,0,7
113889600004,20,4
113895600004,5,37
113896400004,25,37
113897100004,15,39
113897500004,20,17
113897900004,10,37
113899500004,32,33
113899700004,32,40
113901100004,20,33
113901400004,10,22
113902100004,30,4
113903000004,10,35
113903700004,10,8
113914200004,17,1
113915000004,25,1
113918300004,40,1
113918500004,25,40
113920300004,17,11
113923000004,10,32
113923800004,20,32
113924200004,30,39
113927300004,32,31
113928200004,5,41
113928600004,30,39
113929000004,25,39
113930800004,10,39
113931500004,10,38
113934700004,10,1
113936700004,0,13
113938800004,30,31
113950100004,0,14
113950500004,25,41
113951800004,20,14
113955000004,30,15
113958100004,30,10
113960600004,30,2
113963900004,10,36
113966700004,30,13
113967600004,10,39
113968800004,30,8
113969600004,20,35
113970900004,10,1
113971600004,20,41
113974000004,25,1
113982200004,15,23
113992800004,20,20
114000000004,30,41
114002600004,32,38
114014000004,0,31
114014300004,37,26
114014700004,30,22
114017700004,10,1
114019200004,10,4
114020500004,10,30
114025100004,35,25
114025900004,35,39
114027300004,5,39
114027700004,25,39
114037700004,10,37
114042100004,10,8
114042500004,10,8
114044900004,25,34
114045300004,25,17
114046900004,15,14
114047300004,10,13
114047700004,40,7
114048300004,20,28
114058900004,20,8
114062700004,17,17
114063900004,10,37
114069300004,30,29
114069700004,30,39
114070600004,30,8
114071900004,20,41
114073000004,30,27
114080800004,20,22
114085900004,25,38
114089100004,20,11
114090300004,30,11
114097500004,20,44
114097900004,30,17
114102700004,10,8
114106800004,30,22
114108100004,25,17
114109600004,32,28
114115900004,25,17
114116700004,30,35
114119700004,30,37
114127800004,25,38
114128200004,17,23
114131200004,0,16
114131600004,30,6
114132700004,30,20
114133500004,30,2
114134400004,10,14
114135200004,10,8
114135600004,10,8
114149800004,30,8
114151500004,32,32
114153700004,30,35
114155500004,35,39
114155800004,35,13
114156700004,20,23
114157700004,30,19
114160800004,17,1
114166500004,10,3
114172700004,5,5
114173600004,0,27
114175600004,40,8
114176500004,30,11
114176700004,17,22
114178000004,37,21
114181100004,12,44
114182100004,30,13
114183600004,10,4
114200000004,0,15
114201300004,10,21
114201900004,20,13
114202100004,30,26
114203800004,0,6
114206100004,30,28
114208800004,20,17
114210000004,10,28
114220600004,30,9
114221000004,20,43
114221400004,25,43
114221800004,25,38
114222600004,25,34
114223400004,25,34
114223600004,0,41
114223800004,20,27
114226400004,15,40
114227600004,10,28
114228400004,30,40
114229200004,25,21
114231800004,20,41
114232000004,17,34
114239700004,0,22
114241300004,30,24
114242100004,30,6
114243300004,25,2
114254800004,20,35
114266600004,10,21
114275900004,20,22
114276300004,30,22
114278100004,0,35
114279100004,7,13
114287700004,30,15
114292200004,37,33
114298700004,7,18
114298800004,20,32
114299200004,20,26
114299500004,30,28
114299900004,20,28
114300900004,20,18
114301500004,17,21
114303500004,10,39
114305200004,5,17
114309400004,25,15
114310700004,25,21
114319300004,0,26
114320300004,30,10
114320400004,0,34
114334200004,20,23
114338300004,25,39
114342800004,37,41
114345500004,5,38
114346000004,20,25
114346400004,0,25
114347900004,0,20
114353500004,10,6
114366400004,25,4
114368600004,27,35
114371800004,10,11
114372300004,20,36
114372900004,10,36
114376200004,5,23
114395400004,0,22
114398100004,10,6
114404900004,15,38
114406500004,37,39
114418700004,0,38
114419000004,30,36
114421200004,25,44
114422600004,0,15
114423400004,20,20
114426500004,20,44
114430300004,20,41
114439000004,30,1
114443700004,10,11
114444100004,10,11
114444500004,10,11
114445500004,0,34
114447500004,20,30
114447600004,10,34
114448500004,20,42
114463400004,10,11
114472700004,15,35
114488200004,30,33
114488900004,0,30
114496900004,20,38
114502100004,20,5
114508600004,10,38
114518400004,10,1
114518800004,30,25
114524900004,20,23
114528300004,25,8
114537500004,25,8
114538200004,30,1
114538500004,10,1
114541400004,0,27
114553900004,30,1
114555200004,15,11
114556100004,20,23
114562500004,30,9
114565200004,10,6
114566400004,17,38
114567100004,10,34
114571300004,10,6
114571900004,20,28
114574600004,20,44
114575000004,10,38
114576100004,20,23
114576300004,10,6
114579400004,20,13
114581500004,40,29
114582300004,20,20
114582700004,10,20
114584200004,10,6
114586800004,0,14
114589100004,37,42
114589800004,10,38
114591100004,20,28
114591200004,20,39
114591500004,40,44
114592300004,20,26
114593500004,20,7
114595000004,20,6
114596200004,17,6
114600000004,37,31
114608800004,10,39
114610800004,20,9
114611200004,20,9
114612800004,30,38
114613300004,30,17
114615100004,10,43
114615600004,20,31
114616700004,30,38
114620200004,10,34
114621600004,0,12
114631100004,10,21
114631700004,10,3
114631900004,30,25
114635300004,30,38
114635800004,30,37
114643200004,10,6
114643900004,0,30
114644000004,10,6
114645300004,10,3
114645400004,0,14
114646200004,0,33
114646400004,17,42
114651900004,10,28
114653700004,37,21
114654900004,20,22
114656000004,10,39
114659100004,20,35
114659500004,10,44
114664200004,25,44
114672300004,25,1
114680100004,25,9
114684300004,25,6
114685500004,10,6
114687100004,15,14
114691100004,10,1
114691400004,20,31
114692900004,20,6
114695700004,20,19
114696500004,0,13
114698300004,5,39
114698700004,5,39
114698900004,37,37
114700500004,10,21
114701800004,20,30
114716000004,25,5
114716800004,20,21
114721200004,10,44
114725500004,10,19
114725900004,20,19
114726300004,10,19
114731100004,30,33
114731700004,27,35
114732100004,27,35
114732700004,0,18
114733300004,20,37
114735700004,0,41
114736000004,15,12
114738100004,25,3
114739600004,10,28
114742800004,10,28
114749000004,10,19
114749400004,30,20
114751000004,20,44
114752400004,20,36
114760200004,30,14
114760500004,25,38
114764200004,20,7
114768500004,20,7
114781000004,10,6
114783400004,37,34
114784500004,15,44
114787600004,25,13
114790000004,30,22
114793000004,47,5
114794000004,10,18
114795100004,20,18
114797200004,20,32
114798100004,30,4
114800000004,15,36
114803000004,20,12
114803500004,10,6
114804100004,25,2
114804500004,10,36
114805400004,20,33
114806500004,10,1
114807500004,10,1
114807700004,20,39
114813300004,30,17
114819600004,20,20
114820800004,20,42
114822500004,0,15
114823500004,5,19
114827000004,0,36
114851000004,10,23
114854800004,22,34
114855600004,27,37
114864900004,10,21
114872300004,0,20
114874100004,0,17
114882200004,10,17
114883300004,20,20
114885000004,20,18
114885200004,5,39
114896200004,10,6
114897000004,10,6
114898500004,27,14
114898900004,20,14
114900900004,37,40
114903400004,5,39
114904600004,10,19
114905300004,10,19
114912900004,20,5
114915100004,17,35
114921500004,20,39
114921700004,5,34
114922900004,10,34
114927300004,5,35
114928900004,30,3
114931700004,20,31
114931900004,20,25
114933500004,30,14
114937600004,25,43
114938000004,10,43
114938900004,10,6
114939600004,20,19
114940300004,5,17
114940500004,27,19
114941900004,25,38
114945800004,20,41
114947100004,10,34
114953900004,25,3
114955500004,15,14
114960000004,10,43
114961900004,10,22
114962700004,10,6
114963100004,10,6
114965900004,25,6
114966700004,20,22
114967400004,10,6
114967800004,30,22
114967900004,10,24
114970700004,37,28
114971100004,47,17
114973000004,30,21
114976600004,10,5
114977000004,25,22
114980500004,5,11
114987000004,10,15
114988200004,30,32
114989000004,25,26
114991600004,40,21
114992000004,30,14
114994800004,40,21
114997000004,30,17
114998400004,0,44
114999600004,30,25
115000200004,10,6
115001200004,15,17
115001400004,10,6
115002600004,25,27
115004900004,20,23
115007200004,25,23
115007600004,40,30
115007700004,20,24
115010300004,20,21
115010700004,10,21
115011600004,15,25
115014700004,30,9
115015700004,35,22
115016500004,30,22
115018400004,10,4
115020700004,15,44
115030300004,25,9
115031800004,30,20
115033200004,30,24
115033300004,37,21
115033600004,15,34
115033700004,25,24
115034100004,10,24
115034500004,25,24
115035800004,30,22
115036200004,25,17
115036400004,30,3
115036600004,20,17
115037800004,20,21
115043200004,27,23
115044800004,10,25
115045200004,10,25
115045600004,20,25
115046600004,20,6
115047900004,10,42
115053500004,40,22
115055100004,20,18
115055300004,0,14
115055500004,0,7
115055800004,20,30
115055900004,0,18
115057100004,0,9
115057800004,15,44
115062100004,25,2
115065200004,30,17
115065700004,10,34
115065900004,40,2
115067700004,10,25
115068800004,30,8
115069600004,20,4
115069900004,20,15
115070600004,10,6
115071100004,0,31
115073600004,30,14
115076900004,30,32
115078100004,0,40
115078500004,20,13
115078800004,40,17
115079300004,17,12
115080400004,10,8
115081300004,30,20
115083100004,25,24
115085100004,10,29
115086200004,30,33
115086500004,30,2
115088800004,5,9
115088900004,40,21
115089300004,10,34
115090700004,20,2
115092100004,25,8
115092200004,10,24
115094600004,30,1
115095400004,25,2
115098300004,40,33
115104100004,40,23
115106300004,47,41
115106400004,30,17
115106800004,25,35
115108200004,30,37
115109000004,25,31
115110700004,30,40
115111900004,10,6
115112200004,30,22
115113800004,0,7
115115000004,30,38
115119100004,20,3
115120600004,15,4
115124700004,20,16
115125900004,0,41
115127300004,37,33
115127400004,30,44
115127700004,30,44
115128300004,30,2
115129300004,20,28
115129500004,5,33
115130100004,30,7
115130700004,20,9
115131400004,20,17
115133900004,20,44
115134600004,37,40
115136100004,10,37
115136900004,20,38
115137300004,20,28
115137800004,20,44
115138300004,10,41
115138500004,27,1
115138600004,20,9
115139200004,30,37
115139500004,25,23
115139900004,25,24
115140900004,20,14
115144100004,40,24
115144200004,20,43
115144500004,37,24
115144600004,20,38
115145700004,10,34
115146700004,10,11
115149000004,5,6
115149800004,30,4
115152000004,30,25
115153500004,30,19
115154200004,30,38
115154900004,40,8
115155500004,30,5
115156800004,5,42
115157500004,20,29
115157700004,20,43
115157900004,20,2
115159800004,0,34
115160700004,25,32
115161300004,0,18
115161800004,10,33
115161900004,20,35
115162200004,10,43
115162400004,25,37
115162800004,32,37
115163000004,10,37
115165200004,30,20
115165400004,0,39
115165500004,30,20
115165600004,5,39
115165900004,25,21
115166500004,30,24
115170100004,30,38
115170300004,30,22
115171500004,0,29
115172700004,0,42
115172900004,30,43
115173100004,30,5
115173200004,25,32
115173400004,37,24
115173500004,20,12
115173600004,30,40
115174400004,30,4
115174700004,37,15
115175600004,20,3
115176000004,40,44
115176100004,15,34
115176400004,20,9
115177500004,10,28
115177700004,30,17
115178000004,30,17
115179500004,20,42
115179700004,5,8
115179900004,27,8
115180000004,20,8
115180800004,25,24
115181300004,40,19
115181400004,40,19
115181800004,20,29
115182000004,25,29
115183100004,10,21
115184700004,10,41
115185600004,10,23
115185700004,30,22
115185800004,30,23
115185900004,25,23
115186300004,30,39
115186900004,30,22
115188500004,40,44
115188600004,40,44
115188900004,10,13
115190500004,10,15
115190600004,37,15
115190800004,25,34
115191600004,25,17
115191700004,30,17
115191800004,30,17
115192100004,20,6
115192800004,25,25
115192900004,25,25
115193500004,25,22
115194100004,10,27
115194200004,30,35
115194400004,25,35
115194500004,27,35
115194600004,20,36
115194700004,30,27
115217300004,20,40
115218200004,15,43
115219900004,20,14
115223800004,25,40
115229900004,20,33
115232900004,10,39
115234400004,10,37
115238100004,30,4
115242500004,0,29
115242600004,25,3
115243200004,32,35
115254100004,30,26
115256100004,0,16
115259400004,20,8
115260400004,40,11
115260700004,10,28
115263300004,30,38
115264100004,30,36
115264700004,30,25
115269800004,30,2
115272300004,10,1
115273500004,25,37
115275000004,30,26
115276200004,30,4
115277300004,30,17
