Sky Reference Number - Outlet,Total Weighting,Territory Code,,,,,,
111446600004,30,21,,,,,,
112013700004,30,21,,,,,,
112150200004,30,21,,,,,,
112187700004,30,21,,,,,,
114973000004,30,21,,,,,,
115316300004,30,21,,,,,,
115318900004,30,21,,,,,,
115522000004,30,21,,,,,,
115781900004,30,21,,,,,,
115994000004,30,21,,,,,,
116413500004,30,21,,,,,,
117614800004,30,21,,,,,,
117876000004,30,21,,,,,,
118244800004,30,21,,,,,,
118638000004,30,21,,,,,,
118677900004,30,21,,,,,,
118877100004,30,21,,,,,,
118960900004,30,21,,,,,,
118987400004,30,21,,,,,,
119032800004,30,21,,,,,,
119090100004,30,21,,,,,,
119267700004,30,21,,,,,,
119453600004,30,21,,,,,,
119813600004,30,21,,,,,,
119989500004,30,21,,,,,,
120337000004,30,21,,,,,,
120541500004,30,21,,,,,,
120991000004,30,21,,,,,,
122083300004,30,21,,,,,,
122529100004,30,21,,,,,,
122669400004,30,21,,,,,,
123036100004,30,21,,,,,,
123434700004,30,21,,,,,,
124778200004,30,21,,,,,,
124883100004,30,21,,,,,,
125047200004,30,21,,,,,,
125575400004,30,21,,,,,,
125609700004,30,21,,,,,,
125899400004,30,21,,,,,,
126091800004,30,21,,,,,,
126449000004,30,21,,,,,,
126644100004,30,21,,,,,,
126861000004,30,21,,,,,,
127621100004,30,21,,,,,,
128455100004,30,21,,,,,,
128898600004,30,21,,,,,,
129370900004,30,21,,,,,,
129814900004,30,21,,,,,,
129922100004,30,21,,,,,,
130594000004,30,21,,,,,,
131054800004,30,21,,,,,,
131487100004,30,21,,,,,,
131530900004,30,21,,,,,,
131833400004,30,21,,,,,,
131997300004,30,21,,,,,,
132153100004,30,21,,,,,,
132371300004,30,21,,,,,,
132934000004,30,21,,,,,,
135115400004,30,21,,,,,,
135301000004,30,21,,,,,,
135342500004,30,21,,,,,,
135453300004,30,21,,,,,,
135492200004,30,21,,,,,,
135688200004,30,21,,,,,,
135720500004,30,21,,,,,,
136578200004,30,21,,,,,,
138040200004,30,21,,,,,,
138445200004,30,21,,,,,,
139130800004,30,21,,,,,,
139775300004,30,21,,,,,,
141073000004,30,21,,,,,,
141412800004,30,21,,,,,,
141859300004,30,21,,,,,,
142149000004,30,21,,,,,,
142425300004,30,21,,,,,,
181717400004,30,21,,,,,,
181811600004,30,21,,,,,,
181845800004,30,21,,,,,,
181953400004,30,21,,,,,,
182168600004,30,21,,,,,,
182918200004,30,21,,,,,,
183469300004,30,21,,,,,,
184124700004,30,21,,,,,,
184464000004,30,21,,,,,,
184674500004,30,21,,,,,,
184674700004,30,21,,,,,,
185441800004,30,21,,,,,,
185446300004,30,21,,,,,,
102319300004,27,21,,,,,,
106677500004,27,21,,,,,,
111212100004,27,21,,,,,,
117032400004,27,21,,,,,,
120338700004,27,21,,,,,,
125427500004,27,21,,,,,,
136242800004,27,21,,,,,,
100017200306,25,21,,,,,,
100049200012,25,21,,,,,,
100297400004,25,21,,,,,,
101388300004,25,21,,,,,,
101485900004,25,21,,,,,,
102753400004,25,21,,,,,,
103455800004,25,21,,,,,,
103592600004,25,21,,,,,,
106101800004,25,21,,,,,,
106549900004,25,21,,,,,,
100458300004,9999,22,,,,,,
101923600004,9999,22,,,,,,
105616800004,9999,22,,,,,,
120380700004,9999,22,,,,,,
127279900004,9999,22,,,,,,
133139800004,9999,22,,,,,,
138470300004,9999,22,,,,,,
180171600004,9999,22,,,,,,
183821700004,9999,22,,,,,,
184163200004,9999,22,,,,,,
184261200004,9999,22,,,,,,
104505400004,9998,22,,,,,,
105181000004,9998,22,,,,,,
182544900004,9998,22,,,,,,
182769200004,9998,22,,,,,,
184183600004,9998,22,,,,,,
185900900004,9998,22,,,,,,
100017200027,9997,22,,,,,,
100019300036,9997,22,,,,,,
100031800009,9997,22,,,,,,
100031800029,9997,22,,,,,,
100050700330,9997,22,,,,,,
100529400004,9997,22,,,,,,
107343300004,9997,22,,,,,,
116551700004,9997,22,,,,,,
180749800004,9997,22,,,,,,
100338100004,75,22,,,,,,
100354100004,75,22,,,,,,
100576500004,75,22,,,,,,
101075300004,75,22,,,,,,
101077100004,75,22,,,,,,
101871300004,75,22,,,,,,
102182200004,75,22,,,,,,
102451400004,75,22,,,,,,
103204000004,75,22,,,,,,
103976000004,75,22,,,,,,
105012600004,75,22,,,,,,
105231100004,75,22,,,,,,
105439000004,75,22,,,,,,
105839300004,75,22,,,,,,
109069200004,75,22,,,,,,
112183900004,75,22,,,,,,
114014700004,75,22,,,,,,
114977000004,75,22,,,,,,
115170300004,75,22,,,,,,
117710100004,75,22,,,,,,
119218200004,75,22,,,,,,
121275500004,75,22,,,,,,
123297200004,75,22,,,,,,
125105700004,75,22,,,,,,
125380500004,75,22,,,,,,
127961500004,75,22,,,,,,
127961900004,75,22,,,,,,
129595600004,75,22,,,,,,
132413500004,75,22,,,,,,
132999000004,75,22,,,,,,
133293500004,75,22,,,,,,
134388800004,75,22,,,,,,
134614600004,75,22,,,,,,
136661500004,75,22,,,,,,
138072100004,75,22,,,,,,
139146000004,75,22,,,,,,
140980600004,75,22,,,,,,
142453900004,75,22,,,,,,
180006800004,75,22,,,,,,
180145800004,75,22,,,,,,
180597800004,75,22,,,,,,
180838900075,75,22,,,,,,
181176100004,75,22,,,,,,
181482300004,75,22,,,,,,
181909800004,75,22,,,,,,
182269200004,75,22,,,,,,
182401400004,75,22,,,,,,
182800500063,75,22,,,,,,
183004900004,75,22,,,,,,
183106800004,75,22,,,,,,
183190400004,75,22,,,,,,
183518300004,75,22,,,,,,
183766100004,75,22,,,,,,
183860900004,75,22,,,,,,
184084100004,75,22,,,,,,
184248000004,75,22,,,,,,
184381000004,75,22,,,,,,
184381800004,75,22,,,,,,
184415300004,75,22,,,,,,
184510900004,75,22,,,,,,
184529200004,75,22,,,,,,
184533900004,75,22,,,,,,
184567600004,75,22,,,,,,
184578700004,75,22,,,,,,
184630300004,75,22,,,,,,
184638500004,75,22,,,,,,
184758100004,75,22,,,,,,
185064300004,75,22,,,,,,
185067300004,75,22,,,,,,
101002800004,47,22,,,,,,
142706400004,47,22,,,,,,
102539300004,45,22,,,,,,
111873900004,42,22,,,,,,
117685500004,42,22,,,,,,
142642800004,42,22,,,,,,
100017700079,40,22,,,,,,
100020800045,40,22,,,,,,
101165000004,40,22,,,,,,
102164500004,40,22,,,,,,
102840000004,40,22,,,,,,
103616800004,40,22,,,,,,
104112200004,40,22,,,,,,
104307600004,40,22,,,,,,
104332200004,40,22,,,,,,
106845300004,40,22,,,,,,
107012200004,40,22,,,,,,
107392800004,40,22,,,,,,
107461800004,40,22,,,,,,
109462300004,40,22,,,,,,
111302900004,40,22,,,,,,
111332700004,40,22,,,,,,
112031600004,40,22,,,,,,
112370800004,40,22,,,,,,
115053500004,40,22,,,,,,
117706900004,40,22,,,,,,
119220400004,40,22,,,,,,
119275900004,40,22,,,,,,
119593500004,40,22,,,,,,
120009400004,40,22,,,,,,
120769400004,40,22,,,,,,
121776200004,40,22,,,,,,
123274100004,40,22,,,,,,
123480600004,40,22,,,,,,
129224600004,40,22,,,,,,
130012400004,40,22,,,,,,
130531100004,40,22,,,,,,
130954400004,40,22,,,,,,
132578300004,40,22,,,,,,
132788300004,40,22,,,,,,
133361600004,40,22,,,,,,
134261200004,40,22,,,,,,
134723700004,40,22,,,,,,
134886400004,40,22,,,,,,
135317000004,40,22,,,,,,
136811600004,40,22,,,,,,
137316100004,40,22,,,,,,
139144900004,40,22,,,,,,
139257300004,40,22,,,,,,
139438400004,40,22,,,,,,
139921200004,40,22,,,,,,
139921300004,40,22,,,,,,
140036700004,40,22,,,,,,
142339400004,40,22,,,,,,
142367100004,40,22,,,,,,
142709300004,40,22,,,,,,
181415700004,40,22,,,,,,
100032400371,37,22,,,,,,
102857000004,37,22,,,,,,
106215300004,37,22,,,,,,
112772600004,37,22,,,,,,
118450500004,37,22,,,,,,
120129900004,37,22,,,,,,
122161900004,37,22,,,,,,
122420300004,37,22,,,,,,
129301400004,37,22,,,,,,
132466900004,37,22,,,,,,
134610800004,37,22,,,,,,
134714100004,37,22,,,,,,
134880500004,37,22,,,,,,
135066800004,37,22,,,,,,
135260500004,37,22,,,,,,
136774600004,37,22,,,,,,
137225400004,37,22,,,,,,
140396400004,37,22,,,,,,
141128600004,37,22,,,,,,
141522900004,37,22,,,,,,
141902700004,37,22,,,,,,
104497200004,35,22,,,,,,
104577900004,35,22,,,,,,
106861600004,35,22,,,,,,
109461900004,35,22,,,,,,
110628300004,35,22,,,,,,
110871700004,35,22,,,,,,
112185500004,35,22,,,,,,
115015700004,35,22,,,,,,
120289400004,35,22,,,,,,
123770400004,35,22,,,,,,
127648100004,35,22,,,,,,
129103200004,35,22,,,,,,
131382100004,35,22,,,,,,
134340700004,35,22,,,,,,
134499200004,35,22,,,,,,
139325200004,35,22,,,,,,
141321700004,35,22,,,,,,
141648700004,35,22,,,,,,
103989800004,32,22,,,,,,
105586200004,32,22,,,,,,
128066600004,32,22,,,,,,
132185000004,32,22,,,,,,
134831400004,32,22,,,,,,
138069500004,32,22,,,,,,
139921000004,32,22,,,,,,
100014300021,30,22,,,,,,
100014300035,30,22,,,,,,
100539600004,9999,23,,,,,,
114233500004,9999,23,,,,,,
131611800004,9999,23,,,,,,
184669000004,9999,23,,,,,,
185047500004,9999,23,,,,,,
185316100004,9999,23,,,,,,
185400900004,9999,23,,,,,,
102692600004,9998,23,,,,,,
103493000004,9998,23,,,,,,
103927200004,9998,23,,,,,,
181585600004,9998,23,,,,,,
182647800004,9998,23,,,,,,
184645300004,9998,23,,,,,,
184697500004,9998,23,,,,,,
185163300004,9998,23,,,,,,
185290300004,9998,23,,,,,,
185837400004,9998,23,,,,,,
100017400009,9997,23,,,,,,
100017400028,9997,23,,,,,,
100017700033,9997,23,,,,,,
100025800416,9997,23,,,,,,
100049200039,9997,23,,,,,,
100049200048,9997,23,,,,,,
100051400125,9997,23,,,,,,
100051400130,9997,23,,,,,,
100477800004,9997,23,,,,,,
100910300004,9997,23,,,,,,
102708300004,9997,23,,,,,,
103162300004,9997,23,,,,,,
103546800004,9997,23,,,,,,
104699100004,9997,23,,,,,,
105760600004,9997,23,,,,,,
110852100004,9997,23,,,,,,
110910800004,9997,23,,,,,,
112344600004,9997,23,,,,,,
135763500004,9997,23,,,,,,
142645500004,9997,23,,,,,,
142718300004,9997,23,,,,,,
181526000004,9997,23,,,,,,
183205600004,9997,23,,,,,,
183921400004,9997,23,,,,,,
184110600004,9997,23,,,,,,
100017700017,75,23,,,,,,
100049200011,75,23,,,,,,
100051400033,75,23,,,,,,
100057200110,75,23,,,,,,
100170100004,75,23,,,,,,
100242400004,75,23,,,,,,
100346100004,75,23,,,,,,
100652500004,75,23,,,,,,
100739300004,75,23,,,,,,
101027600004,75,23,,,,,,
101173800004,75,23,,,,,,
101242900004,75,23,,,,,,
103559600004,75,23,,,,,,
103750100004,75,23,,,,,,
103790800004,75,23,,,,,,
104561900004,75,23,,,,,,
104654700004,75,23,,,,,,
104881600004,75,23,,,,,,
104927300004,75,23,,,,,,
105453700004,75,23,,,,,,
105680400004,75,23,,,,,,
105780800004,75,23,,,,,,
106069700004,75,23,,,,,,
106374900004,75,23,,,,,,
106784700004,75,23,,,,,,
110496100004,75,23,,,,,,
112008800004,75,23,,,,,,
115900900004,75,23,,,,,,
117394600004,75,23,,,,,,
119762100004,75,23,,,,,,
123123100004,75,23,,,,,,
125129800004,75,23,,,,,,
125134800004,75,23,,,,,,
129321700004,75,23,,,,,,
129648900004,75,23,,,,,,
134387700004,75,23,,,,,,
134753000004,75,23,,,,,,
134880300004,75,23,,,,,,
135739100004,75,23,,,,,,
135858700004,75,23,,,,,,
136411700004,75,23,,,,,,
136432000004,75,23,,,,,,
139536800004,75,23,,,,,,
140208600004,75,23,,,,,,
140256000004,75,23,,,,,,
142329300004,75,23,,,,,,
142537200004,75,23,,,,,,
142690100004,75,23,,,,,,
180025500004,75,23,,,,,,
180113300004,75,23,,,,,,
180589400004,75,23,,,,,,
180875200004,75,23,,,,,,
181270000004,75,23,,,,,,
181400102537,75,23,,,,,,
181400102558,75,23,,,,,,
181400102560,75,23,,,,,,
181742500004,75,23,,,,,,
181898800004,75,23,,,,,,
181950700004,75,23,,,,,,
182721300004,75,23,,,,,,
182803800004,75,23,,,,,,
182918000004,75,23,,,,,,
182968700010,75,23,,,,,,
183730300004,75,23,,,,,,
183744600004,75,23,,,,,,
183819800004,75,23,,,,,,
184064700004,75,23,,,,,,
184072700004,75,23,,,,,,
184161000004,75,23,,,,,,
184224000004,75,23,,,,,,
184273100004,75,23,,,,,,
184460700004,75,23,,,,,,
184657500004,75,23,,,,,,
184800300004,75,23,,,,,,
184809200004,75,23,,,,,,
184857200004,75,23,,,,,,
185370900004,75,23,,,,,,
100071600004,57,23,,,,,,
101018700004,50,23,,,,,,
132527600004,50,23,,,,,,
103558000004,47,23,,,,,,
118805600004,47,23,,,,,,
119891000004,47,23,,,,,,
137328700004,47,23,,,,,,
139716900004,47,23,,,,,,
100351300004,40,23,,,,,,
100394500004,40,23,,,,,,
102251000004,40,23,,,,,,
103045400004,40,23,,,,,,
103343300004,40,23,,,,,,
103839000004,40,23,,,,,,
106978300004,40,23,,,,,,
107347300004,40,23,,,,,,
107507300004,40,23,,,,,,
109045200004,40,23,,,,,,
110998000004,40,23,,,,,,
111491400004,40,23,,,,,,
111964000004,40,23,,,,,,
112008300004,40,23,,,,,,
112851100004,40,23,,,,,,
115104100004,40,23,,,,,,
117457600004,40,23,,,,,,
118766000004,40,23,,,,,,
120072000004,40,23,,,,,,
121201500004,40,23,,,,,,
123259800004,40,23,,,,,,
123821300004,40,23,,,,,,
124340500004,40,23,,,,,,
124805600004,40,23,,,,,,
125342700004,40,23,,,,,,
125629000004,40,23,,,,,,
126223900004,40,23,,,,,,
127971200004,40,23,,,,,,
128869100004,40,23,,,,,,
128986300004,40,23,,,,,,
130503800004,40,23,,,,,,
131876300004,40,23,,,,,,
132564800004,40,23,,,,,,
133018500004,40,23,,,,,,
133236400004,40,23,,,,,,
134462300004,40,23,,,,,,
134462700004,40,23,,,,,,
136332300004,40,23,,,,,,
136707600004,40,23,,,,,,
138670100004,40,23,,,,,,
139717300004,40,23,,,,,,
139899300004,40,23,,,,,,
141606800004,40,23,,,,,,
141678100004,40,23,,,,,,
142705200004,40,23,,,,,,
181803700004,40,23,,,,,,
100014300032,37,23,,,,,,
101138000004,37,23,,,,,,
101706900004,37,23,,,,,,
102751500004,37,23,,,,,,
103170900004,37,23,,,,,,
105362600004,37,23,,,,,,
109686800004,37,23,,,,,,
116537300004,37,23,,,,,,
120097400004,37,23,,,,,,
135504100004,37,23,,,,,,
138568600004,37,23,,,,,,
139187600004,37,23,,,,,,
140339800004,37,23,,,,,,
140494600004,37,23,,,,,,
103506600004,35,23,,,,,,
107369400004,35,23,,,,,,
107570200004,35,23,,,,,,
108838900004,35,23,,,,,,
117961700004,35,23,,,,,,
121296400004,35,23,,,,,,
121774000004,35,23,,,,,,
123358100004,35,23,,,,,,
125966500004,35,23,,,,,,
126006300004,35,23,,,,,,
126117800004,35,23,,,,,,
132489900004,35,23,,,,,,
138623500004,35,23,,,,,,
123017800004,9999,24,,,,,,
183621400004,9999,24,,,,,,
183837800004,9999,24,,,,,,
184689900004,9999,24,,,,,,
185398600004,9999,24,,,,,,
185481900004,9999,24,,,,,,
185854500004,9999,24,,,,,,
100956400004,9998,24,,,,,,
180568400004,9998,24,,,,,,
180859300004,9998,24,,,,,,
181249800004,9998,24,,,,,,
100420600004,9997,24,,,,,,
100502900004,9997,24,,,,,,
102358500004,9997,24,,,,,,
102364700004,9997,24,,,,,,
130756800004,9997,24,,,,,,
138100200004,9997,24,,,,,,
139651200004,9997,24,,,,,,
141898600004,9997,24,,,,,,
180800300004,9997,24,,,,,,
183510400004,9997,24,,,,,,
100026100009,75,24,,,,,,
101197400004,75,24,,,,,,
101393400004,75,24,,,,,,
101688100004,75,24,,,,,,
101706600004,75,24,,,,,,
102150000004,75,24,,,,,,
104052400004,75,24,,,,,,
104664500004,75,24,,,,,,
105509200004,75,24,,,,,,
114241300004,75,24,,,,,,
117265700004,75,24,,,,,,
134504400004,75,24,,,,,,
135888600004,75,24,,,,,,
136455900004,75,24,,,,,,
136742900004,75,24,,,,,,
181174300078,75,24,,,,,,
181350300004,75,24,,,,,,
181400102454,75,24,,,,,,
181400102478,75,24,,,,,,
181400102528,75,24,,,,,,
181525400004,75,24,,,,,,
181904200004,75,24,,,,,,
182553500004,75,24,,,,,,
182598300004,75,24,,,,,,
182766200004,75,24,,,,,,
183844600004,75,24,,,,,,
184448300004,75,24,,,,,,
184477400004,75,24,,,,,,
184517800004,75,24,,,,,,
184533300004,75,24,,,,,,
184613800004,75,24,,,,,,
184696400004,75,24,,,,,,
125852600004,47,24,,,,,,
134715600004,47,24,,,,,,
180227400004,47,24,,,,,,
109211500004,40,24,,,,,,
112173300004,40,24,,,,,,
115144100004,40,24,,,,,,
117350900004,40,24,,,,,,
131941200004,40,24,,,,,,
132032900004,40,24,,,,,,
137389500004,40,24,,,,,,
137438700004,40,24,,,,,,
139912600004,40,24,,,,,,
140883000004,40,24,,,,,,
180559700004,40,24,,,,,,
102847700004,37,24,,,,,,
103731800004,37,24,,,,,,
107412600004,37,24,,,,,,
112088400004,37,24,,,,,,
115144500004,37,24,,,,,,
115173400004,37,24,,,,,,
116211000004,37,24,,,,,,
116435500004,37,24,,,,,,
116536200004,37,24,,,,,,
119706800004,37,24,,,,,,
134177100004,37,24,,,,,,
106833500004,35,24,,,,,,
112096700004,35,24,,,,,,
117344600004,35,24,,,,,,
129306300004,35,24,,,,,,
131217300004,35,24,,,,,,
140046700004,35,24,,,,,,
107079900004,32,24,,,,,,
100112500004,30,24,,,,,,
101094000004,30,24,,,,,,
101497100004,30,24,,,,,,
101618300004,30,24,,,,,,
103828700004,30,24,,,,,,
104986100004,30,24,,,,,,
106103000004,30,24,,,,,,
106688500004,30,24,,,,,,
106742300004,30,24,,,,,,
106833900004,30,24,,,,,,
106858100004,30,24,,,,,,
107075900004,30,24,,,,,,
109212000004,30,24,,,,,,
111336300004,30,24,,,,,,
111723700004,30,24,,,,,,
112053600004,30,24,,,,,,
115033200004,30,24,,,,,,
115166500004,30,24,,,,,,
115301900004,30,24,,,,,,
115607800004,30,24,,,,,,
116063500004,30,24,,,,,,
116085600004,30,24,,,,,,
116384100004,30,24,,,,,,
118944300004,30,24,,,,,,
119323000004,30,24,,,,,,
119906100004,30,24,,,,,,
120832600004,30,24,,,,,,
121694400004,30,24,,,,,,
123267700004,30,24,,,,,,
123291100004,30,24,,,,,,
123721300004,30,24,,,,,,
123758200004,30,24,,,,,,
124529500004,30,24,,,,,,
124812200004,30,24,,,,,,
125049300004,30,24,,,,,,
125219800004,30,24,,,,,,
125765500004,30,24,,,,,,
126061600004,30,24,,,,,,
126183000004,30,24,,,,,,
126510200004,30,24,,,,,,
126665300004,30,24,,,,,,
126885500004,30,24,,,,,,
127551900004,30,24,,,,,,
127609400004,30,24,,,,,,
127916400004,30,24,,,,,,
128736000004,30,24,,,,,,
129232900004,30,24,,,,,,
129324600004,30,24,,,,,,
129521700004,30,24,,,,,,
130850100004,30,24,,,,,,
131942400004,30,24,,,,,,
132692900004,30,24,,,,,,
134253300004,30,24,,,,,,
134372100004,30,24,,,,,,
134378100004,30,24,,,,,,
135338600004,30,24,,,,,,
136655500004,30,24,,,,,,
137398200004,30,24,,,,,,
138379000004,30,24,,,,,,
139143700004,30,24,,,,,,
139163200004,30,24,,,,,,
139551100004,30,24,,,,,,
139776100004,30,24,,,,,,
139830300004,30,24,,,,,,
140295800004,30,24,,,,,,
141318500004,30,24,,,,,,
141729100004,30,24,,,,,,
141807100004,30,24,,,,,,
141951300004,30,24,,,,,,
182511400004,30,24,,,,,,
104315800004,27,24,,,,,,
123244800004,27,24,,,,,,
100050700141,25,24,,,,,,
103900200004,25,24,,,,,,
104053500004,25,24,,,,,,
104729800004,25,24,,,,,,
104756400004,25,24,,,,,,
104999200004,25,24,,,,,,
106606600004,25,24,,,,,,
106632100004,25,24,,,,,,
106674100004,25,24,,,,,,
106674500004,25,24,,,,,,
106689300004,25,24,,,,,,
106749800004,25,24,,,,,,
106943800004,25,24,,,,,,
107538400004,25,24,,,,,,
108836100004,25,24,,,,,,
110866100004,25,24,,,,,,
111647700004,25,24,,,,,,
111934500004,25,24,,,,,,
112053300004,25,24,,,,,,
112076900004,25,24,,,,,,
112277400004,25,24,,,,,,
115083100004,25,24,,,,,,
115139900004,25,24,,,,,,
115180800004,25,24,,,,,,
115586000004,25,24,,,,,,
115793300004,25,24,,,,,,
115937100004,25,24,,,,,,
116378400004,25,24,,,,,,
116546900004,25,24,,,,,,
117225000004,25,24,,,,,,
118963100004,25,24,,,,,,
119701800004,25,24,,,,,,
119805300004,25,24,,,,,,
119910500004,25,24,,,,,,
121461400004,25,24,,,,,,
122065900004,25,24,,,,,,
122152400004,25,24,,,,,,
122502000004,25,24,,,,,,
122523300004,25,24,,,,,,
125133600004,25,24,,,,,,
125402900004,25,24,,,,,,
125513000004,25,24,,,,,,
125539400004,25,24,,,,,,
100693200004,9999,25,,,,,,
102302900004,9999,25,,,,,,
105884400004,9999,25,,,,,,
105948400004,9999,25,,,,,,
180015800004,9999,25,,,,,,
184487300004,9999,25,,,,,,
184524700004,9999,25,,,,,,
185537600004,9999,25,,,,,,
185556800004,9999,25,,,,,,
185922300004,9999,25,,,,,,
100074700004,9998,25,,,,,,
100800900004,9998,25,,,,,,
104079000004,9998,25,,,,,,
104550200004,9998,25,,,,,,
109610400004,9998,25,,,,,,
130171200004,9998,25,,,,,,
181956000004,9998,25,,,,,,
182929500004,9998,25,,,,,,
183747100004,9998,25,,,,,,
184469800004,9998,25,,,,,,
184516600004,9998,25,,,,,,
185373400004,9998,25,,,,,,
186148400004,9998,25,,,,,,
100017200093,9997,25,,,,,,
100032400574,9997,25,,,,,,
102694100004,9997,25,,,,,,
103454200004,9997,25,,,,,,
134511300004,9997,25,,,,,,
139016500004,9997,25,,,,,,
183944400004,9997,25,,,,,,
185308400004,9997,25,,,,,,
100017400017,75,25,,,,,,
100038700057,75,25,,,,,,
100212100004,75,25,,,,,,
101003600004,75,25,,,,,,
101530300004,75,25,,,,,,
102836300004,75,25,,,,,,
103119600004,75,25,,,,,,
103423700004,75,25,,,,,,
103529900004,75,25,,,,,,
103550600004,75,25,,,,,,
103924800004,75,25,,,,,,
104077200004,75,25,,,,,,
104132400004,75,25,,,,,,
104150700004,75,25,,,,,,
104158100004,75,25,,,,,,
104616700004,75,25,,,,,,
105087700004,75,25,,,,,,
105254100004,75,25,,,,,,
105629400004,75,25,,,,,,
105824800004,75,25,,,,,,
106639700004,75,25,,,,,,
106747500004,75,25,,,,,,
106751800004,75,25,,,,,,
109894400004,75,25,,,,,,
110315800004,75,25,,,,,,
111531200004,75,25,,,,,,
119009600004,75,25,,,,,,
120346700004,75,25,,,,,,
121287800004,75,25,,,,,,
125497900004,75,25,,,,,,
126621500004,75,25,,,,,,
134148000004,75,25,,,,,,
134209500004,75,25,,,,,,
134559100004,75,25,,,,,,
135000500004,75,25,,,,,,
135012500004,75,25,,,,,,
135286400004,75,25,,,,,,
139226200004,75,25,,,,,,
139366700004,75,25,,,,,,
140136300004,75,25,,,,,,
140443000004,75,25,,,,,,
141600100004,75,25,,,,,,
142022200004,75,25,,,,,,
142671400004,75,25,,,,,,
180480700004,75,25,,,,,,
180490300004,75,25,,,,,,
180801000004,75,25,,,,,,
181362100004,75,25,,,,,,
181374400004,75,25,,,,,,
181392700004,75,25,,,,,,
181400102279,75,25,,,,,,
181400102315,75,25,,,,,,
181400102364,75,25,,,,,,
181400102490,75,25,,,,,,
181400102776,75,25,,,,,,
181410400004,75,25,,,,,,
181511500004,75,25,,,,,,
181928200004,75,25,,,,,,
182157000004,75,25,,,,,,
182416900004,75,25,,,,,,
182453700004,75,25,,,,,,
182711100004,75,25,,,,,,
182745100004,75,25,,,,,,
182886500004,75,25,,,,,,
183009600004,75,25,,,,,,
183157600004,75,25,,,,,,
183190900004,75,25,,,,,,
183491900004,75,25,,,,,,
183500200005,75,25,,,,,,
183528800004,75,25,,,,,,
183949100004,75,25,,,,,,
184033200004,75,25,,,,,,
184238100004,75,25,,,,,,
184320400004,75,25,,,,,,
184350500004,75,25,,,,,,
184354100004,75,25,,,,,,
184490400004,75,25,,,,,,
184584900004,75,25,,,,,,
184843100004,75,25,,,,,,
184900700004,75,25,,,,,,
185495400004,75,25,,,,,,
105204200004,50,25,,,,,,
129323300004,47,25,,,,,,
130780100004,47,25,,,,,,
141406200004,47,25,,,,,,
142019500004,47,25,,,,,,
181400102505,47,25,,,,,,
138190100004,45,25,,,,,,
122851700004,42,25,,,,,,
