Sky Reference Number - Outlet,Total Weighting,Territory Code,,,,,,
184427200004,75,41,,,,,,
184668000004,75,41,,,,,,
185034200004,75,41,,,,,,
185046400004,75,41,,,,,,
185156100004,75,41,,,,,,
185812600004,75,41,,,,,,
185920500004,75,41,,,,,,
107042400004,49,41,,,,,,
115106300004,47,41,,,,,,
139269900004,47,41,,,,,,
107249200004,44,41,,,,,,
100031700027,40,41,,,,,,
100042600108,40,41,,,,,,
101465400004,40,41,,,,,,
104032900004,40,41,,,,,,
105139400004,40,41,,,,,,
105790300004,40,41,,,,,,
105857900004,40,41,,,,,,
110757200004,40,41,,,,,,
119388100004,40,41,,,,,,
125570800004,40,41,,,,,,
129920800004,40,41,,,,,,
134076300004,40,41,,,,,,
134782400004,40,41,,,,,,
134903100004,40,41,,,,,,
136481200004,40,41,,,,,,
142418700004,40,41,,,,,,
142505100004,40,41,,,,,,
103169800004,37,41,,,,,,
112923600004,37,41,,,,,,
114342800004,37,41,,,,,,
116265900004,37,41,,,,,,
116917800004,37,41,,,,,,
129704400004,37,41,,,,,,
135477900004,37,41,,,,,,
140055000004,37,41,,,,,,
140152800004,37,41,,,,,,
142129200004,37,41,,,,,,
103414900004,35,41,,,,,,
106769100004,35,41,,,,,,
109247600004,35,41,,,,,,
112074500004,35,41,,,,,,
119904900004,35,41,,,,,,
123215000004,35,41,,,,,,
126232100004,35,41,,,,,,
133044000004,35,41,,,,,,
135769600004,35,41,,,,,,
139430000004,35,41,,,,,,
139580200004,35,41,,,,,,
140125100004,35,41,,,,,,
141559500004,35,41,,,,,,
101790800004,32,41,,,,,,
117541200004,32,41,,,,,,
120394100004,32,41,,,,,,
133128000004,32,41,,,,,,
100013300056,30,41,,,,,,
100014700072,30,41,,,,,,
100014700085,30,41,,,,,,
100017200072,30,41,,,,,,
100017200407,30,41,,,,,,
100017400026,30,41,,,,,,
100017600012,30,41,,,,,,
100017600027,30,41,,,,,,
100032400032,30,41,,,,,,
100050700623,30,41,,,,,,
100059300018,30,41,,,,,,
100059300032,30,41,,,,,,
101089000004,30,41,,,,,,
101188600004,30,41,,,,,,
101261100004,30,41,,,,,,
101493600004,30,41,,,,,,
102455300004,30,41,,,,,,
102560500004,30,41,,,,,,
102630200004,30,41,,,,,,
103132900004,30,41,,,,,,
103571300004,30,41,,,,,,
104045900004,30,41,,,,,,
104405100004,30,41,,,,,,
104416200004,30,41,,,,,,
104771200004,30,41,,,,,,
105005700004,30,41,,,,,,
106491500004,30,41,,,,,,
107041600004,30,41,,,,,,
107190800004,30,41,,,,,,
108322500004,30,41,,,,,,
109594500004,30,41,,,,,,
110318300004,30,41,,,,,,
110525500004,30,41,,,,,,
110730500004,30,41,,,,,,
110903100004,30,41,,,,,,
111106600004,30,41,,,,,,
111668300004,30,41,,,,,,
114000000004,30,41,,,,,,
115334400004,30,41,,,,,,
115598300004,30,41,,,,,,
115834700004,30,41,,,,,,
115862200004,30,41,,,,,,
116431600004,30,41,,,,,,
116716400004,30,41,,,,,,
117861600004,30,41,,,,,,
118592800004,30,41,,,,,,
118601900004,30,41,,,,,,
118875600004,30,41,,,,,,
119904500004,30,41,,,,,,
121111900004,30,41,,,,,,
122082300004,30,41,,,,,,
122608900004,30,41,,,,,,
122635400004,30,41,,,,,,
123489200004,30,41,,,,,,
123823700004,30,41,,,,,,
126515200004,30,41,,,,,,
127856700004,30,41,,,,,,
130193000004,30,41,,,,,,
131396500004,30,41,,,,,,
132279400004,30,41,,,,,,
132977700004,30,41,,,,,,
133349200004,30,41,,,,,,
134169100004,30,41,,,,,,
134698200004,30,41,,,,,,
101429700004,9999,42,,,,,,
134919300004,9999,42,,,,,,
141953300004,9999,42,,,,,,
182470500004,9999,42,,,,,,
185335300004,9999,42,,,,,,
103789400004,9998,42,,,,,,
183660500004,9998,42,,,,,,
100309100004,9997,42,,,,,,
101809500004,9997,42,,,,,,
104398800004,9997,42,,,,,,
117720600004,9997,42,,,,,,
136641500004,9997,42,,,,,,
137919500004,9997,42,,,,,,
100164000004,75,42,,,,,,
100563200004,75,42,,,,,,
100787700004,75,42,,,,,,
101340500004,75,42,,,,,,
101356600004,75,42,,,,,,
101498200004,75,42,,,,,,
101817600004,75,42,,,,,,
102267800004,75,42,,,,,,
102696300004,75,42,,,,,,
102953300004,75,42,,,,,,
103290100004,75,42,,,,,,
103451400004,75,42,,,,,,
103833000004,75,42,,,,,,
103919200004,75,42,,,,,,
103921700004,75,42,,,,,,
103970200004,75,42,,,,,,
104163500004,75,42,,,,,,
104609000004,75,42,,,,,,
105144000004,75,42,,,,,,
105448100004,75,42,,,,,,
105978300004,75,42,,,,,,
106011200004,75,42,,,,,,
111333600004,75,42,,,,,,
111395400004,75,42,,,,,,
116072300004,75,42,,,,,,
120288500004,75,42,,,,,,
120946500004,75,42,,,,,,
130243900004,75,42,,,,,,
132043600004,75,42,,,,,,
137195500004,75,42,,,,,,
137711300004,75,42,,,,,,
139409700004,75,42,,,,,,
140555100004,75,42,,,,,,
142696300004,75,42,,,,,,
142722300004,75,42,,,,,,
180921500004,75,42,,,,,,
180974100004,75,42,,,,,,
181145500004,75,42,,,,,,
181804700004,75,42,,,,,,
182718000004,75,42,,,,,,
182802100004,75,42,,,,,,
182834100004,75,42,,,,,,
182864900004,75,42,,,,,,
183024200004,75,42,,,,,,
183059400004,75,42,,,,,,
183060200004,75,42,,,,,,
183064000004,75,42,,,,,,
183095100004,75,42,,,,,,
183559500008,75,42,,,,,,
183559500009,75,42,,,,,,
183559500011,75,42,,,,,,
183559500012,75,42,,,,,,
183559500015,75,42,,,,,,
183669000004,75,42,,,,,,
183703800004,75,42,,,,,,
183750100004,75,42,,,,,,
183789500004,75,42,,,,,,
183904600004,75,42,,,,,,
184228000004,75,42,,,,,,
184671300004,75,42,,,,,,
184972200004,75,42,,,,,,
185148000004,75,42,,,,,,
103148700004,47,42,,,,,,
104001300004,42,42,,,,,,
120815900004,42,42,,,,,,
125111900004,42,42,,,,,,
102881500004,40,42,,,,,,
106845700004,40,42,,,,,,
108892400004,40,42,,,,,,
112455900004,40,42,,,,,,
125242700004,40,42,,,,,,
130495400004,40,42,,,,,,
106433300004,37,42,,,,,,
139474600004,37,42,,,,,,
110895300004,35,42,,,,,,
112478800004,35,42,,,,,,
117930600004,35,42,,,,,,
101799300004,32,42,,,,,,
116078300004,32,42,,,,,,
184924400004,32,42,,,,,,
100031500105,30,42,,,,,,
100038700036,30,42,,,,,,
100815800004,30,42,,,,,,
101067800004,30,42,,,,,,
101595500004,30,42,,,,,,
102783400004,30,42,,,,,,
103152300004,30,42,,,,,,
104853500004,30,42,,,,,,
106617600004,30,42,,,,,,
106713800004,30,42,,,,,,
107528800004,30,42,,,,,,
107529600004,30,42,,,,,,
109414600004,30,42,,,,,,
110805800004,30,42,,,,,,
110839600004,30,42,,,,,,
111129400004,30,42,,,,,,
111798400004,30,42,,,,,,
112154500004,30,42,,,,,,
112154900004,30,42,,,,,,
112455400004,30,42,,,,,,
113535100004,30,42,,,,,,
115577900004,30,42,,,,,,
116070800004,30,42,,,,,,
116138300004,30,42,,,,,,
117291500004,30,42,,,,,,
118168700004,30,42,,,,,,
118240800004,30,42,,,,,,
118452500004,30,42,,,,,,
119234300004,30,42,,,,,,
120905800004,30,42,,,,,,
121340300004,30,42,,,,,,
123152800004,30,42,,,,,,
129134600004,30,42,,,,,,
129490600004,30,42,,,,,,
130704200004,30,42,,,,,,
133366200004,30,42,,,,,,
134971000004,30,42,,,,,,
135163400004,30,42,,,,,,
135699300004,30,42,,,,,,
136042100004,30,42,,,,,,
136135400004,30,42,,,,,,
136457300004,30,42,,,,,,
137733400004,30,42,,,,,,
139296600004,30,42,,,,,,
139537700004,30,42,,,,,,
140028500004,30,42,,,,,,
141644500004,30,42,,,,,,
142647000004,30,42,,,,,,
142719900004,30,42,,,,,,
142720000004,30,42,,,,,,
181561000004,30,42,,,,,,
181572300004,30,42,,,,,,
183228200004,30,42,,,,,,
184117600004,30,42,,,,,,
184215100004,30,42,,,,,,
185254900004,30,42,,,,,,
118464000004,27,42,,,,,,
100042600075,25,42,,,,,,
100049700020,25,42,,,,,,
100375200004,25,42,,,,,,
100406500004,25,42,,,,,,
103313800004,25,42,,,,,,
107529200004,25,42,,,,,,
110805300004,25,42,,,,,,
110977100004,25,42,,,,,,
111010900004,25,42,,,,,,
115708100004,25,42,,,,,,
129922800004,25,42,,,,,,
134640600004,25,42,,,,,,
137380100004,25,42,,,,,,
141012700004,25,42,,,,,,
142158600004,25,42,,,,,,
142654600004,25,42,,,,,,
116071600004,22,42,,,,,,
100165300004,20,42,,,,,,
100684600004,20,42,,,,,,
101533100004,20,42,,,,,,
102547200004,20,42,,,,,,
103638900004,20,42,,,,,,
104310300004,20,42,,,,,,
105479100004,20,42,,,,,,
105487400004,20,42,,,,,,
109635800004,20,42,,,,,,
110036500004,20,42,,,,,,
111630800004,20,42,,,,,,
114448500004,20,42,,,,,,
115179500004,20,42,,,,,,
115892300004,20,42,,,,,,
116371400004,20,42,,,,,,
116731600004,20,42,,,,,,
117391500004,20,42,,,,,,
117558500004,20,42,,,,,,
117580200004,20,42,,,,,,
119071100004,20,42,,,,,,
119083900004,20,42,,,,,,
119719900004,20,42,,,,,,
120285800004,20,42,,,,,,
120512800004,20,42,,,,,,
120665500004,20,42,,,,,,
121399900004,20,42,,,,,,
121405800004,20,42,,,,,,
121407900004,20,42,,,,,,
122323500004,20,42,,,,,,
122524200004,20,42,,,,,,
123164500004,20,42,,,,,,
123473700004,20,42,,,,,,
124332500004,20,42,,,,,,
104819500004,9999,43,,,,,,
135809700004,9999,43,,,,,,
181372700004,9999,43,,,,,,
185372300004,9998,43,,,,,,
104726800004,75,43,,,,,,
105298400004,75,43,,,,,,
109635000004,75,43,,,,,,
110258000004,75,43,,,,,,
111955600004,75,43,,,,,,
133546700004,75,43,,,,,,
134348900004,75,43,,,,,,
134419000004,75,43,,,,,,
135773600004,75,43,,,,,,
140910100004,75,43,,,,,,
141720100004,75,43,,,,,,
180747200004,75,43,,,,,,
180959000004,75,43,,,,,,
182285400004,75,43,,,,,,
182665400004,75,43,,,,,,
182990900004,75,43,,,,,,
183145600004,75,43,,,,,,
183154900004,75,43,,,,,,
183559500014,75,43,,,,,,
183559500023,75,43,,,,,,
183614800004,75,43,,,,,,
183747300004,75,43,,,,,,
184067000004,75,43,,,,,,
184106800004,75,43,,,,,,
129850600004,47,43,,,,,,
101536600004,42,43,,,,,,
108412600004,42,43,,,,,,
125905100004,42,43,,,,,,
101554500004,40,43,,,,,,
104023300004,40,43,,,,,,
104113200004,40,43,,,,,,
105140500004,40,43,,,,,,
111958800004,40,43,,,,,,
112161800004,40,43,,,,,,
115353900004,40,43,,,,,,
116543300004,40,43,,,,,,
117280100004,40,43,,,,,,
117492600004,40,43,,,,,,
125280100004,40,43,,,,,,
126799100004,40,43,,,,,,
133043600004,40,43,,,,,,
134418600004,40,43,,,,,,
100017200095,37,43,,,,,,
102171200004,37,43,,,,,,
102208800004,37,43,,,,,,
106584700004,37,43,,,,,,
106984800004,37,43,,,,,,
111267700004,37,43,,,,,,
111676400004,37,43,,,,,,
132241300004,37,43,,,,,,
132481900004,37,43,,,,,,
139542700004,37,43,,,,,,
141295400004,37,43,,,,,,
110917600004,35,43,,,,,,
111979300004,35,43,,,,,,
112953800004,35,43,,,,,,
116452400004,35,43,,,,,,
120066800004,35,43,,,,,,
123712200004,35,43,,,,,,
124930600004,35,43,,,,,,
127379600004,35,43,,,,,,
130520200004,35,43,,,,,,
141294800004,35,43,,,,,,
122519700004,32,43,,,,,,
129618300004,32,43,,,,,,
133290500004,32,43,,,,,,
100038700021,30,43,,,,,,
100978600004,30,43,,,,,,
101015400004,30,43,,,,,,
101424100004,30,43,,,,,,
101921700004,30,43,,,,,,
102145200004,30,43,,,,,,
105688200004,30,43,,,,,,
106325200004,30,43,,,,,,
107391700004,30,43,,,,,,
108679700004,30,43,,,,,,
109514400004,30,43,,,,,,
110794900004,30,43,,,,,,
110985900004,30,43,,,,,,
111014200004,30,43,,,,,,
111078200004,30,43,,,,,,
111367700004,30,43,,,,,,
111675800004,30,43,,,,,,
111776100004,30,43,,,,,,
111797300004,30,43,,,,,,
111906800004,30,43,,,,,,
111927600004,30,43,,,,,,
112155300004,30,43,,,,,,
112162600004,30,43,,,,,,
112163000004,30,43,,,,,,
112324600004,30,43,,,,,,
112950100004,30,43,,,,,,
115277400004,30,43,,,,,,
115353500004,30,43,,,,,,
116384600004,30,43,,,,,,
116925900004,30,43,,,,,,
117895400004,30,43,,,,,,
119282200004,30,43,,,,,,
120541600004,30,43,,,,,,
121250700004,30,43,,,,,,
122080000004,30,43,,,,,,
123490500004,30,43,,,,,,
123512600004,30,43,,,,,,
123552000004,30,43,,,,,,
123652500004,30,43,,,,,,
123721700004,30,43,,,,,,
124536300004,30,43,,,,,,
124682200004,30,43,,,,,,
124918000004,30,43,,,,,,
126063100004,30,43,,,,,,
126067500004,30,43,,,,,,
126111300004,30,43,,,,,,
126225300004,30,43,,,,,,
126248600004,30,43,,,,,,
126735400004,30,43,,,,,,
127597600004,30,43,,,,,,
128944200004,30,43,,,,,,
129462000004,30,43,,,,,,
130643100004,30,43,,,,,,
131417000004,30,43,,,,,,
132043500004,30,43,,,,,,
132156000004,30,43,,,,,,
133340900004,30,43,,,,,,
133590600004,30,43,,,,,,
134789900004,30,43,,,,,,
134834700004,30,43,,,,,,
134905500004,30,43,,,,,,
135114000004,30,43,,,,,,
135156500004,30,43,,,,,,
135584800004,30,43,,,,,,
136376800004,30,43,,,,,,
137410600004,30,43,,,,,,
137911500004,30,43,,,,,,
139129900004,30,43,,,,,,
139329300004,30,43,,,,,,
139540100004,30,43,,,,,,
139540500004,30,43,,,,,,
140005900004,30,43,,,,,,
140179500004,30,43,,,,,,
140804700004,30,43,,,,,,
141437400004,30,43,,,,,,
142206600004,30,43,,,,,,
182472300004,30,43,,,,,,
183217300004,30,43,,,,,,
184107100004,30,43,,,,,,
184384800004,30,43,,,,,,
184780100004,30,43,,,,,,
184856600004,30,43,,,,,,
185023400004,30,43,,,,,,
185444400004,30,43,,,,,,
185629400004,30,43,,,,,,
101146100004,27,43,,,,,,
134720600004,27,43,,,,,,
100026000008,25,43,,,,,,
100038700024,25,43,,,,,,
100053400023,25,43,,,,,,
100873300004,25,43,,,,,,
102031700004,25,43,,,,,,
103282100004,25,43,,,,,,
103331900004,25,43,,,,,,
103777700004,25,43,,,,,,
104539900004,25,43,,,,,,
104557100004,25,43,,,,,,
105178500004,25,43,,,,,,
105360200004,25,43,,,,,,
106101600004,25,43,,,,,,
106424600004,25,43,,,,,,
106509200004,25,43,,,,,,
107262200004,25,43,,,,,,
108215500004,25,43,,,,,,
108253300004,25,43,,,,,,
109435300004,25,43,,,,,,
109688800004,25,43,,,,,,
110627100004,25,43,,,,,,
110723300004,25,43,,,,,,
111196900004,25,43,,,,,,
111283300004,25,43,,,,,,
111336900004,25,43,,,,,,
111605200004,25,43,,,,,,
111713300004,25,43,,,,,,
111777900004,25,43,,,,,,
111823800004,25,43,,,,,,
111896200004,25,43,,,,,,
111896900004,25,43,,,,,,
111928000004,25,43,,,,,,
112007000004,25,43,,,,,,
112045700004,25,43,,,,,,
112076100004,25,43,,,,,,
112158300004,25,43,,,,,,
112169500004,25,43,,,,,,
112407100004,25,43,,,,,,
112506800004,25,43,,,,,,
112661100004,25,43,,,,,,
112949500004,25,43,,,,,,
112949900004,25,43,,,,,,
114221400004,25,43,,,,,,
101603600004,9999,44,,,,,,
106747900004,9999,44,,,,,,
181382600004,9999,44,,,,,,
185062000004,9999,44,,,,,,
185470200004,9999,44,,,,,,
185481300004,9999,44,,,,,,
104952400004,9998,44,,,,,,
184504300004,9998,44,,,,,,
185914200004,9998,44,,,,,,
100155800004,9997,44,,,,,,
101740500004,9997,44,,,,,,
105726400004,9997,44,,,,,,
117517100004,9997,44,,,,,,
119896100004,9997,44,,,,,,
136765200004,9997,44,,,,,,
101055700004,75,44,,,,,,
102758000004,75,44,,,,,,
103327400004,75,44,,,,,,
103632700004,75,44,,,,,,
104184200004,75,44,,,,,,
104474700004,75,44,,,,,,
105766800004,75,44,,,,,,
109999700004,75,44,,,,,,
110765400004,75,44,,,,,,
118278000004,75,44,,,,,,
119008400004,75,44,,,,,,
119047600004,75,44,,,,,,
120372000004,75,44,,,,,,
127485600004,75,44,,,,,,
129389800004,75,44,,,,,,
131466000004,75,44,,,,,,
133519500004,75,44,,,,,,
134637900004,75,44,,,,,,
134992200004,75,44,,,,,,
135006100004,75,44,,,,,,
135532500004,75,44,,,,,,
139726800004,75,44,,,,,,
141815600004,75,44,,,,,,
142386100004,75,44,,,,,,
142664400004,75,44,,,,,,
142692000004,75,44,,,,,,
180502200004,75,44,,,,,,
180897200004,75,44,,,,,,
181159500004,75,44,,,,,,
181400102673,75,44,,,,,,
182103300004,75,44,,,,,,
182303000004,75,44,,,,,,
182322700004,75,44,,,,,,
182727500004,75,44,,,,,,
183490500004,75,44,,,,,,
183559500006,75,44,,,,,,
183723100004,75,44,,,,,,
183816100004,75,44,,,,,,
183920200004,75,44,,,,,,
184076300004,75,44,,,,,,
184161600004,75,44,,,,,,
184309800004,75,44,,,,,,
184474100004,75,44,,,,,,
184535700004,75,44,,,,,,
184660700004,75,44,,,,,,
184668800004,75,44,,,,,,
100031500089,47,44,,,,,,
101467800004,47,44,,,,,,
103965000004,47,44,,,,,,
112825700004,47,44,,,,,,
120475800004,47,44,,,,,,
120888700004,47,44,,,,,,
119807500004,42,44,,,,,,
142007100004,42,44,,,,,,
185813100004,42,44,,,,,,
100435400004,40,44,,,,,,
102443500004,40,44,,,,,,
103908400004,40,44,,,,,,
105254900004,40,44,,,,,,
105385600004,40,44,,,,,,
105722300004,40,44,,,,,,
105877900004,40,44,,,,,,
106299500004,40,44,,,,,,
106621000004,40,44,,,,,,
107240800004,40,44,,,,,,
107322100004,40,44,,,,,,
108891600004,40,44,,,,,,
109074100004,40,44,,,,,,
111958000004,40,44,,,,,,
112105300004,40,44,,,,,,
114591500004,40,44,,,,,,
115176000004,40,44,,,,,,
115188600004,40,44,,,,,,
118646000004,40,44,,,,,,
120198700004,40,44,,,,,,
128672200004,40,44,,,,,,
131205800004,40,44,,,,,,
132114700004,40,44,,,,,,
132473300004,40,44,,,,,,
133133600004,40,44,,,,,,
133234300004,40,44,,,,,,
133265100004,40,44,,,,,,
133586300004,40,44,,,,,,
136198300004,40,44,,,,,,
136249800004,40,44,,,,,,
139475000004,40,44,,,,,,
142693400004,40,44,,,,,,
142650200004,39,44,,,,,,
100832000004,37,44,,,,,,
103354500004,37,44,,,,,,
106300500004,37,44,,,,,,
106584300004,37,44,,,,,,
109905500004,37,44,,,,,,
111971900004,37,44,,,,,,
112324200004,37,44,,,,,,
116486100004,37,44,,,,,,
117967900004,37,44,,,,,,
119564200004,37,44,,,,,,
120476600004,37,44,,,,,,
124183300004,37,44,,,,,,
125112300004,37,44,,,,,,
127391800004,37,44,,,,,,
131905900004,37,44,,,,,,
134130300004,37,44,,,,,,
102169200004,35,44,,,,,,
102390300004,35,44,,,,,,
116584200004,35,44,,,,,,
119808300004,35,44,,,,,,
120477400004,35,44,,,,,,
128065100004,35,44,,,,,,
136578900004,35,44,,,,,,
137010900004,35,44,,,,,,
140225800004,35,44,,,,,,
141605400004,35,44,,,,,,
141747800004,35,44,,,,,,
111972700004,32,44,,,,,,
112824800004,32,44,,,,,,
115786100004,32,44,,,,,,
116171600004,32,44,,,,,,
119030400004,32,44,,,,,,
140883500004,32,44,,,,,,
141659100004,32,44,,,,,,
142076200004,32,44,,,,,,
142708400004,32,44,,,,,,
100000300012,30,44,,,,,,
100031500099,30,44,,,,,,
100032400151,30,44,,,,,,
100038700020,30,44,,,,,,
100038700029,30,44,,,,,,
100038700033,30,44,,,,,,
100038700044,30,44,,,,,,
100038700049,30,44,,,,,,
100038700069,30,44,,,,,,
100038700071,30,44,,,,,,
100382800004,30,44,,,,,,
100847700004,30,44,,,,,,
101055300004,30,44,,,,,,
101106000004,30,44,,,,,,
101119600004,30,44,,,,,,
101153100004,30,44,,,,,,
101247000004,30,44,,,,,,
101365000004,30,44,,,,,,
101439700004,30,44,,,,,,
101538500004,30,44,,,,,,
101645600004,30,44,,,,,,
101739900004,30,44,,,,,,
102118400004,30,44,,,,,,
102167000004,30,44,,,,,,
102710600004,30,44,,,,,,
102720900004,30,44,,,,,,
102776700004,30,44,,,,,,
103244100004,30,44,,,,,,
103280600004,30,44,,,,,,
103513600004,30,44,,,,,,
103541400004,30,44,,,,,,
103903900004,30,44,,,,,,
104510800004,30,44,,,,,,
104565800004,30,44,,,,,,
105570400004,30,44,,,,,,
106207300004,30,44,,,,,,
106208100004,30,44,,,,,,
106369700004,30,44,,,,,,
106439400004,30,44,,,,,,
106813500004,30,44,,,,,,
106994800004,30,44,,,,,,
107002900004,30,44,,,,,,
107254700004,30,44,,,,,,
107471800004,30,44,,,,,,
107472200004,30,44,,,,,,
107472600004,30,44,,,,,,
109186500004,30,44,,,,,,
109728700004,30,44,,,,,,
109913500004,30,44,,,,,,
110495100004,30,44,,,,,,
110557600004,30,44,,,,,,
110582600004,30,44,,,,,,
110625300004,30,44,,,,,,
110655100004,30,44,,,,,,
110698100004,30,44,,,,,,
110777300004,30,44,,,,,,
111026500004,30,44,,,,,,
111044400004,30,44,,,,,,
111704900004,30,44,,,,,,
111971500004,30,44,,,,,,
112019500004,30,44,,,,,,
101904100004,9999,45,,,,,,
105425500004,9999,45,,,,,,
140065300004,9999,45,,,,,,
180335600004,9999,45,,,,,,
183962000004,9999,45,,,,,,
184668500004,9999,45,,,,,,
184722400004,9999,45,,,,,,
185068200004,9999,45,,,,,,
185354600004,9999,45,,,,,,
180926600004,9998,45,,,,,,
184643400004,9998,45,,,,,,
100091400004,75,45,,,,,,
100353300004,75,45,,,,,,
100373400004,75,45,,,,,,
100683700004,75,45,,,,,,
100726300004,75,45,,,,,,
100818200004,75,45,,,,,,
100897300004,75,45,,,,,,
101217100004,75,45,,,,,,
101279200004,75,45,,,,,,
101281000004,75,45,,,,,,
101314700004,75,45,,,,,,
101430900004,75,45,,,,,,
101672400004,75,45,,,,,,
101713800004,75,45,,,,,,
101726200004,75,45,,,,,,
101815700004,75,45,,,,,,
101858500004,75,45,,,,,,
101904100004,75,45,,,,,,
101963000004,75,45,,,,,,
101979000004,75,45,,,,,,
102036300004,75,45,,,,,,
102116500004,75,45,,,,,,
102122100004,75,45,,,,,,
102458700004,75,45,,,,,,
102481200004,75,45,,,,,,
102565100004,75,45,,,,,,
102749400004,75,45,,,,,,
102801500004,75,45,,,,,,
102963700004,75,45,,,,,,
103018900004,75,45,,,,,,
103404000004,75,45,,,,,,
103417100004,75,45,,,,,,
103420800004,75,45,,,,,,
103729000004,75,45,,,,,,
103901300004,75,45,,,,,,
104218200004,75,45,,,,,,
104273500004,75,45,,,,,,
104481500004,75,45,,,,,,
104814600004,75,45,,,,,,
104828100004,75,45,,,,,,
104857700004,75,45,,,,,,
104869000004,75,45,,,,,,
104963900004,75,45,,,,,,
104998200004,75,45,,,,,,
105211200004,75,45,,,,,,
105425500004,75,45,,,,,,
105470100004,75,45,,,,,,
105800100004,75,45,,,,,,
105987100004,75,45,,,,,,
134205500004,75,45,,,,,,
134397600004,75,45,,,,,,
134989700004,75,45,,,,,,
135206000004,75,45,,,,,,
135230700004,75,45,,,,,,
137170000004,75,45,,,,,,
137374400004,75,45,,,,,,
137789000004,75,45,,,,,,
138467300004,75,45,,,,,,
139923600004,75,45,,,,,,
140065300004,75,45,,,,,,
140276500004,75,45,,,,,,
140665300004,75,45,,,,,,
140692700004,75,45,,,,,,
180235700004,75,45,,,,,,
180308100004,75,45,,,,,,
180335600004,75,45,,,,,,
180377700004,75,45,,,,,,
180515100004,75,45,,,,,,
180569100004,75,45,,,,,,
180887700004,75,45,,,,,,
180895600004,75,45,,,,,,
180965600004,75,45,,,,,,
181292900004,75,45,,,,,,
181464500004,75,45,,,,,,
181467400004,75,45,,,,,,
181502000004,75,45,,,,,,
181519700004,75,45,,,,,,
181920800004,75,45,,,,,,
182521100004,75,45,,,,,,
182853700004,75,45,,,,,,
183038000004,75,45,,,,,,
183213000004,75,45,,,,,,
183694800004,75,45,,,,,,
183800200004,75,45,,,,,,
183962000004,75,45,,,,,,
183972200004,75,45,,,,,,
183992400004,75,45,,,,,,
183992600004,75,45,,,,,,
184053600004,75,45,,,,,,
184186800004,75,45,,,,,,
184320500004,75,45,,,,,,
184404900004,75,45,,,,,,
184477500004,75,45,,,,,,
184576900004,75,45,,,,,,
184582800004,75,45,,,,,,
184655400004,75,45,,,,,,
184668500004,75,45,,,,,,
184695100004,75,45,,,,,,
184707300004,75,45,,,,,,
184722400004,75,45,,,,,,
185025900004,75,45,,,,,,
185038500004,75,45,,,,,,
185068200004,75,45,,,,,,
185084500004,75,45,,,,,,
185203500004,75,45,,,,,,
185263900004,75,45,,,,,,
185286400004,75,45,,,,,,
185354600004,75,45,,,,,,
185395700004,75,45,,,,,,
185523600004,75,45,,,,,,
185563900004,75,45,,,,,,
185750800004,75,45,,,,,,
185953600004,75,45,,,,,,
101713800004,10,45,,,,,,
